frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","16:13:39.805628","86",,"100.64.0.5",,,,,,"0.000000000"
"2","16:13:39.807536","60","0","172.26.191.172","5000","0.000000000","0","0","34308","0.001908000"
"3","16:13:39.965968","76",,,,,,,,"0.160340000"
"4","16:13:40.305966","60","0","100.64.0.5","34308","0.498430000","0","1","5000","0.500338000"
"5","16:13:40.306013","52","1","172.26.191.172","5000","0.498477000","0","1","34308","0.500385000"
"6","16:13:40.306345","100","1","172.26.191.172","5000","0.498809000","48","1","34308","0.500717000"
"7","16:13:40.306353","100","49","172.26.191.172","5000","0.498817000","48","1","34308","0.500725000"
"8","16:13:40.306366","100","97","172.26.191.172","5000","0.498830000","48","1","34308","0.500738000"
"9","16:13:40.306368","100","145","172.26.191.172","5000","0.498832000","48","1","34308","0.500740000"
"10","16:13:40.306375","100","193","172.26.191.172","5000","0.498839000","48","1","34308","0.500747000"
"11","16:13:40.306376","100","241","172.26.191.172","5000","0.498840000","48","1","34308","0.500748000"
"12","16:13:40.306384","100","289","172.26.191.172","5000","0.498848000","48","1","34308","0.500756000"
"13","16:13:40.306386","100","337","172.26.191.172","5000","0.498850000","48","1","34308","0.500758000"
"14","16:13:40.306391","100","385","172.26.191.172","5000","0.498855000","48","1","34308","0.500763000"
"15","16:13:40.306393","100","433","172.26.191.172","5000","0.498857000","48","1","34308","0.500765000"
"16","16:13:40.317141","76",,,,,,,,"0.511513000"
"17","16:13:40.805793","52","1","100.64.0.5","34308","0.998257000","0","97","5000","1.000165000"
"18","16:13:40.805833","100","481","172.26.191.172","5000","0.998297000","48","1","34308","1.000205000"
"19","16:13:40.805844","100","529","172.26.191.172","5000","0.998308000","48","1","34308","1.000216000"
"20","16:13:40.805856","100","577","172.26.191.172","5000","0.998320000","48","1","34308","1.000228000"
"21","16:13:40.805857","100","625","172.26.191.172","5000","0.998321000","48","1","34308","1.000229000"
"22","16:13:40.805868","52","1","100.64.0.5","34308","0.998332000","0","193","5000","1.000240000"
"23","16:13:40.805879","100","673","172.26.191.172","5000","0.998343000","48","1","34308","1.000251000"
"24","16:13:40.805880","100","721","172.26.191.172","5000","0.998344000","48","1","34308","1.000252000"
"25","16:13:40.805888","100","769","172.26.191.172","5000","0.998352000","48","1","34308","1.000260000"
"26","16:13:40.805890","100","817","172.26.191.172","5000","0.998354000","48","1","34308","1.000262000"
"27","16:13:40.805896","52","1","100.64.0.5","34308","0.998360000","0","241","5000","1.000268000"
"28","16:13:40.805907","100","865","172.26.191.172","5000","0.998371000","48","1","34308","1.000279000"
"29","16:13:40.805909","100","913","172.26.191.172","5000","0.998373000","48","1","34308","1.000281000"
"30","16:13:41.305385","64","1","100.64.0.5","34308","1.497849000","0","241","5000","1.499757000"
"31","16:13:41.305416","100","241","172.26.191.172","5000","1.497880000","48","1","34308","1.499788000"
"32","16:13:41.305441","64","1","100.64.0.5","34308","1.497905000","0","241","5000","1.499813000"
"33","16:13:41.305455","64","1","100.64.0.5","34308","1.497919000","0","241","5000","1.499827000"
"34","16:13:41.305468","100","289","172.26.191.172","5000","1.497932000","48","1","34308","1.499840000"
"35","16:13:41.305470","100","337","172.26.191.172","5000","1.497934000","48","1","34308","1.499842000"
"36","16:13:41.805478","64","1","100.64.0.5","34308","1.997942000","0","385","5000","1.999850000"
"37","16:13:41.805523","100","385","172.26.191.172","5000","1.997987000","48","1","34308","1.999895000"
"38","16:13:41.805533","100","433","172.26.191.172","5000","1.997997000","48","1","34308","1.999905000"
"39","16:13:41.805544","100","769","172.26.191.172","5000","1.998008000","48","1","34308","1.999916000"
"40","16:13:41.805545","100","817","172.26.191.172","5000","1.998009000","48","1","34308","1.999917000"
"41","16:13:41.805552","100","865","172.26.191.172","5000","1.998016000","48","1","34308","1.999924000"
"42","16:13:41.805553","100","913","172.26.191.172","5000","1.998017000","48","1","34308","1.999925000"
"43","16:13:41.805562","100","961","172.26.191.172","5000","1.998026000","48","1","34308","1.999934000"
"44","16:13:42.304843","52","1","100.64.0.5","34308","2.497307000","0","769","5000","2.499215000"
"45","16:13:42.304881","100","1009","172.26.191.172","5000","2.497345000","48","1","34308","2.499253000"
"46","16:13:42.304890","100","1057","172.26.191.172","5000","2.497354000","48","1","34308","2.499262000"
"47","16:13:42.304903","52","1","100.64.0.5","34308","2.497367000","0","865","5000","2.499275000"
"48","16:13:42.304915","100","1105","172.26.191.172","5000","2.497379000","48","1","34308","2.499287000"
"49","16:13:42.304917","100","1153","172.26.191.172","5000","2.497381000","48","1","34308","2.499289000"
"50","16:13:42.304923","52","1","100.64.0.5","34308","2.497387000","0","961","5000","2.499295000"
"51","16:13:42.304934","100","1201","172.26.191.172","5000","2.497398000","48","1","34308","2.499306000"
"52","16:13:42.304935","100","1249","172.26.191.172","5000","2.497399000","48","1","34308","2.499307000"
"53","16:13:42.805347","64","1","100.64.0.5","34308","2.997811000","0","961","5000","2.999719000"
"54","16:13:42.805378","100","961","172.26.191.172","5000","2.997842000","48","1","34308","2.999750000"
"55","16:13:42.805404","64","1","100.64.0.5","34308","2.997868000","0","961","5000","2.999776000"
"56","16:13:42.805417","64","1","100.64.0.5","34308","2.997881000","0","961","5000","2.999789000"
"57","16:13:42.805426","100","1297","172.26.191.172","5000","2.997890000","48","1","34308","2.999798000"
"58","16:13:42.805431","100","1345","172.26.191.172","5000","2.997895000","48","1","34308","2.999803000"
"59","16:13:43.261216","48",,,,,,,,"3.455588000"
