frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:56:38.000681","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:56:38.002664","60","0","172.26.191.172","5000","0.000000000","0","0","48216","0.001983000"
"3","15:56:38.023985","76",,,,,,,,"0.023304000"
"4","15:56:38.189283","60","0","100.64.0.5","48216","0.186619000","0","1","5000","0.188602000"
"5","15:56:38.189332","52","1","172.26.191.172","5000","0.186668000","0","1","48216","0.188651000"
"6","15:56:38.189691","100","1","172.26.191.172","5000","0.187027000","48","1","48216","0.189010000"
"7","15:56:38.189704","100","49","172.26.191.172","5000","0.187040000","48","1","48216","0.189023000"
"8","15:56:38.189718","100","97","172.26.191.172","5000","0.187054000","48","1","48216","0.189037000"
"9","15:56:38.189720","100","145","172.26.191.172","5000","0.187056000","48","1","48216","0.189039000"
"10","15:56:38.189727","100","193","172.26.191.172","5000","0.187063000","48","1","48216","0.189046000"
"11","15:56:38.189729","100","241","172.26.191.172","5000","0.187065000","48","1","48216","0.189048000"
"12","15:56:38.189736","100","289","172.26.191.172","5000","0.187072000","48","1","48216","0.189055000"
"13","15:56:38.189738","100","337","172.26.191.172","5000","0.187074000","48","1","48216","0.189057000"
"14","15:56:38.189745","100","385","172.26.191.172","5000","0.187081000","48","1","48216","0.189064000"
"15","15:56:38.189746","100","433","172.26.191.172","5000","0.187082000","48","1","48216","0.189065000"
"16","15:56:38.376425","52","1","100.64.0.5","48216","0.373761000","0","97","5000","0.375744000"
"17","15:56:38.376471","100","481","172.26.191.172","5000","0.373807000","48","1","48216","0.375790000"
"18","15:56:38.376481","100","529","172.26.191.172","5000","0.373817000","48","1","48216","0.375800000"
"19","15:56:38.376493","100","577","172.26.191.172","5000","0.373829000","48","1","48216","0.375812000"
"20","15:56:38.376495","100","625","172.26.191.172","5000","0.373831000","48","1","48216","0.375814000"
"21","15:56:38.376507","52","1","100.64.0.5","48216","0.373843000","0","193","5000","0.375826000"
"22","15:56:38.376519","100","673","172.26.191.172","5000","0.373855000","48","1","48216","0.375838000"
"23","15:56:38.376521","100","721","172.26.191.172","5000","0.373857000","48","1","48216","0.375840000"
"24","15:56:38.376528","100","769","172.26.191.172","5000","0.373864000","48","1","48216","0.375847000"
"25","15:56:38.376530","100","817","172.26.191.172","5000","0.373866000","48","1","48216","0.375849000"
"26","15:56:38.376537","52","1","100.64.0.5","48216","0.373873000","0","289","5000","0.375856000"
