frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:53:13.607539","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:53:13.609396","60","0","172.26.191.172","5000","0.000000000","0","0","46078","0.001857000"
"3","15:53:13.795118","60","0","100.64.0.5","46078","0.185722000","0","1","5000","0.187579000"
"4","15:53:13.795170","52","1","172.26.191.172","5000","0.185774000","0","1","46078","0.187631000"
"5","15:53:13.795529","100","1","172.26.191.172","5000","0.186133000","48","1","46078","0.187990000"
"6","15:53:13.795536","100","49","172.26.191.172","5000","0.186140000","48","1","46078","0.187997000"
"7","15:53:13.795549","100","97","172.26.191.172","5000","0.186153000","48","1","46078","0.188010000"
"8","15:53:13.795551","100","145","172.26.191.172","5000","0.186155000","48","1","46078","0.188012000"
"9","15:53:13.795558","100","193","172.26.191.172","5000","0.186162000","48","1","46078","0.188019000"
"10","15:53:13.795559","100","241","172.26.191.172","5000","0.186163000","48","1","46078","0.188020000"
"11","15:53:13.795565","100","289","172.26.191.172","5000","0.186169000","48","1","46078","0.188026000"
"12","15:53:13.795567","100","337","172.26.191.172","5000","0.186171000","48","1","46078","0.188028000"
"13","15:53:13.795573","100","385","172.26.191.172","5000","0.186177000","48","1","46078","0.188034000"
"14","15:53:13.795575","100","433","172.26.191.172","5000","0.186179000","48","1","46078","0.188036000"
"15","15:53:13.907610","76",,,,,,,,"0.300071000"
"16","15:53:13.982424","52","1","100.64.0.5","46078","0.373028000","0","97","5000","0.374885000"
"17","15:53:13.982468","100","481","172.26.191.172","5000","0.373072000","48","1","46078","0.374929000"
"18","15:53:13.982478","100","529","172.26.191.172","5000","0.373082000","48","1","46078","0.374939000"
"19","15:53:13.982490","100","577","172.26.191.172","5000","0.373094000","48","1","46078","0.374951000"
"20","15:53:13.982491","100","625","172.26.191.172","5000","0.373095000","48","1","46078","0.374952000"
"21","15:53:13.982504","52","1","100.64.0.5","46078","0.373108000","0","193","5000","0.374965000"
"22","15:53:13.982516","100","673","172.26.191.172","5000","0.373120000","48","1","46078","0.374977000"
"23","15:53:13.982518","100","721","172.26.191.172","5000","0.373122000","48","1","46078","0.374979000"
"24","15:53:13.982526","100","769","172.26.191.172","5000","0.373130000","48","1","46078","0.374987000"
"25","15:53:13.982527","100","817","172.26.191.172","5000","0.373131000","48","1","46078","0.374988000"
"26","15:53:13.982534","52","1","100.64.0.5","46078","0.373138000","0","289","5000","0.374995000"
"27","15:53:13.982545","100","865","172.26.191.172","5000","0.373149000","48","1","46078","0.375006000"
"28","15:53:13.982546","100","913","172.26.191.172","5000","0.373150000","48","1","46078","0.375007000"
"29","15:53:13.982553","100","961","172.26.191.172","5000","0.373157000","48","1","46078","0.375014000"
"30","15:53:13.982554","100","1009","172.26.191.172","5000","0.373158000","48","1","46078","0.375015000"
"31","15:53:13.982560","52","1","100.64.0.5","46078","0.373164000","0","385","5000","0.375021000"
"32","15:53:13.982569","100","1057","172.26.191.172","5000","0.373173000","48","1","46078","0.375030000"
"33","15:53:13.982571","100","1105","172.26.191.172","5000","0.373175000","48","1","46078","0.375032000"
