frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:50:35.512018","76",,,,,,,,"0.000000000"
"2","15:50:35.557034","86",,"100.64.0.5",,,,,,"0.045016000"
"3","15:50:35.558971","60","0","172.26.191.172","5000","0.000000000","0","0","58292","0.046953000"
"4","15:50:35.745691","60","0","100.64.0.5","58292","0.186720000","0","1","5000","0.233673000"
"5","15:50:35.745742","52","1","172.26.191.172","5000","0.186771000","0","1","58292","0.233724000"
"6","15:50:35.746105","100","1","172.26.191.172","5000","0.187134000","48","1","58292","0.234087000"
"7","15:50:35.746114","100","49","172.26.191.172","5000","0.187143000","48","1","58292","0.234096000"
"8","15:50:35.746129","100","97","172.26.191.172","5000","0.187158000","48","1","58292","0.234111000"
"9","15:50:35.746131","100","145","172.26.191.172","5000","0.187160000","48","1","58292","0.234113000"
"10","15:50:35.746139","100","193","172.26.191.172","5000","0.187168000","48","1","58292","0.234121000"
"11","15:50:35.746141","100","241","172.26.191.172","5000","0.187170000","48","1","58292","0.234123000"
"12","15:50:35.746147","100","289","172.26.191.172","5000","0.187176000","48","1","58292","0.234129000"
"13","15:50:35.746149","100","337","172.26.191.172","5000","0.187178000","48","1","58292","0.234131000"
"14","15:50:35.746155","100","385","172.26.191.172","5000","0.187184000","48","1","58292","0.234137000"
"15","15:50:35.746157","100","433","172.26.191.172","5000","0.187186000","48","1","58292","0.234139000"
"16","15:50:35.932414","52","1","100.64.0.5","58292","0.373443000","0","97","5000","0.420396000"
"17","15:50:35.932456","100","481","172.26.191.172","5000","0.373485000","48","1","58292","0.420438000"
"18","15:50:35.932467","100","529","172.26.191.172","5000","0.373496000","48","1","58292","0.420449000"
"19","15:50:35.932480","100","577","172.26.191.172","5000","0.373509000","48","1","58292","0.420462000"
"20","15:50:35.932482","100","625","172.26.191.172","5000","0.373511000","48","1","58292","0.420464000"
"21","15:50:35.932494","52","1","100.64.0.5","58292","0.373523000","0","193","5000","0.420476000"
"22","15:50:35.932506","100","673","172.26.191.172","5000","0.373535000","48","1","58292","0.420488000"
"23","15:50:35.932508","100","721","172.26.191.172","5000","0.373537000","48","1","58292","0.420490000"
"24","15:50:35.932515","100","769","172.26.191.172","5000","0.373544000","48","1","58292","0.420497000"
"25","15:50:35.932517","100","817","172.26.191.172","5000","0.373546000","48","1","58292","0.420499000"
"26","15:50:35.932524","52","1","100.64.0.5","58292","0.373553000","0","289","5000","0.420506000"
