frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:55:59.935617","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:55:59.937662","60","0","172.26.191.172","5000","0.000000000","0","0","35814","0.002045000"
"3","15:56:00.122860","60","0","100.64.0.5","35814","0.185198000","0","1","5000","0.187243000"
"4","15:56:00.122905","52","1","172.26.191.172","5000","0.185243000","0","1","35814","0.187288000"
"5","15:56:00.123233","100","1","172.26.191.172","5000","0.185571000","48","1","35814","0.187616000"
"6","15:56:00.123245","100","49","172.26.191.172","5000","0.185583000","48","1","35814","0.187628000"
"7","15:56:00.123259","100","97","172.26.191.172","5000","0.185597000","48","1","35814","0.187642000"
"8","15:56:00.123260","100","145","172.26.191.172","5000","0.185598000","48","1","35814","0.187643000"
"9","15:56:00.123267","100","193","172.26.191.172","5000","0.185605000","48","1","35814","0.187650000"
"10","15:56:00.123269","100","241","172.26.191.172","5000","0.185607000","48","1","35814","0.187652000"
"11","15:56:00.123276","100","289","172.26.191.172","5000","0.185614000","48","1","35814","0.187659000"
"12","15:56:00.123277","100","337","172.26.191.172","5000","0.185615000","48","1","35814","0.187660000"
"13","15:56:00.123283","100","385","172.26.191.172","5000","0.185621000","48","1","35814","0.187666000"
"14","15:56:00.123284","100","433","172.26.191.172","5000","0.185622000","48","1","35814","0.187667000"
"15","15:56:00.309961","52","1","100.64.0.5","35814","0.372299000","0","97","5000","0.374344000"
"16","15:56:00.309998","100","481","172.26.191.172","5000","0.372336000","48","1","35814","0.374381000"
"17","15:56:00.310008","100","529","172.26.191.172","5000","0.372346000","48","1","35814","0.374391000"
"18","15:56:00.310024","100","577","172.26.191.172","5000","0.372362000","48","1","35814","0.374407000"
"19","15:56:00.310026","100","625","172.26.191.172","5000","0.372364000","48","1","35814","0.374409000"
"20","15:56:00.310041","52","1","100.64.0.5","35814","0.372379000","0","193","5000","0.374424000"
"21","15:56:00.310058","100","673","172.26.191.172","5000","0.372396000","48","1","35814","0.374441000"
"22","15:56:00.310060","100","721","172.26.191.172","5000","0.372398000","48","1","35814","0.374443000"
"23","15:56:00.310073","100","769","172.26.191.172","5000","0.372411000","48","1","35814","0.374456000"
"24","15:56:00.310074","100","817","172.26.191.172","5000","0.372412000","48","1","35814","0.374457000"
"25","15:56:00.310084","52","1","100.64.0.5","35814","0.372422000","0","289","5000","0.374467000"
"26","15:56:00.310099","100","865","172.26.191.172","5000","0.372437000","48","1","35814","0.374482000"
"27","15:56:00.310102","100","913","172.26.191.172","5000","0.372440000","48","1","35814","0.374485000"
"28","15:56:00.310111","100","961","172.26.191.172","5000","0.372449000","48","1","35814","0.374494000"
"29","15:56:00.310114","100","1009","172.26.191.172","5000","0.372452000","48","1","35814","0.374497000"
"30","15:56:00.310122","52","1","100.64.0.5","35814","0.372460000","0","385","5000","0.374505000"
"31","15:56:00.310137","100","1057","172.26.191.172","5000","0.372475000","48","1","35814","0.374520000"
"32","15:56:00.310139","100","1105","172.26.191.172","5000","0.372477000","48","1","35814","0.374522000"
"33","15:56:00.310150","100","1153","172.26.191.172","5000","0.372488000","48","1","35814","0.374533000"
"34","15:56:00.310152","100","1201","172.26.191.172","5000","0.372490000","48","1","35814","0.374535000"
"35","15:56:00.310161","52","1","100.64.0.5","35814","0.372499000","0","481","5000","0.374544000"
"36","15:56:00.310176","100","1249","172.26.191.172","5000","0.372514000","48","1","35814","0.374559000"
"37","15:56:00.310177","100","1297","172.26.191.172","5000","0.372515000","48","1","35814","0.374560000"
"38","15:56:00.310203","100","1345","172.26.191.172","5000","0.372541000","48","1","35814","0.374586000"
"39","15:56:00.310204","100","1393","172.26.191.172","5000","0.372542000","48","1","35814","0.374587000"
"40","15:56:00.497687","52","1","100.64.0.5","35814","0.560025000","0","577","5000","0.562070000"
"41","15:56:00.497724","100","1441","172.26.191.172","5000","0.560062000","48","1","35814","0.562107000"
"42","15:56:00.497733","100","1489","172.26.191.172","5000","0.560071000","48","1","35814","0.562116000"
"43","15:56:00.497745","100","1537","172.26.191.172","5000","0.560083000","48","1","35814","0.562128000"
"44","15:56:00.497746","100","1585","172.26.191.172","5000","0.560084000","48","1","35814","0.562129000"
"45","15:56:00.497758","52","1","100.64.0.5","35814","0.560096000","0","673","5000","0.562141000"
"46","15:56:00.497769","100","1633","172.26.191.172","5000","0.560107000","48","1","35814","0.562152000"
"47","15:56:00.497771","100","1681","172.26.191.172","5000","0.560109000","48","1","35814","0.562154000"
"48","15:56:00.497777","100","1729","172.26.191.172","5000","0.560115000","48","1","35814","0.562160000"
"49","15:56:00.497779","100","1777","172.26.191.172","5000","0.560117000","48","1","35814","0.562162000"
"50","15:56:00.497786","52","1","100.64.0.5","35814","0.560124000","0","769","5000","0.562169000"
"51","15:56:00.497794","100","1825","172.26.191.172","5000","0.560132000","48","1","35814","0.562177000"
"52","15:56:00.497795","100","1873","172.26.191.172","5000","0.560133000","48","1","35814","0.562178000"
"53","15:56:00.497802","100","1921","172.26.191.172","5000","0.560140000","48","1","35814","0.562185000"
"54","15:56:00.497804","100","1969","172.26.191.172","5000","0.560142000","48","1","35814","0.562187000"
"55","15:56:00.497809","52","1","100.64.0.5","35814","0.560147000","0","865","5000","0.562192000"
"56","15:56:00.497820","100","2017","172.26.191.172","5000","0.560158000","48","1","35814","0.562203000"
"57","15:56:00.497821","100","2065","172.26.191.172","5000","0.560159000","48","1","35814","0.562204000"
"58","15:56:00.497828","100","2113","172.26.191.172","5000","0.560166000","48","1","35814","0.562211000"
"59","15:56:00.497829","100","2161","172.26.191.172","5000","0.560167000","48","1","35814","0.562212000"
"60","15:56:00.497835","52","1","100.64.0.5","35814","0.560173000","0","961","5000","0.562218000"
"61","15:56:00.497844","100","2209","172.26.191.172","5000","0.560182000","48","1","35814","0.562227000"
"62","15:56:00.497845","100","2257","172.26.191.172","5000","0.560183000","48","1","35814","0.562228000"
"63","15:56:00.497851","100","2305","172.26.191.172","5000","0.560189000","48","1","35814","0.562234000"
"64","15:56:00.497853","100","2353","172.26.191.172","5000","0.560191000","48","1","35814","0.562236000"
"65","15:56:00.497858","52","1","100.64.0.5","35814","0.560196000","0","1057","5000","0.562241000"
"66","15:56:00.497867","100","2401","172.26.191.172","5000","0.560205000","48","1","35814","0.562250000"
"67","15:56:00.497868","100","2449","172.26.191.172","5000","0.560206000","48","1","35814","0.562251000"
"68","15:56:00.497874","100","2497","172.26.191.172","5000","0.560212000","48","1","35814","0.562257000"
"69","15:56:00.497875","100","2545","172.26.191.172","5000","0.560213000","48","1","35814","0.562258000"
