frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:07:43.680048","76",,,,,,,,"0.000000000"
"2","14:07:43.680057","76",,,,,,,,"0.000009000"
"3","14:07:47.392009","48",,,,,,,,"3.711961000"
"4","14:07:47.980193","70",,"100.64.0.2",,,,,,"4.300145000"
"5","14:07:48.431116","86",,"100.64.0.5",,,,,,"4.751068000"
"6","14:07:48.431150","86",,"100.64.0.5",,,,,,"4.751102000"
"7","14:07:48.432954","60","0","172.26.191.172","5000","0.000000000","0","0","33628","4.752906000"
"8","14:07:48.930293","60","0","100.64.0.5","33628","0.497339000","0","1","5000","5.250245000"
"9","14:07:48.930341","52","1","172.26.191.172","5000","0.497387000","0","1","33628","5.250293000"
"10","14:07:48.930649","100","1","172.26.191.172","5000","0.497695000","48","1","33628","5.250601000"
"11","14:07:48.930661","100","49","172.26.191.172","5000","0.497707000","48","1","33628","5.250613000"
"12","14:07:48.930676","100","97","172.26.191.172","5000","0.497722000","48","1","33628","5.250628000"
"13","14:07:48.930677","100","145","172.26.191.172","5000","0.497723000","48","1","33628","5.250629000"
"14","14:07:48.930684","100","193","172.26.191.172","5000","0.497730000","48","1","33628","5.250636000"
"15","14:07:48.930685","100","241","172.26.191.172","5000","0.497731000","48","1","33628","5.250637000"
"16","14:07:48.930692","100","289","172.26.191.172","5000","0.497738000","48","1","33628","5.250644000"
"17","14:07:48.930693","100","337","172.26.191.172","5000","0.497739000","48","1","33628","5.250645000"
"18","14:07:48.930700","100","385","172.26.191.172","5000","0.497746000","48","1","33628","5.250652000"
"19","14:07:48.930701","100","433","172.26.191.172","5000","0.497747000","48","1","33628","5.250653000"
"20","14:07:49.430152","52","1","100.64.0.5","33628","0.997198000","0","49","5000","5.750104000"
"21","14:07:49.430194","100","481","172.26.191.172","5000","0.997240000","48","1","33628","5.750146000"
"22","14:07:49.430204","100","529","172.26.191.172","5000","0.997250000","48","1","33628","5.750156000"
"23","14:07:49.930396","64","1","100.64.0.5","33628","1.497442000","0","49","5000","6.250348000"
"24","14:07:49.930432","100","49","172.26.191.172","5000","1.497478000","48","1","33628","6.250384000"
"25","14:07:49.930454","100","97","172.26.191.172","5000","1.497500000","48","1","33628","6.250406000"
