frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:05:40.512025","76",,,,,,,,"0.000000000"
"2","14:05:40.704068","76",,,,,,,,"0.192043000"
"3","14:05:43.744037","48",,,,,,,,"3.232012000"
"4","14:05:45.052946","70",,"100.64.0.2",,,,,,"4.540921000"
"5","14:05:45.507450","86",,"100.64.0.5",,,,,,"4.995425000"
"6","14:05:45.507481","86",,"100.64.0.5",,,,,,"4.995456000"
"7","14:05:45.509315","60","0","172.26.191.172","5000","0.000000000","0","0","38284","4.997290000"
"8","14:05:46.007067","60","0","100.64.0.5","38284","0.497752000","0","1","5000","5.495042000"
"9","14:05:46.007116","52","1","172.26.191.172","5000","0.497801000","0","1","38284","5.495091000"
"10","14:05:46.007499","100","1","172.26.191.172","5000","0.498184000","48","1","38284","5.495474000"
"11","14:05:46.007508","100","49","172.26.191.172","5000","0.498193000","48","1","38284","5.495483000"
"12","14:05:46.007526","100","97","172.26.191.172","5000","0.498211000","48","1","38284","5.495501000"
"13","14:05:46.007529","100","145","172.26.191.172","5000","0.498214000","48","1","38284","5.495504000"
"14","14:05:46.007541","100","193","172.26.191.172","5000","0.498226000","48","1","38284","5.495516000"
"15","14:05:46.007543","100","241","172.26.191.172","5000","0.498228000","48","1","38284","5.495518000"
"16","14:05:46.007553","100","289","172.26.191.172","5000","0.498238000","48","1","38284","5.495528000"
"17","14:05:46.007556","100","337","172.26.191.172","5000","0.498241000","48","1","38284","5.495531000"
"18","14:05:46.007567","100","385","172.26.191.172","5000","0.498252000","48","1","38284","5.495542000"
"19","14:05:46.007569","100","433","172.26.191.172","5000","0.498254000","48","1","38284","5.495544000"
"20","14:05:46.507068","52","1","100.64.0.5","38284","0.997753000","0","49","5000","5.995043000"
"21","14:05:46.507106","100","481","172.26.191.172","5000","0.997791000","48","1","38284","5.995081000"
"22","14:05:46.507115","100","529","172.26.191.172","5000","0.997800000","48","1","38284","5.995090000"
"23","14:05:47.006949","64","1","100.64.0.5","38284","1.497634000","0","49","5000","6.494924000"
"24","14:05:47.006981","100","49","172.26.191.172","5000","1.497666000","48","1","38284","6.494956000"
"25","14:05:47.007000","100","97","172.26.191.172","5000","1.497685000","48","1","38284","6.494975000"
"26","14:05:47.507092","64","1","100.64.0.5","38284","1.997777000","0","145","5000","6.995067000"
"27","14:05:47.507129","100","145","172.26.191.172","5000","1.997814000","48","1","38284","6.995104000"
"28","14:05:47.507149","100","193","172.26.191.172","5000","1.997834000","48","1","38284","6.995124000"
"29","14:05:47.507151","100","241","172.26.191.172","5000","1.997836000","48","1","38284","6.995126000"
"30","14:05:48.007270","64","1","100.64.0.5","38284","2.497955000","0","241","5000","7.495245000"
"31","14:05:48.007309","100","289","172.26.191.172","5000","2.497994000","48","1","38284","7.495284000"
"32","14:05:48.007318","100","337","172.26.191.172","5000","2.498003000","48","1","38284","7.495293000"
"33","14:05:48.007327","100","385","172.26.191.172","5000","2.498012000","48","1","38284","7.495302000"
"34","14:05:48.507261","72","1","100.64.0.5","38284","2.997946000","0","241","5000","7.995236000"
"35","14:05:48.507291","100","241","172.26.191.172","5000","2.997976000","48","1","38284","7.995266000"
"36","14:05:48.507309","100","433","172.26.191.172","5000","2.997994000","48","1","38284","7.995284000"
"37","14:05:49.007087","64","1","100.64.0.5","38284","3.497772000","0","385","5000","8.495062000"
"38","14:05:49.007121","100","385","172.26.191.172","5000","3.497806000","48","1","38284","8.495096000"
"39","14:05:49.007143","64","1","100.64.0.5","38284","3.497828000","0","385","5000","8.495118000"
"40","14:05:49.007153","100","577","172.26.191.172","5000","3.497838000","48","1","38284","8.495128000"
"41","14:05:49.507420","52","1","100.64.0.5","38284","3.998105000","0","577","5000","8.995395000"
"42","14:05:49.507464","100","625","172.26.191.172","5000","3.998149000","48","1","38284","8.995439000"
"43","14:05:49.507474","100","673","172.26.191.172","5000","3.998159000","48","1","38284","8.995449000"
"44","14:05:49.507484","100","721","172.26.191.172","5000","3.998169000","48","1","38284","8.995459000"
"45","14:05:49.507486","100","769","172.26.191.172","5000","3.998171000","48","1","38284","8.995461000"
"46","14:05:49.507492","100","817","172.26.191.172","5000","3.998177000","48","1","38284","8.995467000"
"47","14:05:49.507493","100","865","172.26.191.172","5000","3.998178000","48","1","38284","8.995468000"
"48","14:05:49.507500","100","913","172.26.191.172","5000","3.998185000","48","1","38284","8.995475000"
"49","14:05:49.507501","100","961","172.26.191.172","5000","3.998186000","48","1","38284","8.995476000"
"50","14:05:49.507512","52","1","100.64.0.5","38284","3.998197000","0","625","5000","8.995487000"
"51","14:05:49.507524","100","1009","172.26.191.172","5000","3.998209000","48","1","38284","8.995499000"
"52","14:05:49.507525","100","1057","172.26.191.172","5000","3.998210000","48","1","38284","8.995500000"
"53","14:05:50.007528","52","1","100.64.0.5","38284","4.498213000","0","721","5000","9.495503000"
"54","14:05:50.007572","100","1105","172.26.191.172","5000","4.498257000","48","1","38284","9.495547000"
"55","14:05:50.007582","100","1153","172.26.191.172","5000","4.498267000","48","1","38284","9.495557000"
"56","14:05:50.507487","64","1","100.64.0.5","38284","4.998172000","0","721","5000","9.995462000"
"57","14:05:50.507525","100","721","172.26.191.172","5000","4.998210000","48","1","38284","9.995500000"
"58","14:05:50.507537","100","769","172.26.191.172","5000","4.998222000","48","1","38284","9.995512000"
"59","14:05:51.007492","64","1","100.64.0.5","38284","5.498177000","0","817","5000","10.495467000"
"60","14:05:51.007536","100","817","172.26.191.172","5000","5.498221000","48","1","38284","10.495511000"
"61","14:05:51.007546","100","865","172.26.191.172","5000","5.498231000","48","1","38284","10.495521000"
"62","14:05:51.007557","100","913","172.26.191.172","5000","5.498242000","48","1","38284","10.495532000"
"63","14:05:51.168064","48",,,,,,,,"10.656039000"
"64","14:05:51.507576","64","1","100.64.0.5","38284","5.998261000","0","913","5000","10.995551000"
"65","14:05:51.507614","100","961","172.26.191.172","5000","5.998299000","48","1","38284","10.995589000"
"66","14:05:51.507636","100","1009","172.26.191.172","5000","5.998321000","48","1","38284","10.995611000"
"67","14:05:51.507638","100","1057","172.26.191.172","5000","5.998323000","48","1","38284","10.995613000"
"68","14:05:52.007154","72","1","100.64.0.5","38284","6.497839000","0","913","5000","11.495129000"
"69","14:05:52.007190","100","913","172.26.191.172","5000","6.497875000","48","1","38284","11.495165000"
"70","14:05:52.007213","100","1201","172.26.191.172","5000","6.497898000","48","1","38284","11.495188000"
"71","14:05:52.507241","64","1","100.64.0.5","38284","6.997926000","0","1057","5000","11.995216000"
"72","14:05:52.507281","100","1057","172.26.191.172","5000","6.997966000","48","1","38284","11.995256000"
"73","14:05:52.507307","64","1","100.64.0.5","38284","6.997992000","0","1057","5000","11.995282000"
"74","14:05:52.507321","100","1249","172.26.191.172","5000","6.998006000","48","1","38284","11.995296000"
"75","14:05:53.007494","52","1","100.64.0.5","38284","7.498179000","0","1249","5000","12.495469000"
"76","14:05:53.007540","100","1297","172.26.191.172","5000","7.498225000","48","1","38284","12.495515000"
"77","14:05:53.007550","100","1345","172.26.191.172","5000","7.498235000","48","1","38284","12.495525000"
"78","14:05:53.007561","100","1393","172.26.191.172","5000","7.498246000","48","1","38284","12.495536000"
