frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:09:05.183934","76",,,,,,,,"0.000000000"
"2","14:09:05.308405","86",,"100.64.0.5",,,,,,"0.124471000"
"3","14:09:05.309533","60","0","172.26.191.172","5000","0.000000000","0","0","33424","0.125599000"
"4","14:09:05.663591","76",,,,,,,,"0.479657000"
"5","14:09:05.808205","60","0","100.64.0.5","33424","0.498672000","0","1","5000","0.624271000"
"6","14:09:05.808259","52","1","172.26.191.172","5000","0.498726000","0","1","33424","0.624325000"
"7","14:09:05.808596","100","1","172.26.191.172","5000","0.499063000","48","1","33424","0.624662000"
"8","14:09:05.808604","100","49","172.26.191.172","5000","0.499071000","48","1","33424","0.624670000"
"9","14:09:05.808617","100","97","172.26.191.172","5000","0.499084000","48","1","33424","0.624683000"
"10","14:09:05.808619","100","145","172.26.191.172","5000","0.499086000","48","1","33424","0.624685000"
"11","14:09:05.808626","100","193","172.26.191.172","5000","0.499093000","48","1","33424","0.624692000"
"12","14:09:05.808628","100","241","172.26.191.172","5000","0.499095000","48","1","33424","0.624694000"
"13","14:09:05.808634","100","289","172.26.191.172","5000","0.499101000","48","1","33424","0.624700000"
"14","14:09:05.808636","100","337","172.26.191.172","5000","0.499103000","48","1","33424","0.624702000"
"15","14:09:05.808643","100","385","172.26.191.172","5000","0.499110000","48","1","33424","0.624709000"
"16","14:09:05.808644","100","433","172.26.191.172","5000","0.499111000","48","1","33424","0.624710000"
"17","14:09:06.308056","52","1","100.64.0.5","33424","0.998523000","0","49","5000","1.124122000"
"18","14:09:06.308094","100","481","172.26.191.172","5000","0.998561000","48","1","33424","1.124160000"
"19","14:09:06.308103","100","529","172.26.191.172","5000","0.998570000","48","1","33424","1.124169000"
"20","14:09:06.808327","64","1","100.64.0.5","33424","1.498794000","0","49","5000","1.624393000"
"21","14:09:06.808381","100","49","172.26.191.172","5000","1.498848000","48","1","33424","1.624447000"
"22","14:09:06.808405","100","97","172.26.191.172","5000","1.498872000","48","1","33424","1.624471000"
"23","14:09:07.308233","64","1","100.64.0.5","33424","1.998700000","0","145","5000","2.124299000"
"24","14:09:07.308269","100","145","172.26.191.172","5000","1.998736000","48","1","33424","2.124335000"
