frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","03:57:29.263889","76",,,,,,,,"0.000000000"
"2","03:57:29.263896","48",,,,,,,,"0.000007000"
"3","03:57:29.263900","76",,,,,,,,"0.000011000"
"4","03:57:29.463955","76",,,,,,,,"0.200066000"
"5","03:57:29.551314","76",,,,,,,,"0.287425000"
"6","03:57:29.602489","86",,"100.64.0.5",,,,,,"0.338600000"
"7","03:57:29.604267","60","0","172.26.191.172","5000","0.000000000","0","0","55660","0.340378000"
"8","03:57:29.977256","60","0","100.64.0.5","55660","0.372989000","0","1","5000","0.713367000"
"9","03:57:29.977303","52","1","172.26.191.172","5000","0.373036000","0","1","55660","0.713414000"
"10","03:57:29.977630","100","1","172.26.191.172","5000","0.373363000","48","1","55660","0.713741000"
"11","03:57:29.977644","100","49","172.26.191.172","5000","0.373377000","48","1","55660","0.713755000"
"12","03:57:29.977659","100","97","172.26.191.172","5000","0.373392000","48","1","55660","0.713770000"
"13","03:57:29.977661","100","145","172.26.191.172","5000","0.373394000","48","1","55660","0.713772000"
"14","03:57:29.977668","100","193","172.26.191.172","5000","0.373401000","48","1","55660","0.713779000"
"15","03:57:29.977669","100","241","172.26.191.172","5000","0.373402000","48","1","55660","0.713780000"
"16","03:57:29.977675","100","289","172.26.191.172","5000","0.373408000","48","1","55660","0.713786000"
"17","03:57:29.977677","100","337","172.26.191.172","5000","0.373410000","48","1","55660","0.713788000"
"18","03:57:29.977682","100","385","172.26.191.172","5000","0.373415000","48","1","55660","0.713793000"
"19","03:57:29.977684","100","433","172.26.191.172","5000","0.373417000","48","1","55660","0.713795000"
"20","03:57:30.352741","52","1","100.64.0.5","55660","0.748474000","0","97","5000","1.088852000"
"21","03:57:30.352786","100","481","172.26.191.172","5000","0.748519000","48","1","55660","1.088897000"
"22","03:57:30.352796","100","529","172.26.191.172","5000","0.748529000","48","1","55660","1.088907000"
"23","03:57:30.352808","100","577","172.26.191.172","5000","0.748541000","48","1","55660","1.088919000"
"24","03:57:30.352810","100","625","172.26.191.172","5000","0.748543000","48","1","55660","1.088921000"
"25","03:57:30.352822","52","1","100.64.0.5","55660","0.748555000","0","193","5000","1.088933000"
"26","03:57:30.352834","100","673","172.26.191.172","5000","0.748567000","48","1","55660","1.088945000"
"27","03:57:30.352836","100","721","172.26.191.172","5000","0.748569000","48","1","55660","1.088947000"
"28","03:57:30.352844","100","769","172.26.191.172","5000","0.748577000","48","1","55660","1.088955000"
"29","03:57:30.352846","100","817","172.26.191.172","5000","0.748579000","48","1","55660","1.088957000"
"30","03:57:30.352853","52","1","100.64.0.5","55660","0.748586000","0","289","5000","1.088964000"
"31","03:57:30.352862","100","865","172.26.191.172","5000","0.748595000","48","1","55660","1.088973000"
"32","03:57:30.352864","100","913","172.26.191.172","5000","0.748597000","48","1","55660","1.088975000"
"33","03:57:30.352871","100","961","172.26.191.172","5000","0.748604000","48","1","55660","1.088982000"
"34","03:57:30.352872","100","1009","172.26.191.172","5000","0.748605000","48","1","55660","1.088983000"
"35","03:57:30.352878","52","1","100.64.0.5","55660","0.748611000","0","385","5000","1.088989000"
