frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:28:28.187873","76",,,,,,,,"0.000000000"
"2","15:28:28.403819","76",,,,,,,,"0.215946000"
"3","15:28:28.520650","86",,"100.64.0.5",,,,,,"0.332777000"
"4","15:28:28.522494","60","0","172.26.191.172","5000","0.000000000","0","0","40668","0.334621000"
"5","15:28:29.020608","60","0","100.64.0.5","40668","0.498114000","0","1","5000","0.832735000"
"6","15:28:29.020657","52","1","172.26.191.172","5000","0.498163000","0","1","40668","0.832784000"
"7","15:28:29.020963","100","1","172.26.191.172","5000","0.498469000","48","1","40668","0.833090000"
"8","15:28:29.020971","100","49","172.26.191.172","5000","0.498477000","48","1","40668","0.833098000"
"9","15:28:29.020984","100","97","172.26.191.172","5000","0.498490000","48","1","40668","0.833111000"
"10","15:28:29.020986","100","145","172.26.191.172","5000","0.498492000","48","1","40668","0.833113000"
"11","15:28:29.020994","100","193","172.26.191.172","5000","0.498500000","48","1","40668","0.833121000"
"12","15:28:29.020995","100","241","172.26.191.172","5000","0.498501000","48","1","40668","0.833122000"
"13","15:28:29.021001","100","289","172.26.191.172","5000","0.498507000","48","1","40668","0.833128000"
"14","15:28:29.021003","100","337","172.26.191.172","5000","0.498509000","48","1","40668","0.833130000"
"15","15:28:29.021009","100","385","172.26.191.172","5000","0.498515000","48","1","40668","0.833136000"
"16","15:28:29.021010","100","433","172.26.191.172","5000","0.498516000","48","1","40668","0.833137000"
"17","15:28:29.520645","52","1","100.64.0.5","40668","0.998151000","0","97","5000","1.332772000"
"18","15:28:29.520684","100","481","172.26.191.172","5000","0.998190000","48","1","40668","1.332811000"
"19","15:28:29.520695","100","529","172.26.191.172","5000","0.998201000","48","1","40668","1.332822000"
"20","15:28:29.520706","100","577","172.26.191.172","5000","0.998212000","48","1","40668","1.332833000"
"21","15:28:29.520707","100","625","172.26.191.172","5000","0.998213000","48","1","40668","1.332834000"
"22","15:28:29.520719","52","1","100.64.0.5","40668","0.998225000","0","193","5000","1.332846000"
"23","15:28:29.520731","100","673","172.26.191.172","5000","0.998237000","48","1","40668","1.332858000"
"24","15:28:29.520733","100","721","172.26.191.172","5000","0.998239000","48","1","40668","1.332860000"
"25","15:28:29.520740","100","769","172.26.191.172","5000","0.998246000","48","1","40668","1.332867000"
"26","15:28:29.520742","100","817","172.26.191.172","5000","0.998248000","48","1","40668","1.332869000"
"27","15:28:30.020605","64","1","100.64.0.5","40668","1.498111000","0","193","5000","1.832732000"
"28","15:28:30.020643","100","193","172.26.191.172","5000","1.498149000","48","1","40668","1.832770000"
"29","15:28:30.020670","64","1","100.64.0.5","40668","1.498176000","0","193","5000","1.832797000"
"30","15:28:30.020683","100","241","172.26.191.172","5000","1.498189000","48","1","40668","1.832810000"
"31","15:28:30.020688","100","289","172.26.191.172","5000","1.498194000","48","1","40668","1.832815000"
"32","15:28:30.520810","64","1","100.64.0.5","40668","1.998316000","0","337","5000","2.332937000"
"33","15:28:30.520848","100","337","172.26.191.172","5000","1.998354000","48","1","40668","2.332975000"
"34","15:28:30.520867","100","385","172.26.191.172","5000","1.998373000","48","1","40668","2.332994000"
"35","15:28:30.520869","100","433","172.26.191.172","5000","1.998375000","48","1","40668","2.332996000"
"36","15:28:30.520875","100","673","172.26.191.172","5000","1.998381000","48","1","40668","2.333002000"
"37","15:28:30.520876","100","721","172.26.191.172","5000","1.998382000","48","1","40668","2.333003000"
"38","15:28:31.020183","52","1","100.64.0.5","40668","2.497689000","0","673","5000","2.832310000"
"39","15:28:31.020229","100","769","172.26.191.172","5000","2.497735000","48","1","40668","2.832356000"
"40","15:28:31.020239","100","817","172.26.191.172","5000","2.497745000","48","1","40668","2.832366000"
"41","15:28:31.020252","100","865","172.26.191.172","5000","2.497758000","48","1","40668","2.832379000"
"42","15:28:31.020254","100","913","172.26.191.172","5000","2.497760000","48","1","40668","2.832381000"
"43","15:28:31.020267","52","1","100.64.0.5","40668","2.497773000","0","721","5000","2.832394000"
"44","15:28:31.020278","100","961","172.26.191.172","5000","2.497784000","48","1","40668","2.832405000"
"45","15:28:31.020280","100","1009","172.26.191.172","5000","2.497786000","48","1","40668","2.832407000"
"46","15:28:31.520083","64","1","100.64.0.5","40668","2.997589000","0","721","5000","3.332210000"
"47","15:28:31.520116","100","721","172.26.191.172","5000","2.997622000","48","1","40668","3.332243000"
"48","15:28:31.520138","100","1057","172.26.191.172","5000","2.997644000","48","1","40668","3.332265000"
"49","15:28:31.520151","64","1","100.64.0.5","40668","2.997657000","0","721","5000","3.332278000"
"50","15:28:31.520170","100","1105","172.26.191.172","5000","2.997676000","48","1","40668","3.332297000"
"51","15:28:31.520172","100","1153","172.26.191.172","5000","2.997678000","48","1","40668","3.332299000"
"52","15:28:32.020331","52","1","100.64.0.5","40668","3.497837000","0","961","5000","3.832458000"
"53","15:28:32.020387","100","961","172.26.191.172","5000","3.497893000","48","1","40668","3.832514000"
"54","15:28:32.020420","64","1","100.64.0.5","40668","3.497926000","0","961","5000","3.832547000"
"55","15:28:32.020433","100","1009","172.26.191.172","5000","3.497939000","48","1","40668","3.832560000"
"56","15:28:32.020439","100","1201","172.26.191.172","5000","3.497945000","48","1","40668","3.832566000"
"57","15:28:32.468018","48",,,,,,,,"4.280145000"
"58","15:28:32.520140","64","1","100.64.0.5","40668","3.997646000","0","1009","5000","4.332267000"
"59","15:28:32.520178","100","1249","172.26.191.172","5000","3.997684000","48","1","40668","4.332305000"
"60","15:28:32.520198","52","1","100.64.0.5","40668","3.997704000","0","1201","5000","4.332325000"
"61","15:28:32.520209","100","1297","172.26.191.172","5000","3.997715000","48","1","40668","4.332336000"
"62","15:28:32.520216","52","1","100.64.0.5","40668","3.997722000","0","1249","5000","4.332343000"
"63","15:28:32.520223","100","1345","172.26.191.172","5000","3.997729000","48","1","40668","4.332350000"
"64","15:28:33.020501","52","1","100.64.0.5","40668","4.498007000","0","1297","5000","4.832628000"
"65","15:28:33.020538","100","1393","172.26.191.172","5000","4.498044000","48","1","40668","4.832665000"
