frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:27:52.499594","76",,,,,,,,"0.000000000"
"2","15:27:52.534730","86",,"100.64.0.5",,,,,,"0.035136000"
"3","15:27:52.536583","60","0","172.26.191.172","5000","0.000000000","0","0","54836","0.036989000"
"4","15:27:53.035933","60","0","100.64.0.5","54836","0.499350000","0","1","5000","0.536339000"
"5","15:27:53.035978","52","1","172.26.191.172","5000","0.499395000","0","1","54836","0.536384000"
"6","15:27:53.036312","100","1","172.26.191.172","5000","0.499729000","48","1","54836","0.536718000"
"7","15:27:53.036320","100","49","172.26.191.172","5000","0.499737000","48","1","54836","0.536726000"
"8","15:27:53.036349","100","97","172.26.191.172","5000","0.499766000","48","1","54836","0.536755000"
"9","15:27:53.036351","100","145","172.26.191.172","5000","0.499768000","48","1","54836","0.536757000"
"10","15:27:53.036375","100","193","172.26.191.172","5000","0.499792000","48","1","54836","0.536781000"
"11","15:27:53.036378","100","241","172.26.191.172","5000","0.499795000","48","1","54836","0.536784000"
"12","15:27:53.036388","100","289","172.26.191.172","5000","0.499805000","48","1","54836","0.536794000"
"13","15:27:53.036390","100","337","172.26.191.172","5000","0.499807000","48","1","54836","0.536796000"
"14","15:27:53.036399","100","385","172.26.191.172","5000","0.499816000","48","1","54836","0.536805000"
"15","15:27:53.036401","100","433","172.26.191.172","5000","0.499818000","48","1","54836","0.536807000"
"16","15:27:53.044367","76",,,,,,,,"0.544773000"
"17","15:27:53.535782","52","1","100.64.0.5","54836","0.999199000","0","97","5000","1.036188000"
"18","15:27:53.535825","100","481","172.26.191.172","5000","0.999242000","48","1","54836","1.036231000"
"19","15:27:53.535836","100","529","172.26.191.172","5000","0.999253000","48","1","54836","1.036242000"
"20","15:27:53.535859","100","577","172.26.191.172","5000","0.999276000","48","1","54836","1.036265000"
"21","15:27:53.535862","100","625","172.26.191.172","5000","0.999279000","48","1","54836","1.036268000"
"22","15:27:53.535884","52","1","100.64.0.5","54836","0.999301000","0","193","5000","1.036290000"
