frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:04:37.994538","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:04:37.996602","60","0","172.26.191.172","5000","0.000000000","0","0","54478","0.002064000"
"3","15:04:38.025994","76",,,,,,,,"0.031456000"
"4","15:04:38.244222","60","0","100.64.0.5","54478","0.247620000","0","1","5000","0.249684000"
"5","15:04:38.244275","52","1","172.26.191.172","5000","0.247673000","0","1","54478","0.249737000"
"6","15:04:38.244603","100","1","172.26.191.172","5000","0.248001000","48","1","54478","0.250065000"
"7","15:04:38.244610","100","49","172.26.191.172","5000","0.248008000","48","1","54478","0.250072000"
"8","15:04:38.244623","100","97","172.26.191.172","5000","0.248021000","48","1","54478","0.250085000"
"9","15:04:38.244625","100","145","172.26.191.172","5000","0.248023000","48","1","54478","0.250087000"
"10","15:04:38.244632","100","193","172.26.191.172","5000","0.248030000","48","1","54478","0.250094000"
"11","15:04:38.244634","100","241","172.26.191.172","5000","0.248032000","48","1","54478","0.250096000"
"12","15:04:38.244641","100","289","172.26.191.172","5000","0.248039000","48","1","54478","0.250103000"
"13","15:04:38.244643","100","337","172.26.191.172","5000","0.248041000","48","1","54478","0.250105000"
"14","15:04:38.244648","100","385","172.26.191.172","5000","0.248046000","48","1","54478","0.250110000"
"15","15:04:38.244650","100","433","172.26.191.172","5000","0.248048000","48","1","54478","0.250112000"
"16","15:04:38.494342","52","1","100.64.0.5","54478","0.497740000","0","97","5000","0.499804000"
"17","15:04:38.494380","100","481","172.26.191.172","5000","0.497778000","48","1","54478","0.499842000"
"18","15:04:38.494391","100","529","172.26.191.172","5000","0.497789000","48","1","54478","0.499853000"
"19","15:04:38.494402","100","577","172.26.191.172","5000","0.497800000","48","1","54478","0.499864000"
"20","15:04:38.494403","100","625","172.26.191.172","5000","0.497801000","48","1","54478","0.499865000"
"21","15:04:38.494415","52","1","100.64.0.5","54478","0.497813000","0","193","5000","0.499877000"
"22","15:04:38.494425","100","673","172.26.191.172","5000","0.497823000","48","1","54478","0.499887000"
"23","15:04:38.494427","100","721","172.26.191.172","5000","0.497825000","48","1","54478","0.499889000"
"24","15:04:38.494434","100","769","172.26.191.172","5000","0.497832000","48","1","54478","0.499896000"
"25","15:04:38.494435","100","817","172.26.191.172","5000","0.497833000","48","1","54478","0.499897000"
"26","15:04:38.494442","52","1","100.64.0.5","54478","0.497840000","0","241","5000","0.499904000"
"27","15:04:38.494450","100","865","172.26.191.172","5000","0.497848000","48","1","54478","0.499912000"
"28","15:04:38.494452","100","913","172.26.191.172","5000","0.497850000","48","1","54478","0.499914000"
"29","15:04:38.494458","52","1","100.64.0.5","54478","0.497856000","0","289","5000","0.499920000"
"30","15:04:38.494468","100","961","172.26.191.172","5000","0.497866000","48","1","54478","0.499930000"
"31","15:04:38.494470","100","1009","172.26.191.172","5000","0.497868000","48","1","54478","0.499932000"
"32","15:04:38.744391","64","1","100.64.0.5","54478","0.747789000","0","289","5000","0.749853000"
"33","15:04:38.744425","100","289","172.26.191.172","5000","0.747823000","48","1","54478","0.749887000"
"34","15:04:38.744451","64","1","100.64.0.5","54478","0.747849000","0","289","5000","0.749913000"
"35","15:04:38.744463","100","337","172.26.191.172","5000","0.747861000","48","1","54478","0.749925000"
"36","15:04:38.744471","64","1","100.64.0.5","54478","0.747869000","0","289","5000","0.749933000"
"37","15:04:38.744480","64","1","100.64.0.5","54478","0.747878000","0","289","5000","0.749942000"
"38","15:04:38.744488","100","385","172.26.191.172","5000","0.747886000","48","1","54478","0.749950000"
"39","15:04:38.994369","64","1","100.64.0.5","54478","0.997767000","0","433","5000","0.999831000"
"40","15:04:38.994410","100","433","172.26.191.172","5000","0.997808000","48","1","54478","0.999872000"
"41","15:04:38.994427","100","817","172.26.191.172","5000","0.997825000","48","1","54478","0.999889000"
"42","15:04:38.994437","100","865","172.26.191.172","5000","0.997835000","48","1","54478","0.999899000"
"43","15:04:38.994439","100","913","172.26.191.172","5000","0.997837000","48","1","54478","0.999901000"
"44","15:04:38.994446","100","961","172.26.191.172","5000","0.997844000","48","1","54478","0.999908000"
"45","15:04:38.994447","100","1009","172.26.191.172","5000","0.997845000","48","1","54478","0.999909000"
"46","15:04:38.994457","100","1057","172.26.191.172","5000","0.997855000","48","1","54478","0.999919000"
"47","15:04:38.994458","100","1105","172.26.191.172","5000","0.997856000","48","1","54478","0.999920000"
"48","15:04:39.244414","52","1","100.64.0.5","54478","1.247812000","0","817","5000","1.249876000"
"49","15:04:39.244453","100","1153","172.26.191.172","5000","1.247851000","48","1","54478","1.249915000"
"50","15:04:39.244478","52","1","100.64.0.5","54478","1.247876000","0","865","5000","1.249940000"
"51","15:04:39.244488","100","1201","172.26.191.172","5000","1.247886000","48","1","54478","1.249950000"
"52","15:04:39.244496","52","1","100.64.0.5","54478","1.247894000","0","961","5000","1.249958000"
"53","15:04:39.244509","100","1249","172.26.191.172","5000","1.247907000","48","1","54478","1.249971000"
"54","15:04:39.244511","100","1297","172.26.191.172","5000","1.247909000","48","1","54478","1.249973000"
"55","15:04:39.244518","52","1","100.64.0.5","54478","1.247916000","0","1057","5000","1.249980000"
"56","15:04:39.244529","100","1345","172.26.191.172","5000","1.247927000","48","1","54478","1.249991000"
"57","15:04:39.244531","100","1393","172.26.191.172","5000","1.247929000","48","1","54478","1.249993000"
"58","15:04:39.244538","52","1","100.64.0.5","54478","1.247936000","0","1105","5000","1.250000000"
"59","15:04:39.494585","64","1","100.64.0.5","54478","1.497983000","0","1105","5000","1.500047000"
"60","15:04:39.494621","100","1105","172.26.191.172","5000","1.498019000","48","1","54478","1.500083000"
"61","15:04:39.494641","100","1441","172.26.191.172","5000","1.498039000","48","1","54478","1.500103000"
"62","15:04:39.494653","64","1","100.64.0.5","54478","1.498051000","0","1105","5000","1.500115000"
"63","15:04:39.494668","100","1489","172.26.191.172","5000","1.498066000","48","1","54478","1.500130000"
"64","15:04:39.494670","100","1537","172.26.191.172","5000","1.498068000","48","1","54478","1.500132000"
"65","15:04:39.744461","52","1","100.64.0.5","54478","1.747859000","0","1441","5000","1.749923000"
