frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:03:15.848674","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:03:15.850591","60","0","172.26.191.172","5000","0.000000000","0","0","36382","0.001917000"
"3","15:03:16.098430","60","0","100.64.0.5","36382","0.247839000","0","1","5000","0.249756000"
"4","15:03:16.098475","52","1","172.26.191.172","5000","0.247884000","0","1","36382","0.249801000"
"5","15:03:16.098822","100","1","172.26.191.172","5000","0.248231000","48","1","36382","0.250148000"
"6","15:03:16.098831","100","49","172.26.191.172","5000","0.248240000","48","1","36382","0.250157000"
"7","15:03:16.098846","100","97","172.26.191.172","5000","0.248255000","48","1","36382","0.250172000"
"8","15:03:16.098848","100","145","172.26.191.172","5000","0.248257000","48","1","36382","0.250174000"
"9","15:03:16.098854","100","193","172.26.191.172","5000","0.248263000","48","1","36382","0.250180000"
"10","15:03:16.098856","100","241","172.26.191.172","5000","0.248265000","48","1","36382","0.250182000"
"11","15:03:16.098862","100","289","172.26.191.172","5000","0.248271000","48","1","36382","0.250188000"
"12","15:03:16.098863","100","337","172.26.191.172","5000","0.248272000","48","1","36382","0.250189000"
"13","15:03:16.098869","100","385","172.26.191.172","5000","0.248278000","48","1","36382","0.250195000"
"14","15:03:16.098871","100","433","172.26.191.172","5000","0.248280000","48","1","36382","0.250197000"
"15","15:03:16.348445","52","1","100.64.0.5","36382","0.497854000","0","97","5000","0.499771000"
"16","15:03:16.348487","100","481","172.26.191.172","5000","0.497896000","48","1","36382","0.499813000"
"17","15:03:16.348500","100","529","172.26.191.172","5000","0.497909000","48","1","36382","0.499826000"
"18","15:03:16.348513","100","577","172.26.191.172","5000","0.497922000","48","1","36382","0.499839000"
"19","15:03:16.348515","100","625","172.26.191.172","5000","0.497924000","48","1","36382","0.499841000"
"20","15:03:16.348527","52","1","100.64.0.5","36382","0.497936000","0","193","5000","0.499853000"
"21","15:03:16.348541","100","673","172.26.191.172","5000","0.497950000","48","1","36382","0.499867000"
"22","15:03:16.348544","100","721","172.26.191.172","5000","0.497953000","48","1","36382","0.499870000"
"23","15:03:16.348553","100","769","172.26.191.172","5000","0.497962000","48","1","36382","0.499879000"
"24","15:03:16.348554","100","817","172.26.191.172","5000","0.497963000","48","1","36382","0.499880000"
"25","15:03:16.348562","52","1","100.64.0.5","36382","0.497971000","0","289","5000","0.499888000"
"26","15:03:16.348572","100","865","172.26.191.172","5000","0.497981000","48","1","36382","0.499898000"
"27","15:03:16.348574","100","913","172.26.191.172","5000","0.497983000","48","1","36382","0.499900000"
"28","15:03:16.348581","100","961","172.26.191.172","5000","0.497990000","48","1","36382","0.499907000"
"29","15:03:16.348582","100","1009","172.26.191.172","5000","0.497991000","48","1","36382","0.499908000"
"30","15:03:16.457929","76",,,,,,,,"0.609255000"
"31","15:03:16.521584","76",,,,,,,,"0.672910000"
"32","15:03:16.598468","64","1","100.64.0.5","36382","0.747877000","0","289","5000","0.749794000"
"33","15:03:16.598508","100","289","172.26.191.172","5000","0.747917000","48","1","36382","0.749834000"
"34","15:03:16.598536","64","1","100.64.0.5","36382","0.747945000","0","289","5000","0.749862000"
"35","15:03:16.598549","100","337","172.26.191.172","5000","0.747958000","48","1","36382","0.749875000"
"36","15:03:16.598555","100","385","172.26.191.172","5000","0.747964000","48","1","36382","0.749881000"
"37","15:03:16.598563","64","1","100.64.0.5","36382","0.747972000","0","289","5000","0.749889000"
"38","15:03:16.598571","100","433","172.26.191.172","5000","0.747980000","48","1","36382","0.749897000"
"39","15:03:16.598577","100","1057","172.26.191.172","5000","0.747986000","48","1","36382","0.749903000"
"40","15:03:16.598585","64","1","100.64.0.5","36382","0.747994000","0","289","5000","0.749911000"
"41","15:03:16.598592","100","1105","172.26.191.172","5000","0.748001000","48","1","36382","0.749918000"
"42","15:03:16.848093","52","1","100.64.0.5","36382","0.997502000","0","817","5000","0.999419000"
"43","15:03:16.848134","100","817","172.26.191.172","5000","0.997543000","48","1","36382","0.999460000"
"44","15:03:16.848156","100","865","172.26.191.172","5000","0.997565000","48","1","36382","0.999482000"
"45","15:03:16.848158","100","913","172.26.191.172","5000","0.997567000","48","1","36382","0.999484000"
"46","15:03:16.848165","100","961","172.26.191.172","5000","0.997574000","48","1","36382","0.999491000"
"47","15:03:16.848167","100","1009","172.26.191.172","5000","0.997576000","48","1","36382","0.999493000"
"48","15:03:16.848175","100","1153","172.26.191.172","5000","0.997584000","48","1","36382","0.999501000"
"49","15:03:16.848189","64","1","100.64.0.5","36382","0.997598000","0","817","5000","0.999515000"
