frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","04:27:28.682842","86",,"100.64.0.5",,,,,,"0.000000000"
"2","04:27:28.684910","60","0","172.26.191.172","5000","0.000000000","0","0","54800","0.002068000"
"3","04:27:28.923898","60","0","100.64.0.5","54800","0.238988000","0","1","5000","0.241056000"
"4","04:27:28.923942","52","1","172.26.191.172","5000","0.239032000","0","1","54800","0.241100000"
"5","04:27:28.924280","100","1","172.26.191.172","5000","0.239370000","48","1","54800","0.241438000"
"6","04:27:28.924291","100","49","172.26.191.172","5000","0.239381000","48","1","54800","0.241449000"
"7","04:27:28.924305","100","97","172.26.191.172","5000","0.239395000","48","1","54800","0.241463000"
"8","04:27:28.924306","100","145","172.26.191.172","5000","0.239396000","48","1","54800","0.241464000"
"9","04:27:28.924313","100","193","172.26.191.172","5000","0.239403000","48","1","54800","0.241471000"
"10","04:27:28.924314","100","241","172.26.191.172","5000","0.239404000","48","1","54800","0.241472000"
"11","04:27:28.924321","100","289","172.26.191.172","5000","0.239411000","48","1","54800","0.241479000"
"12","04:27:28.924323","100","337","172.26.191.172","5000","0.239413000","48","1","54800","0.241481000"
"13","04:27:28.924330","100","385","172.26.191.172","5000","0.239420000","48","1","54800","0.241488000"
"14","04:27:28.924332","100","433","172.26.191.172","5000","0.239422000","48","1","54800","0.241490000"
"15","04:27:29.168076","52","1","100.64.0.5","54800","0.483166000","0","97","5000","0.485234000"
"16","04:27:29.168116","100","481","172.26.191.172","5000","0.483206000","48","1","54800","0.485274000"
"17","04:27:29.168125","100","529","172.26.191.172","5000","0.483215000","48","1","54800","0.485283000"
"18","04:27:29.168138","100","577","172.26.191.172","5000","0.483228000","48","1","54800","0.485296000"
"19","04:27:29.168140","100","625","172.26.191.172","5000","0.483230000","48","1","54800","0.485298000"
"20","04:27:29.168155","52","1","100.64.0.5","54800","0.483245000","0","193","5000","0.485313000"
"21","04:27:29.168172","100","673","172.26.191.172","5000","0.483262000","48","1","54800","0.485330000"
"22","04:27:29.168174","100","721","172.26.191.172","5000","0.483264000","48","1","54800","0.485332000"
"23","04:27:29.168185","100","769","172.26.191.172","5000","0.483275000","48","1","54800","0.485343000"
"24","04:27:29.168187","100","817","172.26.191.172","5000","0.483277000","48","1","54800","0.485345000"
"25","04:27:29.168198","52","1","100.64.0.5","54800","0.483288000","0","289","5000","0.485356000"
"26","04:27:29.168212","100","865","172.26.191.172","5000","0.483302000","48","1","54800","0.485370000"
"27","04:27:29.168214","100","913","172.26.191.172","5000","0.483304000","48","1","54800","0.485372000"
"28","04:27:29.168225","100","961","172.26.191.172","5000","0.483315000","48","1","54800","0.485383000"
"29","04:27:29.168227","100","1009","172.26.191.172","5000","0.483317000","48","1","54800","0.485385000"
"30","04:27:29.168236","52","1","100.64.0.5","54800","0.483326000","0","337","5000","0.485394000"
"31","04:27:29.168252","100","1057","172.26.191.172","5000","0.483342000","48","1","54800","0.485410000"
"32","04:27:29.168254","100","1105","172.26.191.172","5000","0.483344000","48","1","54800","0.485412000"
"33","04:27:29.168264","52","1","100.64.0.5","54800","0.483354000","0","385","5000","0.485422000"
"34","04:27:29.168279","100","1153","172.26.191.172","5000","0.483369000","48","1","54800","0.485437000"
"35","04:27:29.168282","100","1201","172.26.191.172","5000","0.483372000","48","1","54800","0.485440000"
