frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","04:24:17.080018","76",,,,,,,,"0.000000000"
"2","04:24:17.172692","86",,"100.64.0.5",,,,,,"0.092674000"
"3","04:24:17.174639","60","0","172.26.191.172","5000","0.000000000","0","0","33676","0.094621000"
"4","04:24:17.264100","76",,,,,,,,"0.184082000"
"5","04:24:17.415632","60","0","100.64.0.5","33676","0.240993000","0","1","5000","0.335614000"
"6","04:24:17.415678","52","1","172.26.191.172","5000","0.241039000","0","1","33676","0.335660000"
"7","04:24:17.416000","100","1","172.26.191.172","5000","0.241361000","48","1","33676","0.335982000"
"8","04:24:17.416012","100","49","172.26.191.172","5000","0.241373000","48","1","33676","0.335994000"
"9","04:24:17.416027","100","97","172.26.191.172","5000","0.241388000","48","1","33676","0.336009000"
"10","04:24:17.416029","100","145","172.26.191.172","5000","0.241390000","48","1","33676","0.336011000"
"11","04:24:17.416035","100","193","172.26.191.172","5000","0.241396000","48","1","33676","0.336017000"
"12","04:24:17.416037","100","241","172.26.191.172","5000","0.241398000","48","1","33676","0.336019000"
"13","04:24:17.416043","100","289","172.26.191.172","5000","0.241404000","48","1","33676","0.336025000"
"14","04:24:17.416044","100","337","172.26.191.172","5000","0.241405000","48","1","33676","0.336026000"
"15","04:24:17.416051","100","385","172.26.191.172","5000","0.241412000","48","1","33676","0.336033000"
"16","04:24:17.416053","100","433","172.26.191.172","5000","0.241414000","48","1","33676","0.336035000"
"17","04:24:17.656206","52","1","100.64.0.5","33676","0.481567000","0","97","5000","0.576188000"
"18","04:24:17.656231","100","481","172.26.191.172","5000","0.481592000","48","1","33676","0.576213000"
"19","04:24:17.656237","100","529","172.26.191.172","5000","0.481598000","48","1","33676","0.576219000"
"20","04:24:17.656242","100","577","172.26.191.172","5000","0.481603000","48","1","33676","0.576224000"
"21","04:24:17.656243","100","625","172.26.191.172","5000","0.481604000","48","1","33676","0.576225000"
"22","04:24:17.657358","52","1","100.64.0.5","33676","0.482719000","0","193","5000","0.577340000"
"23","04:24:17.657372","100","673","172.26.191.172","5000","0.482733000","48","1","33676","0.577354000"
"24","04:24:17.657375","100","721","172.26.191.172","5000","0.482736000","48","1","33676","0.577357000"
"25","04:24:17.657381","100","769","172.26.191.172","5000","0.482742000","48","1","33676","0.577363000"
"26","04:24:17.657381","100","817","172.26.191.172","5000","0.482742000","48","1","33676","0.577363000"
"27","04:24:17.657387","52","1","100.64.0.5","33676","0.482748000","0","241","5000","0.577369000"
"28","04:24:17.657393","100","865","172.26.191.172","5000","0.482754000","48","1","33676","0.577375000"
"29","04:24:17.657393","100","913","172.26.191.172","5000","0.482754000","48","1","33676","0.577375000"
"30","04:24:17.657397","52","1","100.64.0.5","33676","0.482758000","0","289","5000","0.577379000"
"31","04:24:17.657402","100","961","172.26.191.172","5000","0.482763000","48","1","33676","0.577384000"
"32","04:24:17.657403","100","1009","172.26.191.172","5000","0.482764000","48","1","33676","0.577385000"
"33","04:24:17.657406","52","1","100.64.0.5","33676","0.482767000","0","385","5000","0.577388000"
"34","04:24:17.657411","100","1057","172.26.191.172","5000","0.482772000","48","1","33676","0.577393000"
"35","04:24:17.657411","100","1105","172.26.191.172","5000","0.482772000","48","1","33676","0.577393000"
"36","04:24:17.657414","100","1153","172.26.191.172","5000","0.482775000","48","1","33676","0.577396000"
"37","04:24:17.657415","100","1201","172.26.191.172","5000","0.482776000","48","1","33676","0.577397000"
"38","04:24:17.657418","52","1","100.64.0.5","33676","0.482779000","0","481","5000","0.577400000"
"39","04:24:17.657423","100","1249","172.26.191.172","5000","0.482784000","48","1","33676","0.577405000"
"40","04:24:17.657423","100","1297","172.26.191.172","5000","0.482784000","48","1","33676","0.577405000"
"41","04:24:17.657432","100","1345","172.26.191.172","5000","0.482793000","48","1","33676","0.577414000"
"42","04:24:17.657433","100","1393","172.26.191.172","5000","0.482794000","48","1","33676","0.577415000"
"43","04:24:17.899639","52","1","100.64.0.5","33676","0.725000000","0","577","5000","0.819621000"
"44","04:24:17.899677","100","1441","172.26.191.172","5000","0.725038000","48","1","33676","0.819659000"
"45","04:24:17.899686","100","1489","172.26.191.172","5000","0.725047000","48","1","33676","0.819668000"
"46","04:24:17.899697","100","1537","172.26.191.172","5000","0.725058000","48","1","33676","0.819679000"
"47","04:24:17.899698","100","1585","172.26.191.172","5000","0.725059000","48","1","33676","0.819680000"
"48","04:24:17.899710","52","1","100.64.0.5","33676","0.725071000","0","673","5000","0.819692000"
"49","04:24:17.899720","100","1633","172.26.191.172","5000","0.725081000","48","1","33676","0.819702000"
"50","04:24:17.899722","100","1681","172.26.191.172","5000","0.725083000","48","1","33676","0.819704000"
"51","04:24:17.899728","100","1729","172.26.191.172","5000","0.725089000","48","1","33676","0.819710000"
"52","04:24:17.899729","100","1777","172.26.191.172","5000","0.725090000","48","1","33676","0.819711000"
"53","04:24:17.899735","52","1","100.64.0.5","33676","0.725096000","0","769","5000","0.819717000"
"54","04:24:17.899745","100","1825","172.26.191.172","5000","0.725106000","48","1","33676","0.819727000"
"55","04:24:17.899746","100","1873","172.26.191.172","5000","0.725107000","48","1","33676","0.819728000"
"56","04:24:17.899754","100","1921","172.26.191.172","5000","0.725115000","48","1","33676","0.819736000"
"57","04:24:17.899755","100","1969","172.26.191.172","5000","0.725116000","48","1","33676","0.819737000"
"58","04:24:17.899761","52","1","100.64.0.5","33676","0.725122000","0","817","5000","0.819743000"
"59","04:24:17.899770","100","2017","172.26.191.172","5000","0.725131000","48","1","33676","0.819752000"
"60","04:24:17.899771","100","2065","172.26.191.172","5000","0.725132000","48","1","33676","0.819753000"
"61","04:24:17.899777","52","1","100.64.0.5","33676","0.725138000","0","865","5000","0.819759000"
"62","04:24:17.899785","100","2113","172.26.191.172","5000","0.725146000","48","1","33676","0.819767000"
"63","04:24:17.899786","100","2161","172.26.191.172","5000","0.725147000","48","1","33676","0.819768000"
"64","04:24:17.899793","52","1","100.64.0.5","33676","0.725154000","0","961","5000","0.819775000"
