frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","16:28:55.719224","86",,"100.64.0.5",,,,,,"0.000000000"
"2","16:28:55.721257","60","0","172.26.191.172","5000","0.000000000","0","0","56764","0.002033000"
"3","16:28:55.968971","60","0","100.64.0.5","56764","0.247714000","0","1","5000","0.249747000"
"4","16:28:55.969022","52","1","172.26.191.172","5000","0.247765000","0","1","56764","0.249798000"
"5","16:28:55.969384","100","1","172.26.191.172","5000","0.248127000","48","1","56764","0.250160000"
"6","16:28:55.969393","100","49","172.26.191.172","5000","0.248136000","48","1","56764","0.250169000"
"7","16:28:55.969408","100","97","172.26.191.172","5000","0.248151000","48","1","56764","0.250184000"
"8","16:28:55.969410","100","145","172.26.191.172","5000","0.248153000","48","1","56764","0.250186000"
"9","16:28:55.969418","100","193","172.26.191.172","5000","0.248161000","48","1","56764","0.250194000"
"10","16:28:55.969420","100","241","172.26.191.172","5000","0.248163000","48","1","56764","0.250196000"
"11","16:28:55.969427","100","289","172.26.191.172","5000","0.248170000","48","1","56764","0.250203000"
"12","16:28:55.969429","100","337","172.26.191.172","5000","0.248172000","48","1","56764","0.250205000"
"13","16:28:55.969435","100","385","172.26.191.172","5000","0.248178000","48","1","56764","0.250211000"
"14","16:28:55.969437","100","433","172.26.191.172","5000","0.248180000","48","1","56764","0.250213000"
"15","16:28:56.189538","76",,,,,,,,"0.470314000"
"16","16:28:56.219659","52","1","100.64.0.5","56764","0.498402000","0","49","5000","0.500435000"
"17","16:28:56.219697","100","481","172.26.191.172","5000","0.498440000","48","1","56764","0.500473000"
"18","16:28:56.219708","100","529","172.26.191.172","5000","0.498451000","48","1","56764","0.500484000"
"19","16:28:56.219724","52","1","100.64.0.5","56764","0.498467000","0","97","5000","0.500500000"
"20","16:28:56.219738","100","577","172.26.191.172","5000","0.498481000","48","1","56764","0.500514000"
"21","16:28:56.219739","100","625","172.26.191.172","5000","0.498482000","48","1","56764","0.500515000"
"22","16:28:56.219747","52","1","100.64.0.5","56764","0.498490000","0","193","5000","0.500523000"
"23","16:28:56.219756","100","673","172.26.191.172","5000","0.498499000","48","1","56764","0.500532000"
"24","16:28:56.219758","100","721","172.26.191.172","5000","0.498501000","48","1","56764","0.500534000"
"25","16:28:56.219766","100","769","172.26.191.172","5000","0.498509000","48","1","56764","0.500542000"
"26","16:28:56.219768","100","817","172.26.191.172","5000","0.498511000","48","1","56764","0.500544000"
"27","16:28:56.219774","52","1","100.64.0.5","56764","0.498517000","0","289","5000","0.500550000"
"28","16:28:56.219785","100","865","172.26.191.172","5000","0.498528000","48","1","56764","0.500561000"
"29","16:28:56.219787","100","913","172.26.191.172","5000","0.498530000","48","1","56764","0.500563000"
"30","16:28:56.219794","100","961","172.26.191.172","5000","0.498537000","48","1","56764","0.500570000"
"31","16:28:56.219795","100","1009","172.26.191.172","5000","0.498538000","48","1","56764","0.500571000"
"32","16:28:56.219802","52","1","100.64.0.5","56764","0.498545000","0","385","5000","0.500578000"
"33","16:28:56.219811","100","1057","172.26.191.172","5000","0.498554000","48","1","56764","0.500587000"
"34","16:28:56.219812","100","1105","172.26.191.172","5000","0.498555000","48","1","56764","0.500588000"
"35","16:28:56.219819","100","1153","172.26.191.172","5000","0.498562000","48","1","56764","0.500595000"
