frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","16:30:43.404609","86",,"100.64.0.5",,,,,,"0.000000000"
"2","16:30:43.406630","60","0","172.26.191.172","5000","0.000000000","0","0","48514","0.002021000"
"3","16:30:43.485976","76",,,,,,,,"0.081367000"
"4","16:30:43.654091","60","0","100.64.0.5","48514","0.247461000","0","1","5000","0.249482000"
"5","16:30:43.654137","52","1","172.26.191.172","5000","0.247507000","0","1","48514","0.249528000"
"6","16:30:43.654470","100","1","172.26.191.172","5000","0.247840000","48","1","48514","0.249861000"
"7","16:30:43.654478","100","49","172.26.191.172","5000","0.247848000","48","1","48514","0.249869000"
"8","16:30:43.654491","100","97","172.26.191.172","5000","0.247861000","48","1","48514","0.249882000"
"9","16:30:43.654493","100","145","172.26.191.172","5000","0.247863000","48","1","48514","0.249884000"
"10","16:30:43.654500","100","193","172.26.191.172","5000","0.247870000","48","1","48514","0.249891000"
"11","16:30:43.654501","100","241","172.26.191.172","5000","0.247871000","48","1","48514","0.249892000"
"12","16:30:43.654509","100","289","172.26.191.172","5000","0.247879000","48","1","48514","0.249900000"
"13","16:30:43.654510","100","337","172.26.191.172","5000","0.247880000","48","1","48514","0.249901000"
"14","16:30:43.654516","100","385","172.26.191.172","5000","0.247886000","48","1","48514","0.249907000"
"15","16:30:43.654518","100","433","172.26.191.172","5000","0.247888000","48","1","48514","0.249909000"
"16","16:30:43.904541","52","1","100.64.0.5","48514","0.497911000","0","97","5000","0.499932000"
"17","16:30:43.904581","100","481","172.26.191.172","5000","0.497951000","48","1","48514","0.499972000"
"18","16:30:43.904591","100","529","172.26.191.172","5000","0.497961000","48","1","48514","0.499982000"
"19","16:30:43.904601","100","577","172.26.191.172","5000","0.497971000","48","1","48514","0.499992000"
"20","16:30:43.904602","100","625","172.26.191.172","5000","0.497972000","48","1","48514","0.499993000"
"21","16:30:43.904613","52","1","100.64.0.5","48514","0.497983000","0","193","5000","0.500004000"
