frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:30:22.723026","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:30:22.724853","60","0","172.26.191.172","5000","0.000000000","0","0","59450","0.001827000"
"3","14:30:22.747926","76",,,,,,,,"0.024900000"
"4","14:30:22.848131","60","0","100.64.0.5","59450","0.123278000","0","1","5000","0.125105000"
"5","14:30:22.848181","52","1","172.26.191.172","5000","0.123328000","0","1","59450","0.125155000"
"6","14:30:22.848571","100","1","172.26.191.172","5000","0.123718000","48","1","59450","0.125545000"
"7","14:30:22.848596","100","49","172.26.191.172","5000","0.123743000","48","1","59450","0.125570000"
"8","14:30:22.848601","100","97","172.26.191.172","5000","0.123748000","48","1","59450","0.125575000"
"9","14:30:22.848606","100","145","172.26.191.172","5000","0.123753000","48","1","59450","0.125580000"
"10","14:30:22.848610","100","193","172.26.191.172","5000","0.123757000","48","1","59450","0.125584000"
"11","14:30:22.848614","100","241","172.26.191.172","5000","0.123761000","48","1","59450","0.125588000"
"12","14:30:22.848618","100","289","172.26.191.172","5000","0.123765000","48","1","59450","0.125592000"
"13","14:30:22.848624","100","337","172.26.191.172","5000","0.123771000","48","1","59450","0.125598000"
"14","14:30:22.848628","100","385","172.26.191.172","5000","0.123775000","48","1","59450","0.125602000"
"15","14:30:22.848632","100","433","172.26.191.172","5000","0.123779000","48","1","59450","0.125606000"
"16","14:30:22.972623","52","1","100.64.0.5","59450","0.247770000","0","145","5000","0.249597000"
"17","14:30:22.972660","100","481","172.26.191.172","5000","0.247807000","48","1","59450","0.249634000"
"18","14:30:22.972684","52","1","100.64.0.5","59450","0.247831000","0","433","5000","0.249658000"
"19","14:30:22.975036","100","529","172.26.191.172","5000","0.250183000","48","1","59450","0.252010000"
"20","14:30:22.979189","100","577","172.26.191.172","5000","0.254336000","48","1","59450","0.256163000"
"21","14:30:22.983651","100","625","172.26.191.172","5000","0.258798000","48","1","59450","0.260625000"
"22","14:30:22.987812","100","673","172.26.191.172","5000","0.262959000","48","1","59450","0.264786000"
"23","14:30:22.992093","100","721","172.26.191.172","5000","0.267240000","48","1","59450","0.269067000"
"24","14:30:22.996419","100","769","172.26.191.172","5000","0.271566000","48","1","59450","0.273393000"
"25","14:30:23.000741","100","817","172.26.191.172","5000","0.275888000","48","1","59450","0.277715000"
"26","14:30:23.005070","100","865","172.26.191.172","5000","0.280217000","48","1","59450","0.282044000"
"27","14:30:23.009412","100","913","172.26.191.172","5000","0.284559000","48","1","59450","0.286386000"
"28","14:30:23.013715","100","961","172.26.191.172","5000","0.288862000","48","1","59450","0.290689000"
"29","14:30:23.018014","100","1009","172.26.191.172","5000","0.293161000","48","1","59450","0.294988000"
"30","14:30:23.022461","100","1057","172.26.191.172","5000","0.297608000","48","1","59450","0.299435000"
"31","14:30:23.026673","100","1105","172.26.191.172","5000","0.301820000","48","1","59450","0.303647000"
"32","14:30:23.031147","100","1153","172.26.191.172","5000","0.306294000","48","1","59450","0.308121000"
"33","14:30:23.035458","100","1201","172.26.191.172","5000","0.310605000","48","1","59450","0.312432000"
"34","14:30:23.039776","100","1249","172.26.191.172","5000","0.314923000","48","1","59450","0.316750000"
"35","14:30:23.043934","100","1297","172.26.191.172","5000","0.319081000","48","1","59450","0.320908000"
"36","14:30:23.071912","76",,,,,,,,"0.348886000"
"37","14:30:23.098292","64","1","100.64.0.5","59450","0.373439000","0","433","5000","0.375266000"
"38","14:30:23.098325","100","433","172.26.191.172","5000","0.373472000","48","1","59450","0.375299000"
"39","14:30:23.098351","64","1","100.64.0.5","59450","0.373498000","0","433","5000","0.375325000"
"40","14:30:23.098365","64","1","100.64.0.5","59450","0.373512000","0","433","5000","0.375339000"
"41","14:30:23.098374","64","1","100.64.0.5","59450","0.373521000","0","433","5000","0.375348000"
"42","14:30:23.098382","64","1","100.64.0.5","59450","0.373529000","0","433","5000","0.375356000"
"43","14:30:23.098391","64","1","100.64.0.5","59450","0.373538000","0","433","5000","0.375365000"
"44","14:30:23.098399","64","1","100.64.0.5","59450","0.373546000","0","433","5000","0.375373000"
"45","14:30:23.098407","64","1","100.64.0.5","59450","0.373554000","0","433","5000","0.375381000"
"46","14:30:23.100581","100","1345","172.26.191.172","5000","0.375728000","48","1","59450","0.377555000"
"47","14:30:23.104847","100","1393","172.26.191.172","5000","0.379994000","48","1","59450","0.381821000"
"48","14:30:23.109175","100","1441","172.26.191.172","5000","0.384322000","48","1","59450","0.386149000"
"49","14:30:23.113474","100","1489","172.26.191.172","5000","0.388621000","48","1","59450","0.390448000"
"50","14:30:23.117927","100","1537","172.26.191.172","5000","0.393074000","48","1","59450","0.394901000"
"51","14:30:23.122260","100","1585","172.26.191.172","5000","0.397407000","48","1","59450","0.399234000"
"52","14:30:23.126584","100","1633","172.26.191.172","5000","0.401731000","48","1","59450","0.403558000"
