frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:21:49.810889","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:21:49.812746","60","0","172.26.191.172","5000","0.000000000","0","0","41178","0.001857000"
"3","14:21:49.935398","60","0","100.64.0.5","41178","0.122652000","0","1","5000","0.124509000"
"4","14:21:49.935450","52","1","172.26.191.172","5000","0.122704000","0","1","41178","0.124561000"
"5","14:21:49.935815","100","1","172.26.191.172","5000","0.123069000","48","1","41178","0.124926000"
"6","14:21:49.935826","100","49","172.26.191.172","5000","0.123080000","48","1","41178","0.124937000"
"7","14:21:49.935841","100","97","172.26.191.172","5000","0.123095000","48","1","41178","0.124952000"
"8","14:21:49.935843","100","145","172.26.191.172","5000","0.123097000","48","1","41178","0.124954000"
"9","14:21:49.935850","100","193","172.26.191.172","5000","0.123104000","48","1","41178","0.124961000"
"10","14:21:49.935852","100","241","172.26.191.172","5000","0.123106000","48","1","41178","0.124963000"
"11","14:21:49.935860","100","289","172.26.191.172","5000","0.123114000","48","1","41178","0.124971000"
"12","14:21:49.935861","100","337","172.26.191.172","5000","0.123115000","48","1","41178","0.124972000"
"13","14:21:49.935867","100","385","172.26.191.172","5000","0.123121000","48","1","41178","0.124978000"
"14","14:21:49.935870","100","433","172.26.191.172","5000","0.123124000","48","1","41178","0.124981000"
"15","14:21:50.060602","52","1","100.64.0.5","41178","0.247856000","0","49","5000","0.249713000"
"16","14:21:50.060644","100","481","172.26.191.172","5000","0.247898000","48","1","41178","0.249755000"
"17","14:21:50.060654","100","529","172.26.191.172","5000","0.247908000","48","1","41178","0.249765000"
"18","14:21:50.060670","52","1","100.64.0.5","41178","0.247924000","0","97","5000","0.249781000"
"19","14:21:50.060683","100","577","172.26.191.172","5000","0.247937000","48","1","41178","0.249794000"
"20","14:21:50.060685","100","625","172.26.191.172","5000","0.247939000","48","1","41178","0.249796000"
"21","14:21:50.060693","52","1","100.64.0.5","41178","0.247947000","0","193","5000","0.249804000"
"22","14:21:50.060702","100","673","172.26.191.172","5000","0.247956000","48","1","41178","0.249813000"
"23","14:21:50.060704","100","721","172.26.191.172","5000","0.247958000","48","1","41178","0.249815000"
"24","14:21:50.060711","100","769","172.26.191.172","5000","0.247965000","48","1","41178","0.249822000"
"25","14:21:50.060712","100","817","172.26.191.172","5000","0.247966000","48","1","41178","0.249823000"
"26","14:21:50.060718","52","1","100.64.0.5","41178","0.247972000","0","289","5000","0.249829000"
"27","14:21:50.060729","100","865","172.26.191.172","5000","0.247983000","48","1","41178","0.249840000"
"28","14:21:50.060730","100","913","172.26.191.172","5000","0.247984000","48","1","41178","0.249841000"
"29","14:21:50.060738","100","961","172.26.191.172","5000","0.247992000","48","1","41178","0.249849000"
"30","14:21:50.060740","100","1009","172.26.191.172","5000","0.247994000","48","1","41178","0.249851000"
"31","14:21:50.060747","52","1","100.64.0.5","41178","0.248001000","0","385","5000","0.249858000"
"32","14:21:50.060757","100","1057","172.26.191.172","5000","0.248011000","48","1","41178","0.249868000"
"33","14:21:50.060759","100","1105","172.26.191.172","5000","0.248013000","48","1","41178","0.249870000"
"34","14:21:50.060768","100","1153","172.26.191.172","5000","0.248022000","48","1","41178","0.249879000"
"35","14:21:50.060769","100","1201","172.26.191.172","5000","0.248023000","48","1","41178","0.249880000"
"36","14:21:50.060776","52","1","100.64.0.5","41178","0.248030000","0","433","5000","0.249887000"
