frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:21:10.469309","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:21:10.471103","60","0","172.26.191.172","5000","0.000000000","0","0","51326","0.001794000"
"3","14:21:10.593459","60","0","100.64.0.5","51326","0.122356000","0","1","5000","0.124150000"
"4","14:21:10.593492","52","1","172.26.191.172","5000","0.122389000","0","1","51326","0.124183000"
"5","14:21:10.593754","100","1","172.26.191.172","5000","0.122651000","48","1","51326","0.124445000"
"6","14:21:10.593761","100","49","172.26.191.172","5000","0.122658000","48","1","51326","0.124452000"
"7","14:21:10.593773","100","97","172.26.191.172","5000","0.122670000","48","1","51326","0.124464000"
"8","14:21:10.593775","100","145","172.26.191.172","5000","0.122672000","48","1","51326","0.124466000"
"9","14:21:10.593784","100","193","172.26.191.172","5000","0.122681000","48","1","51326","0.124475000"
"10","14:21:10.593785","100","241","172.26.191.172","5000","0.122682000","48","1","51326","0.124476000"
"11","14:21:10.593791","100","289","172.26.191.172","5000","0.122688000","48","1","51326","0.124482000"
"12","14:21:10.593793","100","337","172.26.191.172","5000","0.122690000","48","1","51326","0.124484000"
"13","14:21:10.593799","100","385","172.26.191.172","5000","0.122696000","48","1","51326","0.124490000"
"14","14:21:10.593800","100","433","172.26.191.172","5000","0.122697000","48","1","51326","0.124491000"
"15","14:21:10.719076","52","1","100.64.0.5","51326","0.247973000","0","97","5000","0.249767000"
"16","14:21:10.719118","100","481","172.26.191.172","5000","0.248015000","48","1","51326","0.249809000"
"17","14:21:10.719128","100","529","172.26.191.172","5000","0.248025000","48","1","51326","0.249819000"
"18","14:21:10.719140","100","577","172.26.191.172","5000","0.248037000","48","1","51326","0.249831000"
"19","14:21:10.719141","100","625","172.26.191.172","5000","0.248038000","48","1","51326","0.249832000"
"20","14:21:10.719153","52","1","100.64.0.5","51326","0.248050000","0","193","5000","0.249844000"
"21","14:21:10.719165","100","673","172.26.191.172","5000","0.248062000","48","1","51326","0.249856000"
"22","14:21:10.719166","100","721","172.26.191.172","5000","0.248063000","48","1","51326","0.249857000"
"23","14:21:10.719175","100","769","172.26.191.172","5000","0.248072000","48","1","51326","0.249866000"
"24","14:21:10.719177","100","817","172.26.191.172","5000","0.248074000","48","1","51326","0.249868000"
"25","14:21:10.719184","52","1","100.64.0.5","51326","0.248081000","0","289","5000","0.249875000"
"26","14:21:10.719193","100","865","172.26.191.172","5000","0.248090000","48","1","51326","0.249884000"
"27","14:21:10.719195","100","913","172.26.191.172","5000","0.248092000","48","1","51326","0.249886000"
"28","14:21:10.719201","100","961","172.26.191.172","5000","0.248098000","48","1","51326","0.249892000"
"29","14:21:10.719203","100","1009","172.26.191.172","5000","0.248100000","48","1","51326","0.249894000"
"30","14:21:10.719209","52","1","100.64.0.5","51326","0.248106000","0","337","5000","0.249900000"
"31","14:21:10.719218","100","1057","172.26.191.172","5000","0.248115000","48","1","51326","0.249909000"
"32","14:21:10.719219","100","1105","172.26.191.172","5000","0.248116000","48","1","51326","0.249910000"
"33","14:21:10.719227","52","1","100.64.0.5","51326","0.248124000","0","385","5000","0.249918000"
"34","14:21:10.719236","100","1153","172.26.191.172","5000","0.248133000","48","1","51326","0.249927000"
"35","14:21:10.719238","100","1201","172.26.191.172","5000","0.248135000","48","1","51326","0.249929000"
"36","14:21:10.719244","52","1","100.64.0.5","51326","0.248141000","0","433","5000","0.249935000"
"37","14:21:10.719253","100","1249","172.26.191.172","5000","0.248150000","48","1","51326","0.249944000"
"38","14:21:10.719255","100","1297","172.26.191.172","5000","0.248152000","48","1","51326","0.249946000"
"39","14:21:10.844170","64","1","100.64.0.5","51326","0.373067000","0","433","5000","0.374861000"
"40","14:21:10.844200","100","433","172.26.191.172","5000","0.373097000","48","1","51326","0.374891000"
"41","14:21:10.844220","100","1345","172.26.191.172","5000","0.373117000","48","1","51326","0.374911000"
"42","14:21:10.844231","64","1","100.64.0.5","51326","0.373128000","0","433","5000","0.374922000"
"43","14:21:10.844248","100","1393","172.26.191.172","5000","0.373145000","48","1","51326","0.374939000"
"44","14:21:10.844250","100","1441","172.26.191.172","5000","0.373147000","48","1","51326","0.374941000"
"45","14:21:10.844257","64","1","100.64.0.5","51326","0.373154000","0","433","5000","0.374948000"
"46","14:21:10.844265","100","1489","172.26.191.172","5000","0.373162000","48","1","51326","0.374956000"
"47","14:21:10.844271","64","1","100.64.0.5","51326","0.373168000","0","433","5000","0.374962000"
"48","14:21:10.844280","64","1","100.64.0.5","51326","0.373177000","0","433","5000","0.374971000"
"49","14:21:10.844286","100","1537","172.26.191.172","5000","0.373183000","48","1","51326","0.374977000"
"50","14:21:10.969984","52","1","100.64.0.5","51326","0.498881000","0","913","5000","0.500675000"
"51","14:21:10.970022","100","913","172.26.191.172","5000","0.498919000","48","1","51326","0.500713000"
"52","14:21:10.970048","100","961","172.26.191.172","5000","0.498945000","48","1","51326","0.500739000"
"53","14:21:10.970050","100","1009","172.26.191.172","5000","0.498947000","48","1","51326","0.500741000"
"54","14:21:10.970057","100","1057","172.26.191.172","5000","0.498954000","48","1","51326","0.500748000"
"55","14:21:10.970058","100","1105","172.26.191.172","5000","0.498955000","48","1","51326","0.500749000"
"56","14:21:10.970073","64","1","100.64.0.5","51326","0.498970000","0","913","5000","0.500764000"
"57","14:21:10.970088","100","1153","172.26.191.172","5000","0.498985000","48","1","51326","0.500779000"
"58","14:21:10.970090","100","1201","172.26.191.172","5000","0.498987000","48","1","51326","0.500781000"
"59","14:21:10.970097","100","1249","172.26.191.172","5000","0.498994000","48","1","51326","0.500788000"
"60","14:21:10.970104","64","1","100.64.0.5","51326","0.499001000","0","913","5000","0.500795000"
"61","14:21:10.970113","100","1297","172.26.191.172","5000","0.499010000","48","1","51326","0.500804000"
"62","14:21:10.970119","64","1","100.64.0.5","51326","0.499016000","0","913","5000","0.500810000"
