frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:34:45.554637","60","0","100.64.0.5","53942","0.000000000","0","1","5000","0.000000000"
"2","14:34:45.554682","52","1","172.26.191.172","5000","0.000045000","0","1","53942","0.000045000"
"3","14:34:45.555016","100","1","172.26.191.172","5000","0.000379000","48","1","53942","0.000379000"
"4","14:34:45.555040","100","49","172.26.191.172","5000","0.000403000","48","1","53942","0.000403000"
"5","14:34:45.555047","100","97","172.26.191.172","5000","0.000410000","48","1","53942","0.000410000"
"6","14:34:45.644583","52","1","100.64.0.5","53942","0.089946000","0","97","5000","0.089946000"
"7","14:34:45.644617","100","145","172.26.191.172","5000","0.089980000","48","1","53942","0.089980000"
"8","14:34:45.644625","100","193","172.26.191.172","5000","0.089988000","48","1","53942","0.089988000"
"9","14:34:45.644639","100","241","172.26.191.172","5000","0.090002000","48","1","53942","0.090002000"
"10","14:34:45.644641","100","289","172.26.191.172","5000","0.090004000","48","1","53942","0.090004000"
"11","14:34:45.644649","100","337","172.26.191.172","5000","0.090012000","48","1","53942","0.090012000"
"12","14:34:45.644651","100","385","172.26.191.172","5000","0.090014000","48","1","53942","0.090014000"
"13","14:34:45.644660","100","433","172.26.191.172","5000","0.090023000","48","1","53942","0.090023000"
"14","14:34:45.644661","100","481","172.26.191.172","5000","0.090024000","48","1","53942","0.090024000"
"15","14:34:45.644669","100","529","172.26.191.172","5000","0.090032000","48","1","53942","0.090032000"
"16","14:34:45.644672","100","577","172.26.191.172","5000","0.090035000","48","1","53942","0.090035000"
"17","14:34:45.644683","100","625","172.26.191.172","5000","0.090046000","48","1","53942","0.090046000"
"18","14:34:45.644685","100","673","172.26.191.172","5000","0.090048000","48","1","53942","0.090048000"
"19","14:34:45.644701","52","1","100.64.0.5","53942","0.090064000","0","145","5000","0.090064000"
"20","14:34:45.644717","100","721","172.26.191.172","5000","0.090080000","48","1","53942","0.090080000"
"21","14:34:45.644720","100","769","172.26.191.172","5000","0.090083000","48","1","53942","0.090083000"
"22","14:34:45.644742","100","817","172.26.191.172","5000","0.090105000","48","1","53942","0.090105000"
"23","14:34:45.644744","100","865","172.26.191.172","5000","0.090107000","48","1","53942","0.090107000"
"24","14:34:45.644755","100","913","172.26.191.172","5000","0.090118000","48","1","53942","0.090118000"
"25","14:34:45.644757","100","961","172.26.191.172","5000","0.090120000","48","1","53942","0.090120000"
"26","14:34:45.644767","100","1009","172.26.191.172","5000","0.090130000","48","1","53942","0.090130000"
"27","14:34:45.644769","100","1057","172.26.191.172","5000","0.090132000","48","1","53942","0.090132000"
"28","14:34:45.644779","100","1105","172.26.191.172","5000","0.090142000","48","1","53942","0.090142000"
"29","14:34:45.644781","100","1153","172.26.191.172","5000","0.090144000","48","1","53942","0.090144000"
"30","14:34:45.644788","100","1201","172.26.191.172","5000","0.090151000","48","1","53942","0.090151000"
"31","14:34:45.735710","52","1","100.64.0.5","53942","0.181073000","0","241","5000","0.181073000"
"32","14:34:45.735730","100","1249","172.26.191.172","5000","0.181093000","48","1","53942","0.181093000"
"33","14:34:45.735734","100","1297","172.26.191.172","5000","0.181097000","48","1","53942","0.181097000"
"34","14:34:45.735740","100","1345","172.26.191.172","5000","0.181103000","48","1","53942","0.181103000"
