frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:36:15.244656","60","0","100.64.0.5","42392","0.000000000","0","1","5000","0.000000000"
"2","14:36:15.244703","52","1","172.26.191.172","5000","0.000047000","0","1","42392","0.000047000"
"3","14:36:15.245028","100","1","172.26.191.172","5000","0.000372000","48","1","42392","0.000372000"
"4","14:36:15.245036","100","49","172.26.191.172","5000","0.000380000","48","1","42392","0.000380000"
"5","14:36:15.245049","100","97","172.26.191.172","5000","0.000393000","48","1","42392","0.000393000"
"6","14:36:15.245051","100","145","172.26.191.172","5000","0.000395000","48","1","42392","0.000395000"
"7","14:36:15.245059","100","193","172.26.191.172","5000","0.000403000","48","1","42392","0.000403000"
"8","14:36:15.245060","100","241","172.26.191.172","5000","0.000404000","48","1","42392","0.000404000"
"9","14:36:15.245067","100","289","172.26.191.172","5000","0.000411000","48","1","42392","0.000411000"
"10","14:36:15.245069","100","337","172.26.191.172","5000","0.000413000","48","1","42392","0.000413000"
"11","14:36:15.245075","100","385","172.26.191.172","5000","0.000419000","48","1","42392","0.000419000"
"12","14:36:15.245076","100","433","172.26.191.172","5000","0.000420000","48","1","42392","0.000420000"
"13","14:36:15.336073","52","1","100.64.0.5","42392","0.091417000","0","97","5000","0.091417000"
"14","14:36:15.336113","100","481","172.26.191.172","5000","0.091457000","48","1","42392","0.091457000"
"15","14:36:15.336122","100","529","172.26.191.172","5000","0.091466000","48","1","42392","0.091466000"
"16","14:36:15.336134","100","577","172.26.191.172","5000","0.091478000","48","1","42392","0.091478000"
"17","14:36:15.336135","100","625","172.26.191.172","5000","0.091479000","48","1","42392","0.091479000"
"18","14:36:15.336146","52","1","100.64.0.5","42392","0.091490000","0","193","5000","0.091490000"
"19","14:36:15.336156","100","673","172.26.191.172","5000","0.091500000","48","1","42392","0.091500000"
"20","14:36:15.336157","100","721","172.26.191.172","5000","0.091501000","48","1","42392","0.091501000"
"21","14:36:15.336164","100","769","172.26.191.172","5000","0.091508000","48","1","42392","0.091508000"
"22","14:36:15.336166","100","817","172.26.191.172","5000","0.091510000","48","1","42392","0.091510000"
"23","14:36:15.336173","52","1","100.64.0.5","42392","0.091517000","0","289","5000","0.091517000"
"24","14:36:15.336182","100","865","172.26.191.172","5000","0.091526000","48","1","42392","0.091526000"
"25","14:36:15.336183","100","913","172.26.191.172","5000","0.091527000","48","1","42392","0.091527000"
"26","14:36:15.336189","100","961","172.26.191.172","5000","0.091533000","48","1","42392","0.091533000"
"27","14:36:15.336190","100","1009","172.26.191.172","5000","0.091534000","48","1","42392","0.091534000"
"28","14:36:15.336196","52","1","100.64.0.5","42392","0.091540000","0","385","5000","0.091540000"
"29","14:36:15.336204","100","1057","172.26.191.172","5000","0.091548000","48","1","42392","0.091548000"
"30","14:36:15.336205","100","1105","172.26.191.172","5000","0.091549000","48","1","42392","0.091549000"
"31","14:36:15.336211","100","1153","172.26.191.172","5000","0.091555000","48","1","42392","0.091555000"
