frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:40:14.612407","60","0","100.64.0.5","50810","0.000000000","0","1","5000","0.000000000"
"2","14:40:14.612461","52","1","172.26.191.172","5000","0.000054000","0","1","50810","0.000054000"
"3","14:40:14.612811","100","1","172.26.191.172","5000","0.000404000","48","1","50810","0.000404000"
"4","14:40:14.612820","100","49","172.26.191.172","5000","0.000413000","48","1","50810","0.000413000"
"5","14:40:14.612834","100","97","172.26.191.172","5000","0.000427000","48","1","50810","0.000427000"
"6","14:40:14.612836","100","145","172.26.191.172","5000","0.000429000","48","1","50810","0.000429000"
"7","14:40:14.612843","100","193","172.26.191.172","5000","0.000436000","48","1","50810","0.000436000"
"8","14:40:14.612845","100","241","172.26.191.172","5000","0.000438000","48","1","50810","0.000438000"
"9","14:40:14.612852","100","289","172.26.191.172","5000","0.000445000","48","1","50810","0.000445000"
"10","14:40:14.612854","100","337","172.26.191.172","5000","0.000447000","48","1","50810","0.000447000"
"11","14:40:14.612860","100","385","172.26.191.172","5000","0.000453000","48","1","50810","0.000453000"
"12","14:40:14.612862","100","433","172.26.191.172","5000","0.000455000","48","1","50810","0.000455000"
"13","14:40:14.702858","52","1","100.64.0.5","50810","0.090451000","0","49","5000","0.090451000"
"14","14:40:14.702898","100","481","172.26.191.172","5000","0.090491000","48","1","50810","0.090491000"
"15","14:40:14.702910","100","529","172.26.191.172","5000","0.090503000","48","1","50810","0.090503000"
"16","14:40:14.702924","52","1","100.64.0.5","50810","0.090517000","0","97","5000","0.090517000"
"17","14:40:14.702936","100","577","172.26.191.172","5000","0.090529000","48","1","50810","0.090529000"
"18","14:40:14.702938","100","625","172.26.191.172","5000","0.090531000","48","1","50810","0.090531000"
"19","14:40:14.702945","52","1","100.64.0.5","50810","0.090538000","0","193","5000","0.090538000"
"20","14:40:14.702954","100","673","172.26.191.172","5000","0.090547000","48","1","50810","0.090547000"
"21","14:40:14.702956","100","721","172.26.191.172","5000","0.090549000","48","1","50810","0.090549000"
"22","14:40:14.702963","100","769","172.26.191.172","5000","0.090556000","48","1","50810","0.090556000"
"23","14:40:14.702964","100","817","172.26.191.172","5000","0.090557000","48","1","50810","0.090557000"
"24","14:40:14.702970","52","1","100.64.0.5","50810","0.090563000","0","289","5000","0.090563000"
"25","14:40:14.702979","100","865","172.26.191.172","5000","0.090572000","48","1","50810","0.090572000"
"26","14:40:14.702980","100","913","172.26.191.172","5000","0.090573000","48","1","50810","0.090573000"
