frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","16:50:24.474772","86",,"100.64.0.5",,,,,,"0.000000000"
"2","16:50:24.476610","60","0","172.26.191.172","5000","0.000000000","0","0","52624","0.001838000"
"3","16:50:24.625825","60","0","100.64.0.5","52624","0.149215000","0","1","5000","0.151053000"
"4","16:50:24.625875","52","1","172.26.191.172","5000","0.149265000","0","1","52624","0.151103000"
"5","16:50:24.626242","100","1","172.26.191.172","5000","0.149632000","48","1","52624","0.151470000"
"6","16:50:24.626251","100","49","172.26.191.172","5000","0.149641000","48","1","52624","0.151479000"
"7","16:50:24.626266","100","97","172.26.191.172","5000","0.149656000","48","1","52624","0.151494000"
"8","16:50:24.626268","100","145","172.26.191.172","5000","0.149658000","48","1","52624","0.151496000"
"9","16:50:24.626275","100","193","172.26.191.172","5000","0.149665000","48","1","52624","0.151503000"
"10","16:50:24.626277","100","241","172.26.191.172","5000","0.149667000","48","1","52624","0.151505000"
"11","16:50:24.626284","100","289","172.26.191.172","5000","0.149674000","48","1","52624","0.151512000"
"12","16:50:24.626286","100","337","172.26.191.172","5000","0.149676000","48","1","52624","0.151514000"
"13","16:50:24.626293","100","385","172.26.191.172","5000","0.149683000","48","1","52624","0.151521000"
"14","16:50:24.626294","100","433","172.26.191.172","5000","0.149684000","48","1","52624","0.151522000"
"15","16:50:24.777254","52","1","100.64.0.5","52624","0.300644000","0","97","5000","0.302482000"
"16","16:50:24.777303","100","481","172.26.191.172","5000","0.300693000","48","1","52624","0.302531000"
"17","16:50:24.777319","100","529","172.26.191.172","5000","0.300709000","48","1","52624","0.302547000"
"18","16:50:24.777336","100","577","172.26.191.172","5000","0.300726000","48","1","52624","0.302564000"
"19","16:50:24.777338","100","625","172.26.191.172","5000","0.300728000","48","1","52624","0.302566000"
"20","16:50:24.777355","52","1","100.64.0.5","52624","0.300745000","0","193","5000","0.302583000"
"21","16:50:24.777372","100","673","172.26.191.172","5000","0.300762000","48","1","52624","0.302600000"
"22","16:50:24.777374","100","721","172.26.191.172","5000","0.300764000","48","1","52624","0.302602000"
"23","16:50:24.777385","100","769","172.26.191.172","5000","0.300775000","48","1","52624","0.302613000"
"24","16:50:24.777386","100","817","172.26.191.172","5000","0.300776000","48","1","52624","0.302614000"
"25","16:50:24.777397","52","1","100.64.0.5","52624","0.300787000","0","289","5000","0.302625000"
"26","16:50:24.777411","100","865","172.26.191.172","5000","0.300801000","48","1","52624","0.302639000"
"27","16:50:24.777413","100","913","172.26.191.172","5000","0.300803000","48","1","52624","0.302641000"
"28","16:50:24.777422","100","961","172.26.191.172","5000","0.300812000","48","1","52624","0.302650000"
"29","16:50:24.777424","100","1009","172.26.191.172","5000","0.300814000","48","1","52624","0.302652000"
"30","16:50:24.777432","52","1","100.64.0.5","52624","0.300822000","0","337","5000","0.302660000"
"31","16:50:24.777445","100","1057","172.26.191.172","5000","0.300835000","48","1","52624","0.302673000"
"32","16:50:24.777446","100","1105","172.26.191.172","5000","0.300836000","48","1","52624","0.302674000"
"33","16:50:24.777456","52","1","100.64.0.5","52624","0.300846000","0","385","5000","0.302684000"
"34","16:50:24.777468","100","1153","172.26.191.172","5000","0.300858000","48","1","52624","0.302696000"
"35","16:50:24.777471","100","1201","172.26.191.172","5000","0.300861000","48","1","52624","0.302699000"
"36","16:50:24.777480","52","1","100.64.0.5","52624","0.300870000","0","481","5000","0.302708000"
"37","16:50:24.777493","100","1249","172.26.191.172","5000","0.300883000","48","1","52624","0.302721000"
"38","16:50:24.777495","100","1297","172.26.191.172","5000","0.300885000","48","1","52624","0.302723000"
"39","16:50:24.777518","100","1345","172.26.191.172","5000","0.300908000","48","1","52624","0.302746000"
"40","16:50:24.777520","100","1393","172.26.191.172","5000","0.300910000","48","1","52624","0.302748000"
"41","16:50:24.829759","76",,,,,,,,"0.354987000"
"42","16:50:24.929735","52","1","100.64.0.5","52624","0.453125000","0","577","5000","0.454963000"
"43","16:50:24.929779","100","1441","172.26.191.172","5000","0.453169000","48","1","52624","0.455007000"
"44","16:50:24.929789","100","1489","172.26.191.172","5000","0.453179000","48","1","52624","0.455017000"
"45","16:50:24.929801","100","1537","172.26.191.172","5000","0.453191000","48","1","52624","0.455029000"
"46","16:50:24.929803","100","1585","172.26.191.172","5000","0.453193000","48","1","52624","0.455031000"
"47","16:50:24.929815","52","1","100.64.0.5","52624","0.453205000","0","673","5000","0.455043000"
"48","16:50:24.929827","100","1633","172.26.191.172","5000","0.453217000","48","1","52624","0.455055000"
"49","16:50:24.929829","100","1681","172.26.191.172","5000","0.453219000","48","1","52624","0.455057000"
"50","16:50:24.929838","100","1729","172.26.191.172","5000","0.453228000","48","1","52624","0.455066000"
"51","16:50:24.929840","100","1777","172.26.191.172","5000","0.453230000","48","1","52624","0.455068000"
"52","16:50:24.929847","52","1","100.64.0.5","52624","0.453237000","0","769","5000","0.455075000"
"53","16:50:24.929856","100","1825","172.26.191.172","5000","0.453246000","48","1","52624","0.455084000"
"54","16:50:24.929858","100","1873","172.26.191.172","5000","0.453248000","48","1","52624","0.455086000"
"55","16:50:24.929865","100","1921","172.26.191.172","5000","0.453255000","48","1","52624","0.455093000"
"56","16:50:24.929866","100","1969","172.26.191.172","5000","0.453256000","48","1","52624","0.455094000"
"57","16:50:24.929872","52","1","100.64.0.5","52624","0.453262000","0","865","5000","0.455100000"
"58","16:50:24.929881","100","2017","172.26.191.172","5000","0.453271000","48","1","52624","0.455109000"
"59","16:50:24.929883","100","2065","172.26.191.172","5000","0.453273000","48","1","52624","0.455111000"
"60","16:50:24.929889","100","2113","172.26.191.172","5000","0.453279000","48","1","52624","0.455117000"
"61","16:50:24.929892","100","2161","172.26.191.172","5000","0.453282000","48","1","52624","0.455120000"
"62","16:50:24.929898","52","1","100.64.0.5","52624","0.453288000","0","961","5000","0.455126000"
"63","16:50:24.929908","100","2209","172.26.191.172","5000","0.453298000","48","1","52624","0.455136000"
"64","16:50:24.929909","100","2257","172.26.191.172","5000","0.453299000","48","1","52624","0.455137000"
"65","16:50:24.929916","100","2305","172.26.191.172","5000","0.453306000","48","1","52624","0.455144000"
"66","16:50:24.929917","100","2353","172.26.191.172","5000","0.453307000","48","1","52624","0.455145000"
"67","16:50:24.929924","52","1","100.64.0.5","52624","0.453314000","0","1057","5000","0.455152000"
"68","16:50:24.929933","100","2401","172.26.191.172","5000","0.453323000","48","1","52624","0.455161000"
"69","16:50:24.929934","100","2449","172.26.191.172","5000","0.453324000","48","1","52624","0.455162000"
"70","16:50:24.929941","100","2497","172.26.191.172","5000","0.453331000","48","1","52624","0.455169000"
"71","16:50:24.929942","100","2545","172.26.191.172","5000","0.453332000","48","1","52624","0.455170000"
"72","16:50:24.929949","52","1","100.64.0.5","52624","0.453339000","0","1153","5000","0.455177000"
"73","16:50:24.929960","100","2593","172.26.191.172","5000","0.453350000","48","1","52624","0.455188000"
"74","16:50:24.929961","100","2641","172.26.191.172","5000","0.453351000","48","1","52624","0.455189000"
"75","16:50:24.929977","100","2689","172.26.191.172","5000","0.453367000","48","1","52624","0.455205000"
"76","16:50:24.929978","100","2737","172.26.191.172","5000","0.453368000","48","1","52624","0.455206000"
"77","16:50:24.959362","52","1","100.64.0.5","52624","0.482752000","0","1249","5000","0.484590000"
"78","16:50:24.959404","100","2785","172.26.191.172","5000","0.482794000","48","1","52624","0.484632000"
"79","16:50:24.959415","100","2833","172.26.191.172","5000","0.482805000","48","1","52624","0.484643000"
"80","16:50:24.959428","100","2881","172.26.191.172","5000","0.482818000","48","1","52624","0.484656000"
"81","16:50:24.959429","100","2929","172.26.191.172","5000","0.482819000","48","1","52624","0.484657000"
"82","16:50:24.959442","52","1","100.64.0.5","52624","0.482832000","0","1345","5000","0.484670000"
"83","16:50:24.959453","100","2977","172.26.191.172","5000","0.482843000","48","1","52624","0.484681000"
