frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:45:52.998425","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:45:53.000451","60","0","172.26.191.172","5000","0.000000000","0","0","58058","0.002026000"
"3","15:45:53.248410","60","0","100.64.0.5","58058","0.247959000","0","1","5000","0.249985000"
"4","15:45:53.248456","52","1","172.26.191.172","5000","0.248005000","0","1","58058","0.250031000"
"5","15:45:53.248788","100","1","172.26.191.172","5000","0.248337000","48","1","58058","0.250363000"
"6","15:45:53.248801","100","49","172.26.191.172","5000","0.248350000","48","1","58058","0.250376000"
"7","15:45:53.248814","100","97","172.26.191.172","5000","0.248363000","48","1","58058","0.250389000"
"8","15:45:53.248816","100","145","172.26.191.172","5000","0.248365000","48","1","58058","0.250391000"
"9","15:45:53.248824","100","193","172.26.191.172","5000","0.248373000","48","1","58058","0.250399000"
"10","15:45:53.248826","100","241","172.26.191.172","5000","0.248375000","48","1","58058","0.250401000"
"11","15:45:53.248832","100","289","172.26.191.172","5000","0.248381000","48","1","58058","0.250407000"
"12","15:45:53.248833","100","337","172.26.191.172","5000","0.248382000","48","1","58058","0.250408000"
"13","15:45:53.248840","100","385","172.26.191.172","5000","0.248389000","48","1","58058","0.250415000"
"14","15:45:53.248842","100","433","172.26.191.172","5000","0.248391000","48","1","58058","0.250417000"
"15","15:45:53.498473","52","1","100.64.0.5","58058","0.498022000","0","49","5000","0.500048000"
"16","15:45:53.498516","100","481","172.26.191.172","5000","0.498065000","48","1","58058","0.500091000"
"17","15:45:53.498526","100","529","172.26.191.172","5000","0.498075000","48","1","58058","0.500101000"
"18","15:45:53.498542","52","1","100.64.0.5","58058","0.498091000","0","97","5000","0.500117000"
"19","15:45:53.498557","100","577","172.26.191.172","5000","0.498106000","48","1","58058","0.500132000"
"20","15:45:53.498559","100","625","172.26.191.172","5000","0.498108000","48","1","58058","0.500134000"
"21","15:45:53.498566","52","1","100.64.0.5","58058","0.498115000","0","193","5000","0.500141000"
"22","15:45:53.498577","100","673","172.26.191.172","5000","0.498126000","48","1","58058","0.500152000"
"23","15:45:53.498579","100","721","172.26.191.172","5000","0.498128000","48","1","58058","0.500154000"
"24","15:45:53.498586","100","769","172.26.191.172","5000","0.498135000","48","1","58058","0.500161000"
"25","15:45:53.498588","100","817","172.26.191.172","5000","0.498137000","48","1","58058","0.500163000"
"26","15:45:53.498594","52","1","100.64.0.5","58058","0.498143000","0","289","5000","0.500169000"
