frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:45:15.166854","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:45:15.168893","60","0","172.26.191.172","5000","0.000000000","0","0","39680","0.002039000"
"3","15:45:15.416375","60","0","100.64.0.5","39680","0.247482000","0","1","5000","0.249521000"
"4","15:45:15.416428","52","1","172.26.191.172","5000","0.247535000","0","1","39680","0.249574000"
"5","15:45:15.416789","100","1","172.26.191.172","5000","0.247896000","48","1","39680","0.249935000"
"6","15:45:15.416798","100","49","172.26.191.172","5000","0.247905000","48","1","39680","0.249944000"
"7","15:45:15.416812","100","97","172.26.191.172","5000","0.247919000","48","1","39680","0.249958000"
"8","15:45:15.416815","100","145","172.26.191.172","5000","0.247922000","48","1","39680","0.249961000"
"9","15:45:15.416823","100","193","172.26.191.172","5000","0.247930000","48","1","39680","0.249969000"
"10","15:45:15.416825","100","241","172.26.191.172","5000","0.247932000","48","1","39680","0.249971000"
"11","15:45:15.416833","100","289","172.26.191.172","5000","0.247940000","48","1","39680","0.249979000"
"12","15:45:15.416835","100","337","172.26.191.172","5000","0.247942000","48","1","39680","0.249981000"
"13","15:45:15.416841","100","385","172.26.191.172","5000","0.247948000","48","1","39680","0.249987000"
"14","15:45:15.416842","100","433","172.26.191.172","5000","0.247949000","48","1","39680","0.249988000"
"15","15:45:15.666814","52","1","100.64.0.5","39680","0.497921000","0","97","5000","0.499960000"
"16","15:45:15.666860","100","481","172.26.191.172","5000","0.497967000","48","1","39680","0.500006000"
"17","15:45:15.666871","100","529","172.26.191.172","5000","0.497978000","48","1","39680","0.500017000"
"18","15:45:15.666883","100","577","172.26.191.172","5000","0.497990000","48","1","39680","0.500029000"
"19","15:45:15.666885","100","625","172.26.191.172","5000","0.497992000","48","1","39680","0.500031000"
"20","15:45:15.666897","52","1","100.64.0.5","39680","0.498004000","0","193","5000","0.500043000"
"21","15:45:15.666909","100","673","172.26.191.172","5000","0.498016000","48","1","39680","0.500055000"
"22","15:45:15.666911","100","721","172.26.191.172","5000","0.498018000","48","1","39680","0.500057000"
"23","15:45:15.666920","100","769","172.26.191.172","5000","0.498027000","48","1","39680","0.500066000"
"24","15:45:15.666921","100","817","172.26.191.172","5000","0.498028000","48","1","39680","0.500067000"
"25","15:45:15.666928","52","1","100.64.0.5","39680","0.498035000","0","289","5000","0.500074000"
"26","15:45:15.666938","100","865","172.26.191.172","5000","0.498045000","48","1","39680","0.500084000"
"27","15:45:15.666939","100","913","172.26.191.172","5000","0.498046000","48","1","39680","0.500085000"
"28","15:45:15.666946","100","961","172.26.191.172","5000","0.498053000","48","1","39680","0.500092000"
"29","15:45:15.666948","100","1009","172.26.191.172","5000","0.498055000","48","1","39680","0.500094000"
"30","15:45:15.666954","52","1","100.64.0.5","39680","0.498061000","0","385","5000","0.500100000"
"31","15:45:15.666963","100","1057","172.26.191.172","5000","0.498070000","48","1","39680","0.500109000"
"32","15:45:15.666964","100","1105","172.26.191.172","5000","0.498071000","48","1","39680","0.500110000"
"33","15:45:15.666973","100","1153","172.26.191.172","5000","0.498080000","48","1","39680","0.500119000"
"34","15:45:15.666974","100","1201","172.26.191.172","5000","0.498081000","48","1","39680","0.500120000"
"35","15:45:15.699553","76",,,,,,,,"0.532699000"
"36","15:45:15.731914","76",,,,,,,,"0.565060000"
"37","15:45:15.916000","64","1","100.64.0.5","39680","0.747107000","0","385","5000","0.749146000"
"38","15:45:15.916035","100","385","172.26.191.172","5000","0.747142000","48","1","39680","0.749181000"
"39","15:45:15.916060","64","1","100.64.0.5","39680","0.747167000","0","385","5000","0.749206000"
"40","15:45:15.916072","100","433","172.26.191.172","5000","0.747179000","48","1","39680","0.749218000"
"41","15:45:15.916080","64","1","100.64.0.5","39680","0.747187000","0","385","5000","0.749226000"
"42","15:45:15.916094","100","1249","172.26.191.172","5000","0.747201000","48","1","39680","0.749240000"
"43","15:45:15.916096","100","1297","172.26.191.172","5000","0.747203000","48","1","39680","0.749242000"
"44","15:45:15.916103","64","1","100.64.0.5","39680","0.747210000","0","385","5000","0.749249000"
"45","15:45:15.916110","100","1345","172.26.191.172","5000","0.747217000","48","1","39680","0.749256000"
"46","15:45:15.916115","64","1","100.64.0.5","39680","0.747222000","0","385","5000","0.749261000"
"47","15:45:15.916122","100","1393","172.26.191.172","5000","0.747229000","48","1","39680","0.749268000"
"48","15:45:15.916127","64","1","100.64.0.5","39680","0.747234000","0","385","5000","0.749273000"
"49","15:45:15.916134","100","1441","172.26.191.172","5000","0.747241000","48","1","39680","0.749280000"
"50","15:45:16.165906","52","1","100.64.0.5","39680","0.997013000","0","913","5000","0.999052000"
"51","15:45:16.165947","100","913","172.26.191.172","5000","0.997054000","48","1","39680","0.999093000"
"52","15:45:16.165969","100","961","172.26.191.172","5000","0.997076000","48","1","39680","0.999115000"
"53","15:45:16.165970","100","1009","172.26.191.172","5000","0.997077000","48","1","39680","0.999116000"
"54","15:45:16.165977","100","1057","172.26.191.172","5000","0.997084000","48","1","39680","0.999123000"
"55","15:45:16.165979","100","1105","172.26.191.172","5000","0.997086000","48","1","39680","0.999125000"
"56","15:45:16.165993","64","1","100.64.0.5","39680","0.997100000","0","913","5000","0.999139000"
"57","15:45:16.166007","100","1153","172.26.191.172","5000","0.997114000","48","1","39680","0.999153000"
"58","15:45:16.166009","100","1201","172.26.191.172","5000","0.997116000","48","1","39680","0.999155000"
"59","15:45:16.166016","64","1","100.64.0.5","39680","0.997123000","0","913","5000","0.999162000"
"60","15:45:16.166031","100","1489","172.26.191.172","5000","0.997138000","48","1","39680","0.999177000"
"61","15:45:16.166032","100","1537","172.26.191.172","5000","0.997139000","48","1","39680","0.999178000"
"62","15:45:16.166037","100","1585","172.26.191.172","5000","0.997144000","48","1","39680","0.999183000"
"63","15:45:16.416079","64","1","100.64.0.5","39680","1.247186000","0","1057","5000","1.249225000"
"64","15:45:16.416128","100","1633","172.26.191.172","5000","1.247235000","48","1","39680","1.249274000"
"65","15:45:16.416141","100","1681","172.26.191.172","5000","1.247248000","48","1","39680","1.249287000"
"66","15:45:16.416152","100","1729","172.26.191.172","5000","1.247259000","48","1","39680","1.249298000"
"67","15:45:16.416153","100","1777","172.26.191.172","5000","1.247260000","48","1","39680","1.249299000"
"68","15:45:16.416166","64","1","100.64.0.5","39680","1.247273000","0","1153","5000","1.249312000"
"69","15:45:16.416178","100","1825","172.26.191.172","5000","1.247285000","48","1","39680","1.249324000"
"70","15:45:16.416180","100","1873","172.26.191.172","5000","1.247287000","48","1","39680","1.249326000"
"71","15:45:16.416186","100","1921","172.26.191.172","5000","1.247293000","48","1","39680","1.249332000"
"72","15:45:16.416193","52","1","100.64.0.5","39680","1.247300000","0","1489","5000","1.249339000"
"73","15:45:16.416208","100","1969","172.26.191.172","5000","1.247315000","48","1","39680","1.249354000"
"74","15:45:16.416209","100","2017","172.26.191.172","5000","1.247316000","48","1","39680","1.249355000"
"75","15:45:16.416218","100","2065","172.26.191.172","5000","1.247325000","48","1","39680","1.249364000"
"76","15:45:16.416219","100","2113","172.26.191.172","5000","1.247326000","48","1","39680","1.249365000"
"77","15:45:16.416226","52","1","100.64.0.5","39680","1.247333000","0","1585","5000","1.249372000"
"78","15:45:16.416239","100","2161","172.26.191.172","5000","1.247346000","48","1","39680","1.249385000"
"79","15:45:16.416241","100","2209","172.26.191.172","5000","1.247348000","48","1","39680","1.249387000"
"80","15:45:16.666489","64","1","100.64.0.5","39680","1.497596000","0","1585","5000","1.499635000"
"81","15:45:16.666525","100","1585","172.26.191.172","5000","1.497632000","48","1","39680","1.499671000"
"82","15:45:16.666555","64","1","100.64.0.5","39680","1.497662000","0","1585","5000","1.499701000"
"83","15:45:16.666571","100","2257","172.26.191.172","5000","1.497678000","48","1","39680","1.499717000"
"84","15:45:16.666579","64","1","100.64.0.5","39680","1.497686000","0","1585","5000","1.499725000"
"85","15:45:16.666594","100","2305","172.26.191.172","5000","1.497701000","48","1","39680","1.499740000"
"86","15:45:16.666595","100","2353","172.26.191.172","5000","1.497702000","48","1","39680","1.499741000"
"87","15:45:16.666602","64","1","100.64.0.5","39680","1.497709000","0","1585","5000","1.499748000"
"88","15:45:16.666616","100","2401","172.26.191.172","5000","1.497723000","48","1","39680","1.499762000"
"89","15:45:16.666617","100","2449","172.26.191.172","5000","1.497724000","48","1","39680","1.499763000"
"90","15:45:16.666622","100","2497","172.26.191.172","5000","1.497729000","48","1","39680","1.499768000"
"91","15:45:16.915946","52","1","100.64.0.5","39680","1.747053000","0","2065","5000","1.749092000"
"92","15:45:16.915981","100","2065","172.26.191.172","5000","1.747088000","48","1","39680","1.749127000"
"93","15:45:16.915989","100","2113","172.26.191.172","5000","1.747096000","48","1","39680","1.749135000"
"94","15:45:16.915997","100","2161","172.26.191.172","5000","1.747104000","48","1","39680","1.749143000"
"95","15:45:16.915998","100","2209","172.26.191.172","5000","1.747105000","48","1","39680","1.749144000"
"96","15:45:16.916010","64","1","100.64.0.5","39680","1.747117000","0","2065","5000","1.749156000"
"97","15:45:16.916023","100","2545","172.26.191.172","5000","1.747130000","48","1","39680","1.749169000"
"98","15:45:16.916024","100","2593","172.26.191.172","5000","1.747131000","48","1","39680","1.749170000"
"99","15:45:16.916029","100","2641","172.26.191.172","5000","1.747136000","48","1","39680","1.749175000"
"100","15:45:16.916034","64","1","100.64.0.5","39680","1.747141000","0","2065","5000","1.749180000"
"101","15:45:16.916042","100","2689","172.26.191.172","5000","1.747149000","48","1","39680","1.749188000"
"102","15:45:16.916044","100","2737","172.26.191.172","5000","1.747151000","48","1","39680","1.749190000"
"103","15:45:16.916048","64","1","100.64.0.5","39680","1.747155000","0","2065","5000","1.749194000"
"104","15:45:16.916054","100","2785","172.26.191.172","5000","1.747161000","48","1","39680","1.749200000"
"105","15:45:17.166410","64","1","100.64.0.5","39680","1.997517000","0","2161","5000","1.999556000"
"106","15:45:17.166457","100","2833","172.26.191.172","5000","1.997564000","48","1","39680","1.999603000"
"107","15:45:17.166468","100","2881","172.26.191.172","5000","1.997575000","48","1","39680","1.999614000"
"108","15:45:17.166477","100","2929","172.26.191.172","5000","1.997584000","48","1","39680","1.999623000"
"109","15:45:17.166490","52","1","100.64.0.5","39680","1.997597000","0","2545","5000","1.999636000"
"110","15:45:17.166506","100","2977","172.26.191.172","5000","1.997613000","48","1","39680","1.999652000"
"111","15:45:17.166508","100","3025","172.26.191.172","5000","1.997615000","48","1","39680","1.999654000"
"112","15:45:17.166516","52","1","100.64.0.5","39680","1.997623000","0","2689","5000","1.999662000"
"113","15:45:17.166527","100","3073","172.26.191.172","5000","1.997634000","48","1","39680","1.999673000"
"114","15:45:17.166528","100","3121","172.26.191.172","5000","1.997635000","48","1","39680","1.999674000"
"115","15:45:17.166536","52","1","100.64.0.5","39680","1.997643000","0","2785","5000","1.999682000"
"116","15:45:17.166545","100","3169","172.26.191.172","5000","1.997652000","48","1","39680","1.999691000"
"117","15:45:17.166546","100","3217","172.26.191.172","5000","1.997653000","48","1","39680","1.999692000"
"118","15:45:17.416489","64","1","100.64.0.5","39680","2.247596000","0","2785","5000","2.249635000"
"119","15:45:17.416521","100","2785","172.26.191.172","5000","2.247628000","48","1","39680","2.249667000"
"120","15:45:17.416546","64","1","100.64.0.5","39680","2.247653000","0","2785","5000","2.249692000"
"121","15:45:17.416566","100","3265","172.26.191.172","5000","2.247673000","48","1","39680","2.249712000"
"122","15:45:17.416568","100","3313","172.26.191.172","5000","2.247675000","48","1","39680","2.249714000"
"123","15:45:17.416573","100","3361","172.26.191.172","5000","2.247680000","48","1","39680","2.249719000"
"124","15:45:17.416580","64","1","100.64.0.5","39680","2.247687000","0","2785","5000","2.249726000"
"125","15:45:17.416591","100","3409","172.26.191.172","5000","2.247698000","48","1","39680","2.249737000"
"126","15:45:17.416592","100","3457","172.26.191.172","5000","2.247699000","48","1","39680","2.249738000"
"127","15:45:17.416598","64","1","100.64.0.5","39680","2.247705000","0","2785","5000","2.249744000"
"128","15:45:17.416607","100","3505","172.26.191.172","5000","2.247714000","48","1","39680","2.249753000"
"129","15:45:17.416608","100","3553","172.26.191.172","5000","2.247715000","48","1","39680","2.249754000"
"130","15:45:17.665083","52","1","100.64.0.5","39680","2.496190000","0","3265","5000","2.498229000"
"131","15:45:17.665099","100","3601","172.26.191.172","5000","2.496206000","48","1","39680","2.498245000"
"132","15:45:17.666198","52","1","100.64.0.5","39680","2.497305000","0","3553","5000","2.499344000"
"133","15:45:17.666206","100","3649","172.26.191.172","5000","2.497313000","48","1","39680","2.499352000"
"134","15:45:17.666208","100","3697","172.26.191.172","5000","2.497315000","48","1","39680","2.499354000"
"135","15:45:17.666213","100","3745","172.26.191.172","5000","2.497320000","48","1","39680","2.499359000"
"136","15:45:17.666213","100","3793","172.26.191.172","5000","2.497320000","48","1","39680","2.499359000"
"137","15:45:17.666215","100","3841","172.26.191.172","5000","2.497322000","48","1","39680","2.499361000"
"138","15:45:17.666215","100","3889","172.26.191.172","5000","2.497322000","48","1","39680","2.499361000"
"139","15:45:17.666218","52","1","100.64.0.5","39680","2.497325000","0","3601","5000","2.499364000"
"140","15:45:17.666234","100","3937","172.26.191.172","5000","2.497341000","48","1","39680","2.499380000"
"141","15:45:17.915920","52","1","100.64.0.5","39680","2.747027000","0","3889","5000","2.749066000"
"142","15:45:17.915962","100","3985","172.26.191.172","5000","2.747069000","48","1","39680","2.749108000"
"143","15:45:17.915971","100","4033","172.26.191.172","5000","2.747078000","48","1","39680","2.749117000"
"144","15:45:17.915983","100","4081","172.26.191.172","5000","2.747090000","48","1","39680","2.749129000"
"145","15:45:17.915984","100","4129","172.26.191.172","5000","2.747091000","48","1","39680","2.749130000"
"146","15:45:17.915990","100","4177","172.26.191.172","5000","2.747097000","48","1","39680","2.749136000"
"147","15:45:17.915991","100","4225","172.26.191.172","5000","2.747098000","48","1","39680","2.749137000"
"148","15:45:17.916002","52","1","100.64.0.5","39680","2.747109000","0","3985","5000","2.749148000"
"149","15:45:17.916011","100","4273","172.26.191.172","5000","2.747118000","48","1","39680","2.749157000"
"150","15:45:17.916013","100","4321","172.26.191.172","5000","2.747120000","48","1","39680","2.749159000"
"151","15:45:18.166337","52","1","100.64.0.5","39680","2.997444000","0","4369","5000","2.999483000"
"152","15:45:18.166382","100","4369","172.26.191.172","5000","2.997489000","48","1","39680","2.999528000"
"153","15:45:18.166393","100","4417","172.26.191.172","5000","2.997500000","48","1","39680","2.999539000"
"154","15:45:18.166405","100","4465","172.26.191.172","5000","2.997512000","48","1","39680","2.999551000"
"155","15:45:18.166407","100","4513","172.26.191.172","5000","2.997514000","48","1","39680","2.999553000"
"156","15:45:18.166414","100","4561","172.26.191.172","5000","2.997521000","48","1","39680","2.999560000"
"157","15:45:18.166415","100","4609","172.26.191.172","5000","2.997522000","48","1","39680","2.999561000"
"158","15:45:18.166422","100","4657","172.26.191.172","5000","2.997529000","48","1","39680","2.999568000"
"159","15:45:18.166424","100","4705","172.26.191.172","5000","2.997531000","48","1","39680","2.999570000"
