frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:38:50.247679","76",,,,,,,,"0.000000000"
"2","15:38:50.322745","86",,"100.64.0.5",,,,,,"0.075066000"
"3","15:38:50.324811","60","0","172.26.191.172","5000","0.000000000","0","0","44850","0.077132000"
"4","15:38:50.572434","60","0","100.64.0.5","44850","0.247623000","0","1","5000","0.324755000"
"5","15:38:50.572485","52","1","172.26.191.172","5000","0.247674000","0","1","44850","0.324806000"
"6","15:38:50.572835","100","1","172.26.191.172","5000","0.248024000","48","1","44850","0.325156000"
"7","15:38:50.572845","100","49","172.26.191.172","5000","0.248034000","48","1","44850","0.325166000"
"8","15:38:50.572859","100","97","172.26.191.172","5000","0.248048000","48","1","44850","0.325180000"
"9","15:38:50.572860","100","145","172.26.191.172","5000","0.248049000","48","1","44850","0.325181000"
"10","15:38:50.572867","100","193","172.26.191.172","5000","0.248056000","48","1","44850","0.325188000"
"11","15:38:50.572869","100","241","172.26.191.172","5000","0.248058000","48","1","44850","0.325190000"
"12","15:38:50.572875","100","289","172.26.191.172","5000","0.248064000","48","1","44850","0.325196000"
"13","15:38:50.572877","100","337","172.26.191.172","5000","0.248066000","48","1","44850","0.325198000"
"14","15:38:50.572882","100","385","172.26.191.172","5000","0.248071000","48","1","44850","0.325203000"
"15","15:38:50.572884","100","433","172.26.191.172","5000","0.248073000","48","1","44850","0.325205000"
"16","15:38:50.822475","52","1","100.64.0.5","44850","0.497664000","0","97","5000","0.574796000"
"17","15:38:50.822521","100","481","172.26.191.172","5000","0.497710000","48","1","44850","0.574842000"
"18","15:38:50.822535","100","529","172.26.191.172","5000","0.497724000","48","1","44850","0.574856000"
"19","15:38:50.822550","100","577","172.26.191.172","5000","0.497739000","48","1","44850","0.574871000"
"20","15:38:50.822552","100","625","172.26.191.172","5000","0.497741000","48","1","44850","0.574873000"
"21","15:38:50.822569","52","1","100.64.0.5","44850","0.497758000","0","193","5000","0.574890000"
"22","15:38:50.822585","100","673","172.26.191.172","5000","0.497774000","48","1","44850","0.574906000"
"23","15:38:50.822587","100","721","172.26.191.172","5000","0.497776000","48","1","44850","0.574908000"
"24","15:38:50.822594","100","769","172.26.191.172","5000","0.497783000","48","1","44850","0.574915000"
"25","15:38:50.822596","100","817","172.26.191.172","5000","0.497785000","48","1","44850","0.574917000"
"26","15:38:50.822604","52","1","100.64.0.5","44850","0.497793000","0","289","5000","0.574925000"
"27","15:38:50.822613","100","865","172.26.191.172","5000","0.497802000","48","1","44850","0.574934000"
"28","15:38:50.822615","100","913","172.26.191.172","5000","0.497804000","48","1","44850","0.574936000"
"29","15:38:50.822620","100","961","172.26.191.172","5000","0.497809000","48","1","44850","0.574941000"
"30","15:38:50.822621","100","1009","172.26.191.172","5000","0.497810000","48","1","44850","0.574942000"
"31","15:38:50.822627","52","1","100.64.0.5","44850","0.497816000","0","385","5000","0.574948000"
"32","15:38:50.822635","100","1057","172.26.191.172","5000","0.497824000","48","1","44850","0.574956000"
"33","15:38:50.822636","100","1105","172.26.191.172","5000","0.497825000","48","1","44850","0.574957000"
"34","15:38:50.822643","100","1153","172.26.191.172","5000","0.497832000","48","1","44850","0.574964000"
"35","15:38:50.822644","100","1201","172.26.191.172","5000","0.497833000","48","1","44850","0.574965000"
"36","15:38:50.822650","52","1","100.64.0.5","44850","0.497839000","0","433","5000","0.574971000"
"37","15:38:50.822660","100","1249","172.26.191.172","5000","0.497849000","48","1","44850","0.574981000"
"38","15:38:50.822662","100","1297","172.26.191.172","5000","0.497851000","48","1","44850","0.574983000"
"39","15:38:51.027939","76",,,,,,,,"0.780260000"
"40","15:38:51.072023","64","1","100.64.0.5","44850","0.747212000","0","433","5000","0.824344000"
"41","15:38:51.072054","100","433","172.26.191.172","5000","0.747243000","48","1","44850","0.824375000"
"42","15:38:51.072079","64","1","100.64.0.5","44850","0.747268000","0","433","5000","0.824400000"
"43","15:38:51.072092","100","1345","172.26.191.172","5000","0.747281000","48","1","44850","0.824413000"
"44","15:38:51.072100","64","1","100.64.0.5","44850","0.747289000","0","433","5000","0.824421000"
"45","15:38:51.072107","100","1393","172.26.191.172","5000","0.747296000","48","1","44850","0.824428000"
"46","15:38:51.072113","64","1","100.64.0.5","44850","0.747302000","0","433","5000","0.824434000"
"47","15:38:51.072120","100","1441","172.26.191.172","5000","0.747309000","48","1","44850","0.824441000"
"48","15:38:51.072126","64","1","100.64.0.5","44850","0.747315000","0","433","5000","0.824447000"
"49","15:38:51.072133","100","1489","172.26.191.172","5000","0.747322000","48","1","44850","0.824454000"
"50","15:38:51.321773","52","1","100.64.0.5","44850","0.996962000","0","913","5000","1.074094000"
"51","15:38:51.321816","100","913","172.26.191.172","5000","0.997005000","48","1","44850","1.074137000"
"52","15:38:51.321846","100","961","172.26.191.172","5000","0.997035000","48","1","44850","1.074167000"
"53","15:38:51.321848","100","1009","172.26.191.172","5000","0.997037000","48","1","44850","1.074169000"
"54","15:38:51.321854","100","1057","172.26.191.172","5000","0.997043000","48","1","44850","1.074175000"
"55","15:38:51.321856","100","1105","172.26.191.172","5000","0.997045000","48","1","44850","1.074177000"
"56","15:38:51.321875","64","1","100.64.0.5","44850","0.997064000","0","913","5000","1.074196000"
"57","15:38:51.321895","100","1153","172.26.191.172","5000","0.997084000","48","1","44850","1.074216000"
"58","15:38:51.321896","100","1201","172.26.191.172","5000","0.997085000","48","1","44850","1.074217000"
"59","15:38:51.321903","100","1249","172.26.191.172","5000","0.997092000","48","1","44850","1.074224000"
"60","15:38:51.321905","100","1297","172.26.191.172","5000","0.997094000","48","1","44850","1.074226000"
"61","15:38:51.571791","64","1","100.64.0.5","44850","1.246980000","0","1057","5000","1.324112000"
"62","15:38:51.571842","100","1537","172.26.191.172","5000","1.247031000","48","1","44850","1.324163000"
"63","15:38:51.571853","100","1585","172.26.191.172","5000","1.247042000","48","1","44850","1.324174000"
"64","15:38:51.571862","100","1633","172.26.191.172","5000","1.247051000","48","1","44850","1.324183000"
"65","15:38:51.571875","64","1","100.64.0.5","44850","1.247064000","0","1153","5000","1.324196000"
"66","15:38:51.571888","100","1681","172.26.191.172","5000","1.247077000","48","1","44850","1.324209000"
"67","15:38:51.571889","100","1729","172.26.191.172","5000","1.247078000","48","1","44850","1.324210000"
"68","15:38:51.571895","64","1","100.64.0.5","44850","1.247084000","0","1249","5000","1.324216000"
"69","15:38:51.571906","100","1777","172.26.191.172","5000","1.247095000","48","1","44850","1.324227000"
"70","15:38:51.571908","100","1825","172.26.191.172","5000","1.247097000","48","1","44850","1.324229000"
"71","15:38:51.571913","52","1","100.64.0.5","44850","1.247102000","0","1537","5000","1.324234000"
"72","15:38:51.571928","100","1873","172.26.191.172","5000","1.247117000","48","1","44850","1.324249000"
"73","15:38:51.571929","100","1921","172.26.191.172","5000","1.247118000","48","1","44850","1.324250000"
"74","15:38:51.822108","52","1","100.64.0.5","44850","1.497297000","0","1969","5000","1.574429000"
"75","15:38:51.822154","100","1969","172.26.191.172","5000","1.497343000","48","1","44850","1.574475000"
"76","15:38:51.822166","100","2017","172.26.191.172","5000","1.497355000","48","1","44850","1.574487000"
"77","15:38:51.822187","100","2065","172.26.191.172","5000","1.497376000","48","1","44850","1.574508000"
"78","15:38:51.822189","100","2113","172.26.191.172","5000","1.497378000","48","1","44850","1.574510000"
"79","15:38:51.822198","100","2161","172.26.191.172","5000","1.497387000","48","1","44850","1.574519000"
"80","15:38:51.822200","100","2209","172.26.191.172","5000","1.497389000","48","1","44850","1.574521000"
"81","15:38:51.822212","100","2257","172.26.191.172","5000","1.497401000","48","1","44850","1.574533000"
"82","15:38:51.822214","100","2305","172.26.191.172","5000","1.497403000","48","1","44850","1.574535000"
"83","15:38:51.822224","100","2353","172.26.191.172","5000","1.497413000","48","1","44850","1.574545000"
"84","15:38:51.822226","100","2401","172.26.191.172","5000","1.497415000","48","1","44850","1.574547000"
"85","15:38:52.072083","52","1","100.64.0.5","44850","1.747272000","0","2401","5000","1.824404000"
"86","15:38:52.072124","100","2449","172.26.191.172","5000","1.747313000","48","1","44850","1.824445000"
"87","15:38:52.072133","100","2497","172.26.191.172","5000","1.747322000","48","1","44850","1.824454000"
"88","15:38:52.072144","100","2545","172.26.191.172","5000","1.747333000","48","1","44850","1.824465000"
"89","15:38:52.072145","100","2593","172.26.191.172","5000","1.747334000","48","1","44850","1.824466000"
"90","15:38:52.072151","100","2641","172.26.191.172","5000","1.747340000","48","1","44850","1.824472000"
"91","15:38:52.072153","100","2689","172.26.191.172","5000","1.747342000","48","1","44850","1.824474000"
"92","15:38:52.072158","100","2737","172.26.191.172","5000","1.747347000","48","1","44850","1.824479000"
"93","15:38:52.072160","100","2785","172.26.191.172","5000","1.747349000","48","1","44850","1.824481000"
"94","15:38:52.322295","64","1","100.64.0.5","44850","1.997484000","0","2401","5000","2.074616000"
"95","15:38:52.322329","100","2401","172.26.191.172","5000","1.997518000","48","1","44850","2.074650000"
"96","15:38:52.322356","64","1","100.64.0.5","44850","1.997545000","0","2401","5000","2.074677000"
"97","15:38:52.322376","100","2833","172.26.191.172","5000","1.997565000","48","1","44850","2.074697000"
