frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:15:47.848011","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:15:47.850064","60","0","172.26.191.172","5000","0.000000000","0","0","55532","0.002053000"
"3","14:15:47.904003","76",,,,,,,,"0.055992000"
"4","14:15:48.096781","60","0","100.64.0.5","55532","0.246717000","0","1","5000","0.248770000"
"5","14:15:48.096829","52","1","172.26.191.172","5000","0.246765000","0","1","55532","0.248818000"
"6","14:15:48.097151","100","1","172.26.191.172","5000","0.247087000","48","1","55532","0.249140000"
"7","14:15:48.097159","100","49","172.26.191.172","5000","0.247095000","48","1","55532","0.249148000"
"8","14:15:48.097172","100","97","172.26.191.172","5000","0.247108000","48","1","55532","0.249161000"
"9","14:15:48.097174","100","145","172.26.191.172","5000","0.247110000","48","1","55532","0.249163000"
"10","14:15:48.097182","100","193","172.26.191.172","5000","0.247118000","48","1","55532","0.249171000"
"11","14:15:48.097184","100","241","172.26.191.172","5000","0.247120000","48","1","55532","0.249173000"
"12","14:15:48.097191","100","289","172.26.191.172","5000","0.247127000","48","1","55532","0.249180000"
"13","14:15:48.097192","100","337","172.26.191.172","5000","0.247128000","48","1","55532","0.249181000"
"14","14:15:48.097199","100","385","172.26.191.172","5000","0.247135000","48","1","55532","0.249188000"
"15","14:15:48.097200","100","433","172.26.191.172","5000","0.247136000","48","1","55532","0.249189000"
"16","14:15:48.159928","76",,,,,,,,"0.311917000"
"17","14:15:48.347438","52","1","100.64.0.5","55532","0.497374000","0","97","5000","0.499427000"
"18","14:15:48.347483","100","481","172.26.191.172","5000","0.497419000","48","1","55532","0.499472000"
"19","14:15:48.347493","100","529","172.26.191.172","5000","0.497429000","48","1","55532","0.499482000"
"20","14:15:48.347506","100","577","172.26.191.172","5000","0.497442000","48","1","55532","0.499495000"
"21","14:15:48.347508","100","625","172.26.191.172","5000","0.497444000","48","1","55532","0.499497000"
"22","14:15:48.347520","52","1","100.64.0.5","55532","0.497456000","0","193","5000","0.499509000"
"23","14:15:48.347532","100","673","172.26.191.172","5000","0.497468000","48","1","55532","0.499521000"
"24","14:15:48.347533","100","721","172.26.191.172","5000","0.497469000","48","1","55532","0.499522000"
"25","14:15:48.347542","100","769","172.26.191.172","5000","0.497478000","48","1","55532","0.499531000"
"26","14:15:48.347544","100","817","172.26.191.172","5000","0.497480000","48","1","55532","0.499533000"
"27","14:15:48.597738","64","1","100.64.0.5","55532","0.747674000","0","193","5000","0.749727000"
"28","14:15:48.597781","100","193","172.26.191.172","5000","0.747717000","48","1","55532","0.749770000"
"29","14:15:48.597792","100","241","172.26.191.172","5000","0.747728000","48","1","55532","0.749781000"
"30","14:15:48.597809","64","1","100.64.0.5","55532","0.747745000","0","193","5000","0.749798000"
"31","14:15:48.597825","100","289","172.26.191.172","5000","0.747761000","48","1","55532","0.749814000"
"32","14:15:48.597827","100","337","172.26.191.172","5000","0.747763000","48","1","55532","0.749816000"
"33","14:15:48.847593","64","1","100.64.0.5","55532","0.997529000","0","289","5000","0.999582000"
"34","14:15:48.847634","100","385","172.26.191.172","5000","0.997570000","48","1","55532","0.999623000"
"35","14:15:48.847643","100","433","172.26.191.172","5000","0.997579000","48","1","55532","0.999632000"
"36","14:15:48.847653","100","673","172.26.191.172","5000","0.997589000","48","1","55532","0.999642000"
"37","14:15:48.847665","64","1","100.64.0.5","55532","0.997601000","0","385","5000","0.999654000"
"38","14:15:48.847673","100","721","172.26.191.172","5000","0.997609000","48","1","55532","0.999662000"
"39","14:15:48.847680","100","769","172.26.191.172","5000","0.997616000","48","1","55532","0.999669000"
"40","14:15:48.847682","100","817","172.26.191.172","5000","0.997618000","48","1","55532","0.999671000"
"41","14:15:49.097507","52","1","100.64.0.5","55532","1.247443000","0","673","5000","1.249496000"
"42","14:15:49.097549","100","865","172.26.191.172","5000","1.247485000","48","1","55532","1.249538000"
"43","14:15:49.097558","100","913","172.26.191.172","5000","1.247494000","48","1","55532","1.249547000"
"44","14:15:49.097567","100","961","172.26.191.172","5000","1.247503000","48","1","55532","1.249556000"
"45","14:15:49.097577","52","1","100.64.0.5","55532","1.247513000","0","769","5000","1.249566000"
"46","14:15:49.097589","100","1009","172.26.191.172","5000","1.247525000","48","1","55532","1.249578000"
"47","14:15:49.097590","100","1057","172.26.191.172","5000","1.247526000","48","1","55532","1.249579000"
"48","14:15:49.097594","100","1105","172.26.191.172","5000","1.247530000","48","1","55532","1.249583000"
"49","14:15:49.347316","64","1","100.64.0.5","55532","1.497252000","0","769","5000","1.499305000"
"50","14:15:49.347353","100","769","172.26.191.172","5000","1.497289000","48","1","55532","1.499342000"
"51","14:15:49.347363","100","817","172.26.191.172","5000","1.497299000","48","1","55532","1.499352000"
"52","14:15:49.347379","64","1","100.64.0.5","55532","1.497315000","0","769","5000","1.499368000"
"53","14:15:49.347394","100","1153","172.26.191.172","5000","1.497330000","48","1","55532","1.499383000"
"54","14:15:49.347395","100","1201","172.26.191.172","5000","1.497331000","48","1","55532","1.499384000"
"55","14:15:49.597290","52","1","100.64.0.5","55532","1.747226000","0","1057","5000","1.749279000"
"56","14:15:49.597321","100","1057","172.26.191.172","5000","1.747257000","48","1","55532","1.749310000"
"57","14:15:49.597335","100","1105","172.26.191.172","5000","1.747271000","48","1","55532","1.749324000"
"58","14:15:49.597343","100","1249","172.26.191.172","5000","1.747279000","48","1","55532","1.749332000"
"59","14:15:49.597357","64","1","100.64.0.5","55532","1.747293000","0","1057","5000","1.749346000"
"60","14:15:49.597374","100","1297","172.26.191.172","5000","1.747310000","48","1","55532","1.749363000"
"61","14:15:49.597375","100","1345","172.26.191.172","5000","1.747311000","48","1","55532","1.749364000"
"62","14:15:49.846845","52","1","100.64.0.5","55532","1.996781000","0","1249","5000","1.998834000"
"63","14:15:49.846890","100","1393","172.26.191.172","5000","1.996826000","48","1","55532","1.998879000"
"64","14:15:49.846901","100","1441","172.26.191.172","5000","1.996837000","48","1","55532","1.998890000"
"65","14:15:49.846914","100","1489","172.26.191.172","5000","1.996850000","48","1","55532","1.998903000"
"66","14:15:49.846916","100","1537","172.26.191.172","5000","1.996852000","48","1","55532","1.998905000"
"67","14:15:49.846928","52","1","100.64.0.5","55532","1.996864000","0","1345","5000","1.998917000"
"68","14:15:49.846941","100","1585","172.26.191.172","5000","1.996877000","48","1","55532","1.998930000"
"69","14:15:49.846943","100","1633","172.26.191.172","5000","1.996879000","48","1","55532","1.998932000"
"70","14:15:50.096792","64","1","100.64.0.5","55532","2.246728000","0","1345","5000","2.248781000"
"71","14:15:50.096823","100","1345","172.26.191.172","5000","2.246759000","48","1","55532","2.248812000"
"72","14:15:50.096843","100","1681","172.26.191.172","5000","2.246779000","48","1","55532","2.248832000"
"73","14:15:50.096854","64","1","100.64.0.5","55532","2.246790000","0","1345","5000","2.248843000"
"74","14:15:50.096871","100","1729","172.26.191.172","5000","2.246807000","48","1","55532","2.248860000"
"75","14:15:50.096873","100","1777","172.26.191.172","5000","2.246809000","48","1","55532","2.248862000"
"76","14:15:50.347081","52","1","100.64.0.5","55532","2.497017000","0","1585","5000","2.499070000"
"77","14:15:50.347125","100","1585","172.26.191.172","5000","2.497061000","48","1","55532","2.499114000"
"78","14:15:50.347136","100","1633","172.26.191.172","5000","2.497072000","48","1","55532","2.499125000"
"79","14:15:50.347153","64","1","100.64.0.5","55532","2.497089000","0","1585","5000","2.499142000"
"80","14:15:50.347171","100","1825","172.26.191.172","5000","2.497107000","48","1","55532","2.499160000"
"81","14:15:50.347173","100","1873","172.26.191.172","5000","2.497109000","48","1","55532","2.499162000"
"82","14:15:50.347179","100","1921","172.26.191.172","5000","2.497115000","48","1","55532","2.499168000"
"83","14:15:50.597289","52","1","100.64.0.5","55532","2.747225000","0","1825","5000","2.749278000"
"84","14:15:50.597326","100","1969","172.26.191.172","5000","2.747262000","48","1","55532","2.749315000"
"85","14:15:50.597335","100","2017","172.26.191.172","5000","2.747271000","48","1","55532","2.749324000"
"86","14:15:50.597349","52","1","100.64.0.5","55532","2.747285000","0","1921","5000","2.749338000"
"87","14:15:50.597362","100","2065","172.26.191.172","5000","2.747298000","48","1","55532","2.749351000"
"88","14:15:50.597364","100","2113","172.26.191.172","5000","2.747300000","48","1","55532","2.749353000"
"89","14:15:50.847060","64","1","100.64.0.5","55532","2.996996000","0","1921","5000","2.999049000"
"90","14:15:50.847091","100","1921","172.26.191.172","5000","2.997027000","48","1","55532","2.999080000"
"91","14:15:50.847112","100","2161","172.26.191.172","5000","2.997048000","48","1","55532","2.999101000"
"92","14:15:50.847124","64","1","100.64.0.5","55532","2.997060000","0","1921","5000","2.999113000"
"93","14:15:50.847140","100","2209","172.26.191.172","5000","2.997076000","48","1","55532","2.999129000"
"94","14:15:50.847142","100","2257","172.26.191.172","5000","2.997078000","48","1","55532","2.999131000"
"95","14:15:51.097184","52","1","100.64.0.5","55532","3.247120000","0","2161","5000","3.249173000"
"96","14:15:51.097220","100","2305","172.26.191.172","5000","3.247156000","48","1","55532","3.249209000"
"97","14:15:51.097241","52","1","100.64.0.5","55532","3.247177000","0","2305","5000","3.249230000"
"98","14:15:51.097256","100","2353","172.26.191.172","5000","3.247192000","48","1","55532","3.249245000"
"99","14:15:51.097258","100","2401","172.26.191.172","5000","3.247194000","48","1","55532","3.249247000"
"100","14:15:51.097262","100","2449","172.26.191.172","5000","3.247198000","48","1","55532","3.249251000"
"101","14:15:51.347303","52","1","100.64.0.5","55532","3.497239000","0","2497","5000","3.499292000"
"102","14:15:51.347342","100","2497","172.26.191.172","5000","3.497278000","48","1","55532","3.499331000"
"103","14:15:51.347351","100","2545","172.26.191.172","5000","3.497287000","48","1","55532","3.499340000"
"104","14:15:51.347362","100","2593","172.26.191.172","5000","3.497298000","48","1","55532","3.499351000"
