frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:20:35.086732","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:20:35.088597","60","0","172.26.191.172","5000","0.000000000","0","0","33546","0.001865000"
"3","14:20:35.335336","60","0","100.64.0.5","33546","0.246739000","0","1","5000","0.248604000"
"4","14:20:35.335358","52","1","172.26.191.172","5000","0.246761000","0","1","33546","0.248626000"
"5","14:20:35.335496","100","1","172.26.191.172","5000","0.246899000","48","1","33546","0.248764000"
"6","14:20:35.335500","100","49","172.26.191.172","5000","0.246903000","48","1","33546","0.248768000"
"7","14:20:35.335507","100","97","172.26.191.172","5000","0.246910000","48","1","33546","0.248775000"
"8","14:20:35.335507","100","145","172.26.191.172","5000","0.246910000","48","1","33546","0.248775000"
"9","14:20:35.335524","100","193","172.26.191.172","5000","0.246927000","48","1","33546","0.248792000"
"10","14:20:35.335524","100","241","172.26.191.172","5000","0.246927000","48","1","33546","0.248792000"
"11","14:20:35.335528","100","289","172.26.191.172","5000","0.246931000","48","1","33546","0.248796000"
"12","14:20:35.335528","100","337","172.26.191.172","5000","0.246931000","48","1","33546","0.248796000"
"13","14:20:35.335531","100","385","172.26.191.172","5000","0.246934000","48","1","33546","0.248799000"
"14","14:20:35.335532","100","433","172.26.191.172","5000","0.246935000","48","1","33546","0.248800000"
"15","14:20:35.455820","76",,,,,,,,"0.369088000"
"16","14:20:35.455832","76",,,,,,,,"0.369100000"
"17","14:20:35.586481","52","1","100.64.0.5","33546","0.497884000","0","97","5000","0.499749000"
"18","14:20:35.586519","100","481","172.26.191.172","5000","0.497922000","48","1","33546","0.499787000"
"19","14:20:35.586529","100","529","172.26.191.172","5000","0.497932000","48","1","33546","0.499797000"
"20","14:20:35.586542","100","577","172.26.191.172","5000","0.497945000","48","1","33546","0.499810000"
"21","14:20:35.586544","100","625","172.26.191.172","5000","0.497947000","48","1","33546","0.499812000"
"22","14:20:35.586559","52","1","100.64.0.5","33546","0.497962000","0","193","5000","0.499827000"
"23","14:20:35.586574","100","673","172.26.191.172","5000","0.497977000","48","1","33546","0.499842000"
"24","14:20:35.586576","100","721","172.26.191.172","5000","0.497979000","48","1","33546","0.499844000"
"25","14:20:35.586586","100","769","172.26.191.172","5000","0.497989000","48","1","33546","0.499854000"
"26","14:20:35.586588","100","817","172.26.191.172","5000","0.497991000","48","1","33546","0.499856000"
"27","14:20:35.836602","64","1","100.64.0.5","33546","0.748005000","0","193","5000","0.749870000"
"28","14:20:35.836640","100","193","172.26.191.172","5000","0.748043000","48","1","33546","0.749908000"
"29","14:20:35.836671","64","1","100.64.0.5","33546","0.748074000","0","193","5000","0.749939000"
"30","14:20:35.836684","100","241","172.26.191.172","5000","0.748087000","48","1","33546","0.749952000"
"31","14:20:35.836689","100","289","172.26.191.172","5000","0.748092000","48","1","33546","0.749957000"
"32","14:20:36.086452","64","1","100.64.0.5","33546","0.997855000","0","337","5000","0.999720000"
"33","14:20:36.086493","100","337","172.26.191.172","5000","0.997896000","48","1","33546","0.999761000"
"34","14:20:36.086516","100","385","172.26.191.172","5000","0.997919000","48","1","33546","0.999784000"
"35","14:20:36.086517","100","433","172.26.191.172","5000","0.997920000","48","1","33546","0.999785000"
"36","14:20:36.086525","100","673","172.26.191.172","5000","0.997928000","48","1","33546","0.999793000"
"37","14:20:36.086526","100","721","172.26.191.172","5000","0.997929000","48","1","33546","0.999794000"
"38","14:20:36.336396","52","1","100.64.0.5","33546","1.247799000","0","673","5000","1.249664000"
"39","14:20:36.336441","100","769","172.26.191.172","5000","1.247844000","48","1","33546","1.249709000"
"40","14:20:36.336451","100","817","172.26.191.172","5000","1.247854000","48","1","33546","1.249719000"
"41","14:20:36.336464","100","865","172.26.191.172","5000","1.247867000","48","1","33546","1.249732000"
"42","14:20:36.336466","100","913","172.26.191.172","5000","1.247869000","48","1","33546","1.249734000"
"43","14:20:36.336479","52","1","100.64.0.5","33546","1.247882000","0","721","5000","1.249747000"
"44","14:20:36.336491","100","961","172.26.191.172","5000","1.247894000","48","1","33546","1.249759000"
"45","14:20:36.336493","100","1009","172.26.191.172","5000","1.247896000","48","1","33546","1.249761000"
"46","14:20:36.586586","64","1","100.64.0.5","33546","1.497989000","0","721","5000","1.499854000"
"47","14:20:36.586615","100","721","172.26.191.172","5000","1.498018000","48","1","33546","1.499883000"
"48","14:20:36.586635","100","1057","172.26.191.172","5000","1.498038000","48","1","33546","1.499903000"
"49","14:20:36.586647","64","1","100.64.0.5","33546","1.498050000","0","721","5000","1.499915000"
"50","14:20:36.586664","100","1105","172.26.191.172","5000","1.498067000","48","1","33546","1.499932000"
"51","14:20:36.586666","100","1153","172.26.191.172","5000","1.498069000","48","1","33546","1.499934000"
"52","14:20:36.836498","52","1","100.64.0.5","33546","1.747901000","0","961","5000","1.749766000"
"53","14:20:36.836538","100","961","172.26.191.172","5000","1.747941000","48","1","33546","1.749806000"
"54","14:20:36.836563","64","1","100.64.0.5","33546","1.747966000","0","961","5000","1.749831000"
"55","14:20:36.836577","100","1009","172.26.191.172","5000","1.747980000","48","1","33546","1.749845000"
"56","14:20:36.836583","100","1201","172.26.191.172","5000","1.747986000","48","1","33546","1.749851000"
"57","14:20:37.086342","52","1","100.64.0.5","33546","1.997745000","0","1201","5000","1.999610000"
"58","14:20:37.086382","100","1249","172.26.191.172","5000","1.997785000","48","1","33546","1.999650000"
"59","14:20:37.086398","100","1297","172.26.191.172","5000","1.997801000","48","1","33546","1.999666000"
"60","14:20:37.086410","52","1","100.64.0.5","33546","1.997813000","0","1249","5000","1.999678000"
"61","14:20:37.086425","100","1345","172.26.191.172","5000","1.997828000","48","1","33546","1.999693000"
"62","14:20:37.086427","100","1393","172.26.191.172","5000","1.997830000","48","1","33546","1.999695000"
"63","14:20:37.335785","52","1","100.64.0.5","33546","2.247188000","0","1441","5000","2.249053000"
