frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:18:09.922926","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:18:09.925001","60","0","172.26.191.172","5000","0.000000000","0","0","55796","0.002075000"
"3","14:18:10.171749","60","0","100.64.0.5","55796","0.246748000","0","1","5000","0.248823000"
"4","14:18:10.171803","52","1","172.26.191.172","5000","0.246802000","0","1","55796","0.248877000"
"5","14:18:10.172113","100","1","172.26.191.172","5000","0.247112000","48","1","55796","0.249187000"
"6","14:18:10.172121","100","49","172.26.191.172","5000","0.247120000","48","1","55796","0.249195000"
"7","14:18:10.172134","100","97","172.26.191.172","5000","0.247133000","48","1","55796","0.249208000"
"8","14:18:10.172135","100","145","172.26.191.172","5000","0.247134000","48","1","55796","0.249209000"
"9","14:18:10.172142","100","193","172.26.191.172","5000","0.247141000","48","1","55796","0.249216000"
"10","14:18:10.172143","100","241","172.26.191.172","5000","0.247142000","48","1","55796","0.249217000"
"11","14:18:10.172150","100","289","172.26.191.172","5000","0.247149000","48","1","55796","0.249224000"
"12","14:18:10.172151","100","337","172.26.191.172","5000","0.247150000","48","1","55796","0.249225000"
"13","14:18:10.172157","100","385","172.26.191.172","5000","0.247156000","48","1","55796","0.249231000"
"14","14:18:10.172158","100","433","172.26.191.172","5000","0.247157000","48","1","55796","0.249232000"
"15","14:18:10.303804","76",,,,,,,,"0.380878000"
"16","14:18:10.422381","52","1","100.64.0.5","55796","0.497380000","0","97","5000","0.499455000"
"17","14:18:10.422420","100","481","172.26.191.172","5000","0.497419000","48","1","55796","0.499494000"
"18","14:18:10.422429","100","529","172.26.191.172","5000","0.497428000","48","1","55796","0.499503000"
"19","14:18:10.422441","100","577","172.26.191.172","5000","0.497440000","48","1","55796","0.499515000"
"20","14:18:10.422442","100","625","172.26.191.172","5000","0.497441000","48","1","55796","0.499516000"
"21","14:18:10.422453","52","1","100.64.0.5","55796","0.497452000","0","193","5000","0.499527000"
"22","14:18:10.422464","100","673","172.26.191.172","5000","0.497463000","48","1","55796","0.499538000"
"23","14:18:10.422465","100","721","172.26.191.172","5000","0.497464000","48","1","55796","0.499539000"
"24","14:18:10.422472","100","769","172.26.191.172","5000","0.497471000","48","1","55796","0.499546000"
"25","14:18:10.422474","100","817","172.26.191.172","5000","0.497473000","48","1","55796","0.499548000"
"26","14:18:10.528041","76",,,,,,,,"0.605115000"
"27","14:18:10.671981","64","1","100.64.0.5","55796","0.746980000","0","193","5000","0.749055000"
"28","14:18:10.672016","100","193","172.26.191.172","5000","0.747015000","48","1","55796","0.749090000"
"29","14:18:10.672044","64","1","100.64.0.5","55796","0.747043000","0","193","5000","0.749118000"
"30","14:18:10.672055","100","241","172.26.191.172","5000","0.747054000","48","1","55796","0.749129000"
"31","14:18:10.672060","100","289","172.26.191.172","5000","0.747059000","48","1","55796","0.749134000"
"32","14:18:10.921973","64","1","100.64.0.5","55796","0.996972000","0","337","5000","0.999047000"
"33","14:18:10.922014","100","337","172.26.191.172","5000","0.997013000","48","1","55796","0.999088000"
"34","14:18:10.922038","100","385","172.26.191.172","5000","0.997037000","48","1","55796","0.999112000"
"35","14:18:10.922040","100","433","172.26.191.172","5000","0.997039000","48","1","55796","0.999114000"
"36","14:18:10.922048","100","673","172.26.191.172","5000","0.997047000","48","1","55796","0.999122000"
"37","14:18:10.922049","100","721","172.26.191.172","5000","0.997048000","48","1","55796","0.999123000"
"38","14:18:11.171913","52","1","100.64.0.5","55796","1.246912000","0","673","5000","1.248987000"
"39","14:18:11.171946","100","769","172.26.191.172","5000","1.246945000","48","1","55796","1.249020000"
"40","14:18:11.171953","100","817","172.26.191.172","5000","1.246952000","48","1","55796","1.249027000"
"41","14:18:11.171963","100","865","172.26.191.172","5000","1.246962000","48","1","55796","1.249037000"
"42","14:18:11.171964","100","913","172.26.191.172","5000","1.246963000","48","1","55796","1.249038000"
"43","14:18:11.171972","52","1","100.64.0.5","55796","1.246971000","0","721","5000","1.249046000"
"44","14:18:11.171980","100","961","172.26.191.172","5000","1.246979000","48","1","55796","1.249054000"
