frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:19:56.578002","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:19:56.579928","60","0","172.26.191.172","5000","0.000000000","0","0","40994","0.001926000"
"3","14:19:56.799665","76",,,,,,,,"0.221663000"
"4","14:19:56.827385","60","0","100.64.0.5","40994","0.247457000","0","1","5000","0.249383000"
"5","14:19:56.827408","52","1","172.26.191.172","5000","0.247480000","0","1","40994","0.249406000"
"6","14:19:56.827562","100","1","172.26.191.172","5000","0.247634000","48","1","40994","0.249560000"
"7","14:19:56.827571","100","49","172.26.191.172","5000","0.247643000","48","1","40994","0.249569000"
"8","14:19:56.827572","100","97","172.26.191.172","5000","0.247644000","48","1","40994","0.249570000"
"9","14:19:56.827574","100","145","172.26.191.172","5000","0.247646000","48","1","40994","0.249572000"
"10","14:19:56.827575","100","193","172.26.191.172","5000","0.247647000","48","1","40994","0.249573000"
"11","14:19:56.827576","100","241","172.26.191.172","5000","0.247648000","48","1","40994","0.249574000"
"12","14:19:56.827577","100","289","172.26.191.172","5000","0.247649000","48","1","40994","0.249575000"
"13","14:19:56.827579","100","337","172.26.191.172","5000","0.247651000","48","1","40994","0.249577000"
"14","14:19:56.827580","100","385","172.26.191.172","5000","0.247652000","48","1","40994","0.249578000"
"15","14:19:56.827581","100","433","172.26.191.172","5000","0.247653000","48","1","40994","0.249579000"
"16","14:19:57.077356","52","1","100.64.0.5","40994","0.497428000","0","193","5000","0.499354000"
"17","14:19:57.077395","100","481","172.26.191.172","5000","0.497467000","48","1","40994","0.499393000"
"18","14:19:57.081910","100","529","172.26.191.172","5000","0.501982000","48","1","40994","0.503908000"
"19","14:19:57.090612","100","577","172.26.191.172","5000","0.510684000","48","1","40994","0.512610000"
"20","14:19:57.099268","100","625","172.26.191.172","5000","0.519340000","48","1","40994","0.521266000"
"21","14:19:57.107951","100","673","172.26.191.172","5000","0.528023000","48","1","40994","0.529949000"
"22","14:19:57.116564","100","721","172.26.191.172","5000","0.536636000","48","1","40994","0.538562000"
"23","14:19:57.125142","100","769","172.26.191.172","5000","0.545214000","48","1","40994","0.547140000"
"24","14:19:57.133813","100","817","172.26.191.172","5000","0.553885000","48","1","40994","0.555811000"
"25","14:19:57.326975","64","1","100.64.0.5","40994","0.747047000","0","193","5000","0.748973000"
"26","14:19:57.327009","100","193","172.26.191.172","5000","0.747081000","48","1","40994","0.749007000"
"27","14:19:57.327040","64","1","100.64.0.5","40994","0.747112000","0","193","5000","0.749038000"
"28","14:19:57.331557","100","241","172.26.191.172","5000","0.751629000","48","1","40994","0.753555000"
"29","14:19:57.343781","76",,,,,,,,"0.765779000"
"30","14:19:57.576828","64","1","100.64.0.5","40994","0.996900000","0","241","5000","0.998826000"
"31","14:19:57.576862","100","289","172.26.191.172","5000","0.996934000","48","1","40994","0.998860000"
"32","14:19:57.576889","64","1","100.64.0.5","40994","0.996961000","0","289","5000","0.998887000"
"33","14:19:57.581250","100","337","172.26.191.172","5000","1.001322000","48","1","40994","1.003248000"
"34","14:19:57.590038","100","385","172.26.191.172","5000","1.010110000","48","1","40994","1.012036000"
"35","14:19:57.598734","100","433","172.26.191.172","5000","1.018806000","48","1","40994","1.020732000"
"36","14:19:57.607262","100","577","172.26.191.172","5000","1.027334000","48","1","40994","1.029260000"
"37","14:19:57.827214","64","1","100.64.0.5","40994","1.247286000","0","337","5000","1.249212000"
"38","14:19:57.827254","100","625","172.26.191.172","5000","1.247326000","48","1","40994","1.249252000"
"39","14:19:57.827280","64","1","100.64.0.5","40994","1.247352000","0","385","5000","1.249278000"
"40","14:19:57.827292","64","1","100.64.0.5","40994","1.247364000","0","433","5000","1.249290000"
"41","14:19:57.827302","52","1","100.64.0.5","40994","1.247374000","0","577","5000","1.249300000"
"42","14:19:57.831681","100","673","172.26.191.172","5000","1.251753000","48","1","40994","1.253679000"
"43","14:19:57.840462","100","721","172.26.191.172","5000","1.260534000","48","1","40994","1.262460000"
"44","14:19:57.848980","100","769","172.26.191.172","5000","1.269052000","48","1","40994","1.270978000"
"45","14:19:57.857652","100","817","172.26.191.172","5000","1.277724000","48","1","40994","1.279650000"
"46","14:19:57.866327","100","865","172.26.191.172","5000","1.286399000","48","1","40994","1.288325000"
"47","14:19:57.875154","100","913","172.26.191.172","5000","1.295226000","48","1","40994","1.297152000"
