frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:13:25.139969","76",,,,,,,,"0.000000000"
"2","14:13:25.177968","86",,"100.64.0.5",,,,,,"0.037999000"
"3","14:13:25.179991","60","0","172.26.191.172","5000","0.000000000","0","0","56658","0.040022000"
"4","14:13:25.427262","60","0","100.64.0.5","56658","0.247271000","0","1","5000","0.287293000"
"5","14:13:25.427295","52","1","172.26.191.172","5000","0.247304000","0","1","56658","0.287326000"
"6","14:13:25.427523","100","1","172.26.191.172","5000","0.247532000","48","1","56658","0.287554000"
"7","14:13:25.427531","100","49","172.26.191.172","5000","0.247540000","48","1","56658","0.287562000"
"8","14:13:25.427541","100","97","172.26.191.172","5000","0.247550000","48","1","56658","0.287572000"
"9","14:13:25.427542","100","145","172.26.191.172","5000","0.247551000","48","1","56658","0.287573000"
"10","14:13:25.427547","100","193","172.26.191.172","5000","0.247556000","48","1","56658","0.287578000"
"11","14:13:25.427548","100","241","172.26.191.172","5000","0.247557000","48","1","56658","0.287579000"
"12","14:13:25.427552","100","289","172.26.191.172","5000","0.247561000","48","1","56658","0.287583000"
"13","14:13:25.427553","100","337","172.26.191.172","5000","0.247562000","48","1","56658","0.287584000"
"14","14:13:25.427557","100","385","172.26.191.172","5000","0.247566000","48","1","56658","0.287588000"
"15","14:13:25.427558","100","433","172.26.191.172","5000","0.247567000","48","1","56658","0.287589000"
"16","14:13:25.677029","52","1","100.64.0.5","56658","0.497038000","0","97","5000","0.537060000"
"17","14:13:25.677047","100","481","172.26.191.172","5000","0.497056000","48","1","56658","0.537078000"
"18","14:13:25.677051","100","529","172.26.191.172","5000","0.497060000","48","1","56658","0.537082000"
"19","14:13:25.677055","100","577","172.26.191.172","5000","0.497064000","48","1","56658","0.537086000"
"20","14:13:25.677055","100","625","172.26.191.172","5000","0.497064000","48","1","56658","0.537086000"
"21","14:13:25.677059","52","1","100.64.0.5","56658","0.497068000","0","193","5000","0.537090000"
"22","14:13:25.677062","100","673","172.26.191.172","5000","0.497071000","48","1","56658","0.537093000"
"23","14:13:25.677062","100","721","172.26.191.172","5000","0.497071000","48","1","56658","0.537093000"
"24","14:13:25.677065","100","769","172.26.191.172","5000","0.497074000","48","1","56658","0.537096000"
"25","14:13:25.677065","100","817","172.26.191.172","5000","0.497074000","48","1","56658","0.537096000"
"26","14:13:25.927555","64","1","100.64.0.5","56658","0.747564000","0","193","5000","0.787586000"
"27","14:13:25.927589","100","193","172.26.191.172","5000","0.747598000","48","1","56658","0.787620000"
