frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:06:24.680071","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:06:24.681898","60","0","172.26.191.172","5000","0.000000000","0","0","34596","0.001827000"
"3","15:06:24.805317","60","0","100.64.0.5","34596","0.123419000","0","1","5000","0.125246000"
"4","15:06:24.805367","52","1","172.26.191.172","5000","0.123469000","0","1","34596","0.125296000"
"5","15:06:24.805720","100","1","172.26.191.172","5000","0.123822000","48","1","34596","0.125649000"
"6","15:06:24.805730","100","49","172.26.191.172","5000","0.123832000","48","1","34596","0.125659000"
"7","15:06:24.805744","100","97","172.26.191.172","5000","0.123846000","48","1","34596","0.125673000"
"8","15:06:24.805746","100","145","172.26.191.172","5000","0.123848000","48","1","34596","0.125675000"
"9","15:06:24.805756","100","193","172.26.191.172","5000","0.123858000","48","1","34596","0.125685000"
"10","15:06:24.805758","100","241","172.26.191.172","5000","0.123860000","48","1","34596","0.125687000"
"11","15:06:24.805765","100","289","172.26.191.172","5000","0.123867000","48","1","34596","0.125694000"
"12","15:06:24.805766","100","337","172.26.191.172","5000","0.123868000","48","1","34596","0.125695000"
"13","15:06:24.805773","100","385","172.26.191.172","5000","0.123875000","48","1","34596","0.125702000"
"14","15:06:24.805775","100","433","172.26.191.172","5000","0.123877000","48","1","34596","0.125704000"
"15","15:06:24.929881","52","1","100.64.0.5","34596","0.247983000","0","97","5000","0.249810000"
"16","15:06:24.929924","100","481","172.26.191.172","5000","0.248026000","48","1","34596","0.249853000"
"17","15:06:24.929934","100","529","172.26.191.172","5000","0.248036000","48","1","34596","0.249863000"
"18","15:06:24.929946","100","577","172.26.191.172","5000","0.248048000","48","1","34596","0.249875000"
"19","15:06:24.929948","100","625","172.26.191.172","5000","0.248050000","48","1","34596","0.249877000"
"20","15:06:24.929960","52","1","100.64.0.5","34596","0.248062000","0","193","5000","0.249889000"
"21","15:06:24.929972","100","673","172.26.191.172","5000","0.248074000","48","1","34596","0.249901000"
"22","15:06:24.929974","100","721","172.26.191.172","5000","0.248076000","48","1","34596","0.249903000"
"23","15:06:24.929981","100","769","172.26.191.172","5000","0.248083000","48","1","34596","0.249910000"
"24","15:06:24.929983","100","817","172.26.191.172","5000","0.248085000","48","1","34596","0.249912000"
"25","15:06:24.929990","52","1","100.64.0.5","34596","0.248092000","0","241","5000","0.249919000"
"26","15:06:24.930000","100","865","172.26.191.172","5000","0.248102000","48","1","34596","0.249929000"
"27","15:06:24.930001","100","913","172.26.191.172","5000","0.248103000","48","1","34596","0.249930000"
"28","15:06:24.930008","52","1","100.64.0.5","34596","0.248110000","0","289","5000","0.249937000"
"29","15:06:24.930017","100","961","172.26.191.172","5000","0.248119000","48","1","34596","0.249946000"
"30","15:06:24.930019","100","1009","172.26.191.172","5000","0.248121000","48","1","34596","0.249948000"
"31","15:06:24.930026","52","1","100.64.0.5","34596","0.248128000","0","385","5000","0.249955000"
"32","15:06:24.930035","100","1057","172.26.191.172","5000","0.248137000","48","1","34596","0.249964000"
"33","15:06:24.930037","100","1105","172.26.191.172","5000","0.248139000","48","1","34596","0.249966000"
"34","15:06:24.930044","100","1153","172.26.191.172","5000","0.248146000","48","1","34596","0.249973000"
"35","15:06:24.930045","100","1201","172.26.191.172","5000","0.248147000","48","1","34596","0.249974000"
"36","15:06:24.930052","52","1","100.64.0.5","34596","0.248154000","0","481","5000","0.249981000"
"37","15:06:24.930062","100","1249","172.26.191.172","5000","0.248164000","48","1","34596","0.249991000"
"38","15:06:24.930064","100","1297","172.26.191.172","5000","0.248166000","48","1","34596","0.249993000"
"39","15:06:24.930081","100","1345","172.26.191.172","5000","0.248183000","48","1","34596","0.250010000"
"40","15:06:24.930083","100","1393","172.26.191.172","5000","0.248185000","48","1","34596","0.250012000"
"41","15:06:25.054814","52","1","100.64.0.5","34596","0.372916000","0","577","5000","0.374743000"
"42","15:06:25.054841","100","1441","172.26.191.172","5000","0.372943000","48","1","34596","0.374770000"
"43","15:06:25.054847","100","1489","172.26.191.172","5000","0.372949000","48","1","34596","0.374776000"
"44","15:06:25.054854","100","1537","172.26.191.172","5000","0.372956000","48","1","34596","0.374783000"
"45","15:06:25.054855","100","1585","172.26.191.172","5000","0.372957000","48","1","34596","0.374784000"
"46","15:06:25.054862","52","1","100.64.0.5","34596","0.372964000","0","673","5000","0.374791000"
"47","15:06:25.054868","100","1633","172.26.191.172","5000","0.372970000","48","1","34596","0.374797000"
"48","15:06:25.054869","100","1681","172.26.191.172","5000","0.372971000","48","1","34596","0.374798000"
"49","15:06:25.054873","100","1729","172.26.191.172","5000","0.372975000","48","1","34596","0.374802000"
"50","15:06:25.054874","100","1777","172.26.191.172","5000","0.372976000","48","1","34596","0.374803000"
"51","15:06:25.054877","52","1","100.64.0.5","34596","0.372979000","0","769","5000","0.374806000"
"52","15:06:25.054883","100","1825","172.26.191.172","5000","0.372985000","48","1","34596","0.374812000"
"53","15:06:25.054884","100","1873","172.26.191.172","5000","0.372986000","48","1","34596","0.374813000"
"54","15:06:25.054888","100","1921","172.26.191.172","5000","0.372990000","48","1","34596","0.374817000"
"55","15:06:25.054888","100","1969","172.26.191.172","5000","0.372990000","48","1","34596","0.374817000"
"56","15:06:25.054892","52","1","100.64.0.5","34596","0.372994000","0","865","5000","0.374821000"
"57","15:06:25.054897","100","2017","172.26.191.172","5000","0.372999000","48","1","34596","0.374826000"
"58","15:06:25.054898","100","2065","172.26.191.172","5000","0.373000000","48","1","34596","0.374827000"
