frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:09:23.157444","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:09:23.159467","60","0","172.26.191.172","5000","0.000000000","0","0","39282","0.002023000"
"3","15:09:23.282299","60","0","100.64.0.5","39282","0.122832000","0","1","5000","0.124855000"
"4","15:09:23.282358","52","1","172.26.191.172","5000","0.122891000","0","1","39282","0.124914000"
"5","15:09:23.282702","100","1","172.26.191.172","5000","0.123235000","48","1","39282","0.125258000"
"6","15:09:23.282710","100","49","172.26.191.172","5000","0.123243000","48","1","39282","0.125266000"
"7","15:09:23.282725","100","97","172.26.191.172","5000","0.123258000","48","1","39282","0.125281000"
"8","15:09:23.282727","100","145","172.26.191.172","5000","0.123260000","48","1","39282","0.125283000"
"9","15:09:23.282735","100","193","172.26.191.172","5000","0.123268000","48","1","39282","0.125291000"
"10","15:09:23.282736","100","241","172.26.191.172","5000","0.123269000","48","1","39282","0.125292000"
"11","15:09:23.282743","100","289","172.26.191.172","5000","0.123276000","48","1","39282","0.125299000"
"12","15:09:23.282745","100","337","172.26.191.172","5000","0.123278000","48","1","39282","0.125301000"
"13","15:09:23.282752","100","385","172.26.191.172","5000","0.123285000","48","1","39282","0.125308000"
"14","15:09:23.282755","100","433","172.26.191.172","5000","0.123288000","48","1","39282","0.125311000"
"15","15:09:23.407089","52","1","100.64.0.5","39282","0.247622000","0","97","5000","0.249645000"
"16","15:09:23.407133","100","481","172.26.191.172","5000","0.247666000","48","1","39282","0.249689000"
"17","15:09:23.407142","100","529","172.26.191.172","5000","0.247675000","48","1","39282","0.249698000"
"18","15:09:23.407154","100","577","172.26.191.172","5000","0.247687000","48","1","39282","0.249710000"
"19","15:09:23.407156","100","625","172.26.191.172","5000","0.247689000","48","1","39282","0.249712000"
"20","15:09:23.407168","52","1","100.64.0.5","39282","0.247701000","0","193","5000","0.249724000"
"21","15:09:23.407180","100","673","172.26.191.172","5000","0.247713000","48","1","39282","0.249736000"
"22","15:09:23.407182","100","721","172.26.191.172","5000","0.247715000","48","1","39282","0.249738000"
"23","15:09:23.407189","100","769","172.26.191.172","5000","0.247722000","48","1","39282","0.249745000"
"24","15:09:23.407190","100","817","172.26.191.172","5000","0.247723000","48","1","39282","0.249746000"
"25","15:09:23.407197","52","1","100.64.0.5","39282","0.247730000","0","289","5000","0.249753000"
"26","15:09:23.407207","100","865","172.26.191.172","5000","0.247740000","48","1","39282","0.249763000"
"27","15:09:23.407208","100","913","172.26.191.172","5000","0.247741000","48","1","39282","0.249764000"
"28","15:09:23.407216","100","961","172.26.191.172","5000","0.247749000","48","1","39282","0.249772000"
"29","15:09:23.407217","100","1009","172.26.191.172","5000","0.247750000","48","1","39282","0.249773000"
"30","15:09:23.407224","52","1","100.64.0.5","39282","0.247757000","0","337","5000","0.249780000"
"31","15:09:23.407234","100","1057","172.26.191.172","5000","0.247767000","48","1","39282","0.249790000"
"32","15:09:23.407236","100","1105","172.26.191.172","5000","0.247769000","48","1","39282","0.249792000"
"33","15:09:23.407244","52","1","100.64.0.5","39282","0.247777000","0","385","5000","0.249800000"
"34","15:09:23.407253","100","1153","172.26.191.172","5000","0.247786000","48","1","39282","0.249809000"
"35","15:09:23.407255","100","1201","172.26.191.172","5000","0.247788000","48","1","39282","0.249811000"
"36","15:09:23.407262","52","1","100.64.0.5","39282","0.247795000","0","433","5000","0.249818000"
"37","15:09:23.407271","100","1249","172.26.191.172","5000","0.247804000","48","1","39282","0.249827000"
"38","15:09:23.407272","100","1297","172.26.191.172","5000","0.247805000","48","1","39282","0.249828000"
"39","15:09:23.407279","52","1","100.64.0.5","39282","0.247812000","0","481","5000","0.249835000"
"40","15:09:23.407288","100","1345","172.26.191.172","5000","0.247821000","48","1","39282","0.249844000"
"41","15:09:23.407290","100","1393","172.26.191.172","5000","0.247823000","48","1","39282","0.249846000"
"42","15:09:23.531970","52","1","100.64.0.5","39282","0.372503000","0","577","5000","0.374526000"
"43","15:09:23.532009","100","1441","172.26.191.172","5000","0.372542000","48","1","39282","0.374565000"
"44","15:09:23.532020","100","1489","172.26.191.172","5000","0.372553000","48","1","39282","0.374576000"
