frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:07:00.461789","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:07:00.463753","60","0","172.26.191.172","5000","0.000000000","0","0","55124","0.001964000"
"3","15:07:00.486115","76",,,,,,,,"0.024326000"
"4","15:07:00.586325","60","0","100.64.0.5","55124","0.122572000","0","1","5000","0.124536000"
"5","15:07:00.586374","52","1","172.26.191.172","5000","0.122621000","0","1","55124","0.124585000"
"6","15:07:00.586731","100","1","172.26.191.172","5000","0.122978000","48","1","55124","0.124942000"
"7","15:07:00.586740","100","49","172.26.191.172","5000","0.122987000","48","1","55124","0.124951000"
"8","15:07:00.586755","100","97","172.26.191.172","5000","0.123002000","48","1","55124","0.124966000"
"9","15:07:00.586757","100","145","172.26.191.172","5000","0.123004000","48","1","55124","0.124968000"
"10","15:07:00.586765","100","193","172.26.191.172","5000","0.123012000","48","1","55124","0.124976000"
"11","15:07:00.586767","100","241","172.26.191.172","5000","0.123014000","48","1","55124","0.124978000"
"12","15:07:00.586774","100","289","172.26.191.172","5000","0.123021000","48","1","55124","0.124985000"
"13","15:07:00.586776","100","337","172.26.191.172","5000","0.123023000","48","1","55124","0.124987000"
"14","15:07:00.586783","100","385","172.26.191.172","5000","0.123030000","48","1","55124","0.124994000"
"15","15:07:00.586785","100","433","172.26.191.172","5000","0.123032000","48","1","55124","0.124996000"
"16","15:07:00.653897","76",,,,,,,,"0.192108000"
"17","15:07:00.710816","52","1","100.64.0.5","55124","0.247063000","0","97","5000","0.249027000"
"18","15:07:00.710858","100","481","172.26.191.172","5000","0.247105000","48","1","55124","0.249069000"
"19","15:07:00.710870","100","529","172.26.191.172","5000","0.247117000","48","1","55124","0.249081000"
"20","15:07:00.710882","100","577","172.26.191.172","5000","0.247129000","48","1","55124","0.249093000"
"21","15:07:00.710884","100","625","172.26.191.172","5000","0.247131000","48","1","55124","0.249095000"
"22","15:07:00.710896","52","1","100.64.0.5","55124","0.247143000","0","145","5000","0.249107000"
"23","15:07:00.710908","100","673","172.26.191.172","5000","0.247155000","48","1","55124","0.249119000"
"24","15:07:00.710909","100","721","172.26.191.172","5000","0.247156000","48","1","55124","0.249120000"
"25","15:07:00.710917","52","1","100.64.0.5","55124","0.247164000","0","193","5000","0.249128000"
"26","15:07:00.710929","100","769","172.26.191.172","5000","0.247176000","48","1","55124","0.249140000"
"27","15:07:00.710930","100","817","172.26.191.172","5000","0.247177000","48","1","55124","0.249141000"
"28","15:07:00.710937","52","1","100.64.0.5","55124","0.247184000","0","289","5000","0.249148000"
"29","15:07:00.710947","100","865","172.26.191.172","5000","0.247194000","48","1","55124","0.249158000"
"30","15:07:00.710949","100","913","172.26.191.172","5000","0.247196000","48","1","55124","0.249160000"
"31","15:07:00.710956","100","961","172.26.191.172","5000","0.247203000","48","1","55124","0.249167000"
"32","15:07:00.710957","100","1009","172.26.191.172","5000","0.247204000","48","1","55124","0.249168000"
"33","15:07:00.710964","52","1","100.64.0.5","55124","0.247211000","0","385","5000","0.249175000"
"34","15:07:00.710974","100","1057","172.26.191.172","5000","0.247221000","48","1","55124","0.249185000"
"35","15:07:00.710977","100","1105","172.26.191.172","5000","0.247224000","48","1","55124","0.249188000"
"36","15:07:00.710985","100","1153","172.26.191.172","5000","0.247232000","48","1","55124","0.249196000"
"37","15:07:00.710986","100","1201","172.26.191.172","5000","0.247233000","48","1","55124","0.249197000"
"38","15:07:00.710993","52","1","100.64.0.5","55124","0.247240000","0","481","5000","0.249204000"
"39","15:07:00.711003","100","1249","172.26.191.172","5000","0.247250000","48","1","55124","0.249214000"
"40","15:07:00.711004","100","1297","172.26.191.172","5000","0.247251000","48","1","55124","0.249215000"
"41","15:07:00.711019","100","1345","172.26.191.172","5000","0.247266000","48","1","55124","0.249230000"
"42","15:07:00.711021","100","1393","172.26.191.172","5000","0.247268000","48","1","55124","0.249232000"
"43","15:07:00.835991","52","1","100.64.0.5","55124","0.372238000","0","577","5000","0.374202000"
"44","15:07:00.836033","100","1441","172.26.191.172","5000","0.372280000","48","1","55124","0.374244000"
"45","15:07:00.836042","100","1489","172.26.191.172","5000","0.372289000","48","1","55124","0.374253000"
"46","15:07:00.836055","100","1537","172.26.191.172","5000","0.372302000","48","1","55124","0.374266000"
"47","15:07:00.836057","100","1585","172.26.191.172","5000","0.372304000","48","1","55124","0.374268000"
"48","15:07:00.836069","52","1","100.64.0.5","55124","0.372316000","0","673","5000","0.374280000"
"49","15:07:00.836081","100","1633","172.26.191.172","5000","0.372328000","48","1","55124","0.374292000"
"50","15:07:00.836083","100","1681","172.26.191.172","5000","0.372330000","48","1","55124","0.374294000"
"51","15:07:00.836091","100","1729","172.26.191.172","5000","0.372338000","48","1","55124","0.374302000"
"52","15:07:00.836093","100","1777","172.26.191.172","5000","0.372340000","48","1","55124","0.374304000"
"53","15:07:00.836100","52","1","100.64.0.5","55124","0.372347000","0","769","5000","0.374311000"
"54","15:07:00.836110","100","1825","172.26.191.172","5000","0.372357000","48","1","55124","0.374321000"
"55","15:07:00.836111","100","1873","172.26.191.172","5000","0.372358000","48","1","55124","0.374322000"
"56","15:07:00.836118","100","1921","172.26.191.172","5000","0.372365000","48","1","55124","0.374329000"
"57","15:07:00.836120","100","1969","172.26.191.172","5000","0.372367000","48","1","55124","0.374331000"
"58","15:07:00.836126","52","1","100.64.0.5","55124","0.372373000","0","865","5000","0.374337000"
"59","15:07:00.836135","100","2017","172.26.191.172","5000","0.372382000","48","1","55124","0.374346000"
"60","15:07:00.836136","100","2065","172.26.191.172","5000","0.372383000","48","1","55124","0.374347000"
"61","15:07:00.836144","100","2113","172.26.191.172","5000","0.372391000","48","1","55124","0.374355000"
"62","15:07:00.836146","100","2161","172.26.191.172","5000","0.372393000","48","1","55124","0.374357000"
"63","15:07:00.836152","52","1","100.64.0.5","55124","0.372399000","0","961","5000","0.374363000"
