frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","04:17:42.375884","76",,,,,,,,"0.000000000"
"2","04:17:42.574523","86",,"100.64.0.5",,,,,,"0.198639000"
"3","04:17:42.576592","60","0","172.26.191.172","5000","0.000000000","0","0","48096","0.200708000"
"4","04:17:42.885647","60","0","100.64.0.5","48096","0.309055000","0","1","5000","0.509763000"
"5","04:17:42.885694","52","1","172.26.191.172","5000","0.309102000","0","1","48096","0.509810000"
"6","04:17:42.886022","100","1","172.26.191.172","5000","0.309430000","48","1","48096","0.510138000"
"7","04:17:42.886032","100","49","172.26.191.172","5000","0.309440000","48","1","48096","0.510148000"
"8","04:17:42.886050","100","97","172.26.191.172","5000","0.309458000","48","1","48096","0.510166000"
"9","04:17:42.886053","100","145","172.26.191.172","5000","0.309461000","48","1","48096","0.510169000"
"10","04:17:42.886060","100","193","172.26.191.172","5000","0.309468000","48","1","48096","0.510176000"
"11","04:17:42.886062","100","241","172.26.191.172","5000","0.309470000","48","1","48096","0.510178000"
"12","04:17:42.886068","100","289","172.26.191.172","5000","0.309476000","48","1","48096","0.510184000"
"13","04:17:42.886069","100","337","172.26.191.172","5000","0.309477000","48","1","48096","0.510185000"
"14","04:17:42.886077","100","385","172.26.191.172","5000","0.309485000","48","1","48096","0.510193000"
"15","04:17:42.886079","100","433","172.26.191.172","5000","0.309487000","48","1","48096","0.510195000"
"16","04:17:43.200005","52","1","100.64.0.5","48096","0.623413000","0","97","5000","0.824121000"
"17","04:17:43.200043","100","481","172.26.191.172","5000","0.623451000","48","1","48096","0.824159000"
"18","04:17:43.200052","100","529","172.26.191.172","5000","0.623460000","48","1","48096","0.824168000"
"19","04:17:43.200062","100","577","172.26.191.172","5000","0.623470000","48","1","48096","0.824178000"
"20","04:17:43.200064","100","625","172.26.191.172","5000","0.623472000","48","1","48096","0.824180000"
"21","04:17:43.200075","52","1","100.64.0.5","48096","0.623483000","0","193","5000","0.824191000"
"22","04:17:43.200085","100","673","172.26.191.172","5000","0.623493000","48","1","48096","0.824201000"
"23","04:17:43.200086","100","721","172.26.191.172","5000","0.623494000","48","1","48096","0.824202000"
"24","04:17:43.200094","100","769","172.26.191.172","5000","0.623502000","48","1","48096","0.824210000"
"25","04:17:43.200095","100","817","172.26.191.172","5000","0.623503000","48","1","48096","0.824211000"
"26","04:17:43.200101","52","1","100.64.0.5","48096","0.623509000","0","289","5000","0.824217000"
"27","04:17:43.200110","100","865","172.26.191.172","5000","0.623518000","48","1","48096","0.824226000"
"28","04:17:43.200111","100","913","172.26.191.172","5000","0.623519000","48","1","48096","0.824227000"
"29","04:17:43.200117","100","961","172.26.191.172","5000","0.623525000","48","1","48096","0.824233000"
"30","04:17:43.200118","100","1009","172.26.191.172","5000","0.623526000","48","1","48096","0.824234000"
"31","04:17:43.200124","52","1","100.64.0.5","48096","0.623532000","0","385","5000","0.824240000"
"32","04:17:43.200133","100","1057","172.26.191.172","5000","0.623541000","48","1","48096","0.824249000"
"33","04:17:43.200135","100","1105","172.26.191.172","5000","0.623543000","48","1","48096","0.824251000"
"34","04:17:43.200142","100","1153","172.26.191.172","5000","0.623550000","48","1","48096","0.824258000"
"35","04:17:43.200143","100","1201","172.26.191.172","5000","0.623551000","48","1","48096","0.824259000"
