frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","04:11:22.785117","76",,,,,,,,"0.000000000"
"2","04:11:22.785125","48",,,,,,,,"0.000008000"
"3","04:11:22.785130","76",,,,,,,,"0.000013000"
"4","04:11:22.887505","76",,,,,,,,"0.102388000"
"5","04:11:22.998272","86",,"100.64.0.5",,,,,,"0.213155000"
"6","04:11:23.000246","60","0","172.26.191.172","5000","0.000000000","0","0","51684","0.215129000"
"7","04:11:23.183992","76",,,,,,,,"0.398875000"
"8","04:11:23.310042","60","0","100.64.0.5","51684","0.309796000","0","1","5000","0.524925000"
"9","04:11:23.310088","52","1","172.26.191.172","5000","0.309842000","0","1","51684","0.524971000"
"10","04:11:23.310430","100","1","172.26.191.172","5000","0.310184000","48","1","51684","0.525313000"
"11","04:11:23.310442","100","49","172.26.191.172","5000","0.310196000","48","1","51684","0.525325000"
"12","04:11:23.310456","100","97","172.26.191.172","5000","0.310210000","48","1","51684","0.525339000"
"13","04:11:23.310457","100","145","172.26.191.172","5000","0.310211000","48","1","51684","0.525340000"
"14","04:11:23.310464","100","193","172.26.191.172","5000","0.310218000","48","1","51684","0.525347000"
"15","04:11:23.310466","100","241","172.26.191.172","5000","0.310220000","48","1","51684","0.525349000"
"16","04:11:23.310472","100","289","172.26.191.172","5000","0.310226000","48","1","51684","0.525355000"
"17","04:11:23.310474","100","337","172.26.191.172","5000","0.310228000","48","1","51684","0.525357000"
"18","04:11:23.310481","100","385","172.26.191.172","5000","0.310235000","48","1","51684","0.525364000"
"19","04:11:23.310482","100","433","172.26.191.172","5000","0.310236000","48","1","51684","0.525365000"
"20","04:11:23.622205","52","1","100.64.0.5","51684","0.621959000","0","97","5000","0.837088000"
"21","04:11:23.622245","100","481","172.26.191.172","5000","0.621999000","48","1","51684","0.837128000"
"22","04:11:23.622256","100","529","172.26.191.172","5000","0.622010000","48","1","51684","0.837139000"
