frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:48:29.849210","86",,"100.64.0.5",,,,,,"0.000000000"
"2","14:48:29.851126","60","0","172.26.191.172","5000","0.000000000","0","0","47458","0.001916000"
"3","14:48:30.349262","60","0","100.64.0.5","47458","0.498136000","0","1","5000","0.500052000"
"4","14:48:30.349308","52","1","172.26.191.172","5000","0.498182000","0","1","47458","0.500098000"
"5","14:48:30.349635","100","1","172.26.191.172","5000","0.498509000","48","1","47458","0.500425000"
"6","14:48:30.349648","100","49","172.26.191.172","5000","0.498522000","48","1","47458","0.500438000"
"7","14:48:30.349662","100","97","172.26.191.172","5000","0.498536000","48","1","47458","0.500452000"
"8","14:48:30.349664","100","145","172.26.191.172","5000","0.498538000","48","1","47458","0.500454000"
"9","14:48:30.349671","100","193","172.26.191.172","5000","0.498545000","48","1","47458","0.500461000"
"10","14:48:30.349672","100","241","172.26.191.172","5000","0.498546000","48","1","47458","0.500462000"
"11","14:48:30.349679","100","289","172.26.191.172","5000","0.498553000","48","1","47458","0.500469000"
"12","14:48:30.349680","100","337","172.26.191.172","5000","0.498554000","48","1","47458","0.500470000"
"13","14:48:30.349686","100","385","172.26.191.172","5000","0.498560000","48","1","47458","0.500476000"
"14","14:48:30.349688","100","433","172.26.191.172","5000","0.498562000","48","1","47458","0.500478000"
"15","14:48:30.848984","52","1","100.64.0.5","47458","0.997858000","0","97","5000","0.999774000"
"16","14:48:30.849022","100","481","172.26.191.172","5000","0.997896000","48","1","47458","0.999812000"
"17","14:48:30.849033","100","529","172.26.191.172","5000","0.997907000","48","1","47458","0.999823000"
"18","14:48:30.849043","100","577","172.26.191.172","5000","0.997917000","48","1","47458","0.999833000"
"19","14:48:30.849045","100","625","172.26.191.172","5000","0.997919000","48","1","47458","0.999835000"
"20","14:48:30.849055","52","1","100.64.0.5","47458","0.997929000","0","145","5000","0.999845000"
"21","14:48:30.849066","100","673","172.26.191.172","5000","0.997940000","48","1","47458","0.999856000"
"22","14:48:30.849067","100","721","172.26.191.172","5000","0.997941000","48","1","47458","0.999857000"
"23","14:48:31.349040","64","1","100.64.0.5","47458","1.497914000","0","145","5000","1.499830000"
"24","14:48:31.349075","100","145","172.26.191.172","5000","1.497949000","48","1","47458","1.499865000"
"25","14:48:31.349096","100","193","172.26.191.172","5000","1.497970000","48","1","47458","1.499886000"
"26","14:48:31.349110","64","1","100.64.0.5","47458","1.497984000","0","145","5000","1.499900000"
"27","14:48:31.349120","100","241","172.26.191.172","5000","1.497994000","48","1","47458","1.499910000"
"28","14:48:31.849174","64","1","100.64.0.5","47458","1.998048000","0","289","5000","1.999964000"
"29","14:48:31.849212","100","289","172.26.191.172","5000","1.998086000","48","1","47458","2.000002000"
"30","14:48:31.849223","100","337","172.26.191.172","5000","1.998097000","48","1","47458","2.000013000"
"31","14:48:31.849232","100","385","172.26.191.172","5000","1.998106000","48","1","47458","2.000022000"
"32","14:48:31.849234","100","433","172.26.191.172","5000","1.998108000","48","1","47458","2.000024000"
"33","14:48:32.349153","64","1","100.64.0.5","47458","2.498027000","0","385","5000","2.499943000"
"34","14:48:32.349190","100","625","172.26.191.172","5000","2.498064000","48","1","47458","2.499980000"
"35","14:48:32.349214","100","673","172.26.191.172","5000","2.498088000","48","1","47458","2.500004000"
"36","14:48:32.349215","100","721","172.26.191.172","5000","2.498089000","48","1","47458","2.500005000"
"37","14:48:32.349230","64","1","100.64.0.5","47458","2.498104000","0","433","5000","2.500020000"
"38","14:48:32.349245","100","769","172.26.191.172","5000","2.498119000","48","1","47458","2.500035000"
