frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:47:17.481747","76",,,,,,,,"0.000000000"
"2","14:47:17.555760","86",,"100.64.0.5",,,,,,"0.074013000"
"3","14:47:17.557743","60","0","172.26.191.172","5000","0.000000000","0","0","49382","0.075996000"
"4","14:47:17.609649","76",,,,,,,,"0.127902000"
"5","14:47:18.055902","60","0","100.64.0.5","49382","0.498159000","0","1","5000","0.574155000"
"6","14:47:18.055951","52","1","172.26.191.172","5000","0.498208000","0","1","49382","0.574204000"
"7","14:47:18.056309","100","1","172.26.191.172","5000","0.498566000","48","1","49382","0.574562000"
"8","14:47:18.056319","100","49","172.26.191.172","5000","0.498576000","48","1","49382","0.574572000"
"9","14:47:18.056350","100","97","172.26.191.172","5000","0.498607000","48","1","49382","0.574603000"
"10","14:47:18.056352","100","145","172.26.191.172","5000","0.498609000","48","1","49382","0.574605000"
"11","14:47:18.056371","100","193","172.26.191.172","5000","0.498628000","48","1","49382","0.574624000"
"12","14:47:18.056373","100","241","172.26.191.172","5000","0.498630000","48","1","49382","0.574626000"
"13","14:47:18.056380","100","289","172.26.191.172","5000","0.498637000","48","1","49382","0.574633000"
"14","14:47:18.056382","100","337","172.26.191.172","5000","0.498639000","48","1","49382","0.574635000"
"15","14:47:18.056389","100","385","172.26.191.172","5000","0.498646000","48","1","49382","0.574642000"
"16","14:47:18.056391","100","433","172.26.191.172","5000","0.498648000","48","1","49382","0.574644000"
"17","14:47:18.555359","52","1","100.64.0.5","49382","0.997616000","0","97","5000","1.073612000"
"18","14:47:18.555398","100","481","172.26.191.172","5000","0.997655000","48","1","49382","1.073651000"
"19","14:47:18.555408","100","529","172.26.191.172","5000","0.997665000","48","1","49382","1.073661000"
"20","14:47:18.555421","100","577","172.26.191.172","5000","0.997678000","48","1","49382","1.073674000"
"21","14:47:18.555423","100","625","172.26.191.172","5000","0.997680000","48","1","49382","1.073676000"
"22","14:47:18.555438","52","1","100.64.0.5","49382","0.997695000","0","145","5000","1.073691000"
"23","14:47:18.555453","100","673","172.26.191.172","5000","0.997710000","48","1","49382","1.073706000"
"24","14:47:18.555456","100","721","172.26.191.172","5000","0.997713000","48","1","49382","1.073709000"
"25","14:47:19.055667","64","1","100.64.0.5","49382","1.497924000","0","145","5000","1.573920000"
"26","14:47:19.055702","100","145","172.26.191.172","5000","1.497959000","48","1","49382","1.573955000"
"27","14:47:19.055733","100","193","172.26.191.172","5000","1.497990000","48","1","49382","1.573986000"
"28","14:47:19.055759","64","1","100.64.0.5","49382","1.498016000","0","145","5000","1.574012000"
"29","14:47:19.055781","100","241","172.26.191.172","5000","1.498038000","48","1","49382","1.574034000"
"30","14:47:19.555731","64","1","100.64.0.5","49382","1.997988000","0","241","5000","2.073984000"
"31","14:47:19.555773","100","289","172.26.191.172","5000","1.998030000","48","1","49382","2.074026000"
"32","14:47:19.555784","100","337","172.26.191.172","5000","1.998041000","48","1","49382","2.074037000"
"33","14:47:19.555797","100","385","172.26.191.172","5000","1.998054000","48","1","49382","2.074050000"
"34","14:47:19.555816","64","1","100.64.0.5","49382","1.998073000","0","289","5000","2.074069000"
"35","14:47:19.555831","100","433","172.26.191.172","5000","1.998088000","48","1","49382","2.074084000"
"36","14:47:19.555837","100","625","172.26.191.172","5000","1.998094000","48","1","49382","2.074090000"
"37","14:47:20.054869","64","1","100.64.0.5","49382","2.497126000","0","385","5000","2.573122000"
"38","14:47:20.054919","100","673","172.26.191.172","5000","2.497176000","48","1","49382","2.573172000"
"39","14:47:20.054935","100","721","172.26.191.172","5000","2.497192000","48","1","49382","2.573188000"
"40","14:47:20.054950","100","769","172.26.191.172","5000","2.497207000","48","1","49382","2.573203000"
"41","14:47:20.054965","64","1","100.64.0.5","49382","2.497222000","0","433","5000","2.573218000"
"42","14:47:20.054979","100","817","172.26.191.172","5000","2.497236000","48","1","49382","2.573232000"
"43","14:47:20.555835","72","1","100.64.0.5","49382","2.998092000","0","433","5000","3.074088000"
"44","14:47:20.555868","100","433","172.26.191.172","5000","2.998125000","48","1","49382","3.074121000"
"45","14:47:20.555886","100","625","172.26.191.172","5000","2.998143000","48","1","49382","3.074139000"
"46","14:47:20.555901","72","1","100.64.0.5","49382","2.998158000","0","433","5000","3.074154000"
"47","14:47:20.555915","100","865","172.26.191.172","5000","2.998172000","48","1","49382","3.074168000"
"48","14:47:21.034167","48",,,,,,,,"3.552420000"
"49","14:47:21.054517","64","1","100.64.0.5","49382","3.496774000","0","625","5000","3.572770000"
"50","14:47:21.054556","100","817","172.26.191.172","5000","3.496813000","48","1","49382","3.572809000"
"51","14:47:21.054575","100","913","172.26.191.172","5000","3.496832000","48","1","49382","3.572828000"
"52","14:47:21.054589","52","1","100.64.0.5","49382","3.496846000","0","817","5000","3.572842000"
"53","14:47:21.054600","100","961","172.26.191.172","5000","3.496857000","48","1","49382","3.572853000"
"54","14:47:21.054607","64","1","100.64.0.5","49382","3.496864000","0","817","5000","3.572860000"
"55","14:47:21.555654","52","1","100.64.0.5","49382","3.997911000","0","913","5000","4.073907000"
"56","14:47:21.555688","100","1009","172.26.191.172","5000","3.997945000","48","1","49382","4.073941000"
"57","14:47:21.555710","52","1","100.64.0.5","49382","3.997967000","0","1009","5000","4.073963000"
"58","14:47:21.555720","100","1057","172.26.191.172","5000","3.997977000","48","1","49382","4.073973000"
"59","14:47:21.555725","100","1105","172.26.191.172","5000","3.997982000","48","1","49382","4.073978000"
"60","14:47:22.055790","52","1","100.64.0.5","49382","4.498047000","0","1057","5000","4.574043000"
