frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:47:53.341846","76",,,,,,,,"0.000000000"
"2","14:47:53.683550","86",,"100.64.0.5",,,,,,"0.341704000"
"3","14:47:53.684249","60","0","172.26.191.172","5000","0.000000000","0","0","38162","0.342403000"
"4","14:47:54.121609","76",,,,,,,,"0.779763000"
"5","14:47:54.183322","60","0","100.64.0.5","38162","0.499073000","0","1","5000","0.841476000"
"6","14:47:54.183375","52","1","172.26.191.172","5000","0.499126000","0","1","38162","0.841529000"
"7","14:47:54.183731","100","1","172.26.191.172","5000","0.499482000","48","1","38162","0.841885000"
"8","14:47:54.183740","100","49","172.26.191.172","5000","0.499491000","48","1","38162","0.841894000"
"9","14:47:54.183756","100","97","172.26.191.172","5000","0.499507000","48","1","38162","0.841910000"
"10","14:47:54.183757","100","145","172.26.191.172","5000","0.499508000","48","1","38162","0.841911000"
"11","14:47:54.183765","100","193","172.26.191.172","5000","0.499516000","48","1","38162","0.841919000"
"12","14:47:54.183767","100","241","172.26.191.172","5000","0.499518000","48","1","38162","0.841921000"
"13","14:47:54.183774","100","289","172.26.191.172","5000","0.499525000","48","1","38162","0.841928000"
"14","14:47:54.183776","100","337","172.26.191.172","5000","0.499527000","48","1","38162","0.841930000"
"15","14:47:54.183783","100","385","172.26.191.172","5000","0.499534000","48","1","38162","0.841937000"
"16","14:47:54.183785","100","433","172.26.191.172","5000","0.499536000","48","1","38162","0.841939000"
"17","14:47:54.683113","52","1","100.64.0.5","38162","0.998864000","0","97","5000","1.341267000"
"18","14:47:54.683153","100","481","172.26.191.172","5000","0.998904000","48","1","38162","1.341307000"
"19","14:47:54.683163","100","529","172.26.191.172","5000","0.998914000","48","1","38162","1.341317000"
"20","14:47:54.683177","100","577","172.26.191.172","5000","0.998928000","48","1","38162","1.341331000"
