frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","14:45:28.937640","76",,,,,,,,"0.000000000"
"2","14:45:28.969854","76",,,,,,,,"0.032214000"
"3","14:45:28.978162","86",,"100.64.0.5",,,,,,"0.040522000"
"4","14:45:28.980096","60","0","172.26.191.172","5000","0.000000000","0","0","55002","0.042456000"
"5","14:45:29.476633","60","0","100.64.0.5","55002","0.496537000","0","1","5000","0.538993000"
"6","14:45:29.476672","52","1","172.26.191.172","5000","0.496576000","0","1","55002","0.539032000"
"7","14:45:29.476959","100","1","172.26.191.172","5000","0.496863000","48","1","55002","0.539319000"
"8","14:45:29.476966","100","49","172.26.191.172","5000","0.496870000","48","1","55002","0.539326000"
"9","14:45:29.476978","100","97","172.26.191.172","5000","0.496882000","48","1","55002","0.539338000"
"10","14:45:29.476979","100","145","172.26.191.172","5000","0.496883000","48","1","55002","0.539339000"
"11","14:45:29.476985","100","193","172.26.191.172","5000","0.496889000","48","1","55002","0.539345000"
"12","14:45:29.476987","100","241","172.26.191.172","5000","0.496891000","48","1","55002","0.539347000"
"13","14:45:29.476992","100","289","172.26.191.172","5000","0.496896000","48","1","55002","0.539352000"
"14","14:45:29.476993","100","337","172.26.191.172","5000","0.496897000","48","1","55002","0.539353000"
"15","14:45:29.476997","100","385","172.26.191.172","5000","0.496901000","48","1","55002","0.539357000"
"16","14:45:29.476999","100","433","172.26.191.172","5000","0.496903000","48","1","55002","0.539359000"
"17","14:45:29.977173","52","1","100.64.0.5","55002","0.997077000","0","97","5000","1.039533000"
"18","14:45:29.977217","100","481","172.26.191.172","5000","0.997121000","48","1","55002","1.039577000"
"19","14:45:29.977227","100","529","172.26.191.172","5000","0.997131000","48","1","55002","1.039587000"
"20","14:45:29.977239","100","577","172.26.191.172","5000","0.997143000","48","1","55002","1.039599000"
"21","14:45:29.977241","100","625","172.26.191.172","5000","0.997145000","48","1","55002","1.039601000"
"22","14:45:29.977253","52","1","100.64.0.5","55002","0.997157000","0","145","5000","1.039613000"
"23","14:45:29.977264","100","673","172.26.191.172","5000","0.997168000","48","1","55002","1.039624000"
"24","14:45:29.977266","100","721","172.26.191.172","5000","0.997170000","48","1","55002","1.039626000"
