frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:18:18.331052","60","0","100.64.0.5","55634","0.000000000","0","1","5000","0.000000000"
"2","15:18:18.331101","52","1","172.26.191.172","5000","0.000049000","0","1","55634","0.000049000"
"3","15:18:18.331459","100","1","172.26.191.172","5000","0.000407000","48","1","55634","0.000407000"
"4","15:18:18.331469","100","49","172.26.191.172","5000","0.000417000","48","1","55634","0.000417000"
"5","15:18:18.331484","100","97","172.26.191.172","5000","0.000432000","48","1","55634","0.000432000"
"6","15:18:18.331485","100","145","172.26.191.172","5000","0.000433000","48","1","55634","0.000433000"
"7","15:18:18.331493","100","193","172.26.191.172","5000","0.000441000","48","1","55634","0.000441000"
"8","15:18:18.331495","100","241","172.26.191.172","5000","0.000443000","48","1","55634","0.000443000"
"9","15:18:18.331502","100","289","172.26.191.172","5000","0.000450000","48","1","55634","0.000450000"
"10","15:18:18.331503","100","337","172.26.191.172","5000","0.000451000","48","1","55634","0.000451000"
"11","15:18:18.331511","100","385","172.26.191.172","5000","0.000459000","48","1","55634","0.000459000"
"12","15:18:18.331513","100","433","172.26.191.172","5000","0.000461000","48","1","55634","0.000461000"
"13","15:18:18.421179","52","1","100.64.0.5","55634","0.090127000","0","97","5000","0.090127000"
"14","15:18:18.421218","100","481","172.26.191.172","5000","0.090166000","48","1","55634","0.090166000"
"15","15:18:18.421227","100","529","172.26.191.172","5000","0.090175000","48","1","55634","0.090175000"
"16","15:18:18.421238","100","577","172.26.191.172","5000","0.090186000","48","1","55634","0.090186000"
"17","15:18:18.421240","100","625","172.26.191.172","5000","0.090188000","48","1","55634","0.090188000"
"18","15:18:18.421250","52","1","100.64.0.5","55634","0.090198000","0","193","5000","0.090198000"
"19","15:18:18.421260","100","673","172.26.191.172","5000","0.090208000","48","1","55634","0.090208000"
"20","15:18:18.421262","100","721","172.26.191.172","5000","0.090210000","48","1","55634","0.090210000"
"21","15:18:18.421269","100","769","172.26.191.172","5000","0.090217000","48","1","55634","0.090217000"
"22","15:18:18.421270","100","817","172.26.191.172","5000","0.090218000","48","1","55634","0.090218000"
"23","15:18:18.421276","52","1","100.64.0.5","55634","0.090224000","0","289","5000","0.090224000"
"24","15:18:18.421285","100","865","172.26.191.172","5000","0.090233000","48","1","55634","0.090233000"
"25","15:18:18.421287","100","913","172.26.191.172","5000","0.090235000","48","1","55634","0.090235000"
"26","15:18:18.421294","100","961","172.26.191.172","5000","0.090242000","48","1","55634","0.090242000"
"27","15:18:18.421296","100","1009","172.26.191.172","5000","0.090244000","48","1","55634","0.090244000"
"28","15:18:18.421301","52","1","100.64.0.5","55634","0.090249000","0","385","5000","0.090249000"
"29","15:18:18.421310","100","1057","172.26.191.172","5000","0.090258000","48","1","55634","0.090258000"
"30","15:18:18.421311","100","1105","172.26.191.172","5000","0.090259000","48","1","55634","0.090259000"
"31","15:18:18.421317","100","1153","172.26.191.172","5000","0.090265000","48","1","55634","0.090265000"
"32","15:18:18.421318","100","1201","172.26.191.172","5000","0.090266000","48","1","55634","0.090266000"
"33","15:18:18.422477","52","1","100.64.0.5","55634","0.091425000","0","481","5000","0.091425000"
"34","15:18:18.422502","100","1249","172.26.191.172","5000","0.091450000","48","1","55634","0.091450000"
"35","15:18:18.422509","100","1297","172.26.191.172","5000","0.091457000","48","1","55634","0.091457000"
"36","15:18:18.422526","100","1345","172.26.191.172","5000","0.091474000","48","1","55634","0.091474000"
"37","15:18:18.422527","100","1393","172.26.191.172","5000","0.091475000","48","1","55634","0.091475000"
"38","15:18:18.512729","52","1","100.64.0.5","55634","0.181677000","0","577","5000","0.181677000"
"39","15:18:18.512769","100","1441","172.26.191.172","5000","0.181717000","48","1","55634","0.181717000"
"40","15:18:18.512779","100","1489","172.26.191.172","5000","0.181727000","48","1","55634","0.181727000"
"41","15:18:18.512791","100","1537","172.26.191.172","5000","0.181739000","48","1","55634","0.181739000"
"42","15:18:18.512793","100","1585","172.26.191.172","5000","0.181741000","48","1","55634","0.181741000"
"43","15:18:18.512808","52","1","100.64.0.5","55634","0.181756000","0","673","5000","0.181756000"
"44","15:18:18.512819","100","1633","172.26.191.172","5000","0.181767000","48","1","55634","0.181767000"
"45","15:18:18.512821","100","1681","172.26.191.172","5000","0.181769000","48","1","55634","0.181769000"
"46","15:18:18.512828","100","1729","172.26.191.172","5000","0.181776000","48","1","55634","0.181776000"
"47","15:18:18.512830","100","1777","172.26.191.172","5000","0.181778000","48","1","55634","0.181778000"
