frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:22:06.060674","86",,"100.64.0.5",,,,,,"0.000000000"
"2","15:22:06.062495","60","0","172.26.191.172","5000","0.000000000","0","0","54120","0.001821000"
"3","15:22:06.151191","60","0","100.64.0.5","54120","0.088696000","0","1","5000","0.090517000"
"4","15:22:06.151242","52","1","172.26.191.172","5000","0.088747000","0","1","54120","0.090568000"
"5","15:22:06.151628","100","1","172.26.191.172","5000","0.089133000","48","1","54120","0.090954000"
"6","15:22:06.151638","100","49","172.26.191.172","5000","0.089143000","48","1","54120","0.090964000"
"7","15:22:06.151658","100","97","172.26.191.172","5000","0.089163000","48","1","54120","0.090984000"
"8","15:22:06.151660","100","145","172.26.191.172","5000","0.089165000","48","1","54120","0.090986000"
"9","15:22:06.151673","100","193","172.26.191.172","5000","0.089178000","48","1","54120","0.090999000"
"10","15:22:06.151675","100","241","172.26.191.172","5000","0.089180000","48","1","54120","0.091001000"
"11","15:22:06.151686","100","289","172.26.191.172","5000","0.089191000","48","1","54120","0.091012000"
"12","15:22:06.151688","100","337","172.26.191.172","5000","0.089193000","48","1","54120","0.091014000"
"13","15:22:06.151698","100","385","172.26.191.172","5000","0.089203000","48","1","54120","0.091024000"
"14","15:22:06.151701","100","433","172.26.191.172","5000","0.089206000","48","1","54120","0.091027000"
"15","15:22:06.242209","52","1","100.64.0.5","54120","0.179714000","0","49","5000","0.181535000"
"16","15:22:06.242249","100","481","172.26.191.172","5000","0.179754000","48","1","54120","0.181575000"
"17","15:22:06.242260","100","529","172.26.191.172","5000","0.179765000","48","1","54120","0.181586000"
"18","15:22:06.242276","52","1","100.64.0.5","54120","0.179781000","0","97","5000","0.181602000"
"19","15:22:06.242289","100","577","172.26.191.172","5000","0.179794000","48","1","54120","0.181615000"
"20","15:22:06.242291","100","625","172.26.191.172","5000","0.179796000","48","1","54120","0.181617000"
"21","15:22:06.242299","52","1","100.64.0.5","54120","0.179804000","0","193","5000","0.181625000"
"22","15:22:06.242308","100","673","172.26.191.172","5000","0.179813000","48","1","54120","0.181634000"
"23","15:22:06.242310","100","721","172.26.191.172","5000","0.179815000","48","1","54120","0.181636000"
"24","15:22:06.242319","100","769","172.26.191.172","5000","0.179824000","48","1","54120","0.181645000"
"25","15:22:06.242321","100","817","172.26.191.172","5000","0.179826000","48","1","54120","0.181647000"
"26","15:22:06.242328","52","1","100.64.0.5","54120","0.179833000","0","289","5000","0.181654000"
"27","15:22:06.242339","100","865","172.26.191.172","5000","0.179844000","48","1","54120","0.181665000"
"28","15:22:06.242340","100","913","172.26.191.172","5000","0.179845000","48","1","54120","0.181666000"
"29","15:22:06.242347","100","961","172.26.191.172","5000","0.179852000","48","1","54120","0.181673000"
"30","15:22:06.242348","100","1009","172.26.191.172","5000","0.179853000","48","1","54120","0.181674000"
"31","15:22:06.242355","52","1","100.64.0.5","54120","0.179860000","0","385","5000","0.181681000"
"32","15:22:06.242365","100","1057","172.26.191.172","5000","0.179870000","48","1","54120","0.181691000"
"33","15:22:06.242366","100","1105","172.26.191.172","5000","0.179871000","48","1","54120","0.181692000"
"34","15:22:06.242373","100","1153","172.26.191.172","5000","0.179878000","48","1","54120","0.181699000"
"35","15:22:06.242375","100","1201","172.26.191.172","5000","0.179880000","48","1","54120","0.181701000"
"36","15:22:06.242381","52","1","100.64.0.5","54120","0.179886000","0","481","5000","0.181707000"
"37","15:22:06.242392","100","1249","172.26.191.172","5000","0.179897000","48","1","54120","0.181718000"
"38","15:22:06.242393","100","1297","172.26.191.172","5000","0.179898000","48","1","54120","0.181719000"
"39","15:22:06.242408","100","1345","172.26.191.172","5000","0.179913000","48","1","54120","0.181734000"
"40","15:22:06.242410","100","1393","172.26.191.172","5000","0.179915000","48","1","54120","0.181736000"
"41","15:22:06.332910","52","1","100.64.0.5","54120","0.270415000","0","577","5000","0.272236000"
"42","15:22:06.332953","100","1441","172.26.191.172","5000","0.270458000","48","1","54120","0.272279000"
"43","15:22:06.332963","100","1489","172.26.191.172","5000","0.270468000","48","1","54120","0.272289000"
"44","15:22:06.332975","100","1537","172.26.191.172","5000","0.270480000","48","1","54120","0.272301000"
"45","15:22:06.332977","100","1585","172.26.191.172","5000","0.270482000","48","1","54120","0.272303000"
"46","15:22:06.332989","52","1","100.64.0.5","54120","0.270494000","0","673","5000","0.272315000"
"47","15:22:06.333000","100","1633","172.26.191.172","5000","0.270505000","48","1","54120","0.272326000"
"48","15:22:06.333002","100","1681","172.26.191.172","5000","0.270507000","48","1","54120","0.272328000"
"49","15:22:06.333010","100","1729","172.26.191.172","5000","0.270515000","48","1","54120","0.272336000"
"50","15:22:06.333012","100","1777","172.26.191.172","5000","0.270517000","48","1","54120","0.272338000"
"51","15:22:06.333019","52","1","100.64.0.5","54120","0.270524000","0","721","5000","0.272345000"
"52","15:22:06.333030","100","1825","172.26.191.172","5000","0.270535000","48","1","54120","0.272356000"
"53","15:22:06.333032","100","1873","172.26.191.172","5000","0.270537000","48","1","54120","0.272358000"
"54","15:22:06.333039","52","1","100.64.0.5","54120","0.270544000","0","769","5000","0.272365000"
"55","15:22:06.333049","100","1921","172.26.191.172","5000","0.270554000","48","1","54120","0.272375000"
"56","15:22:06.333051","100","1969","172.26.191.172","5000","0.270556000","48","1","54120","0.272377000"
"57","15:22:06.333058","52","1","100.64.0.5","54120","0.270563000","0","865","5000","0.272384000"
"58","15:22:06.333067","100","2017","172.26.191.172","5000","0.270572000","48","1","54120","0.272393000"
"59","15:22:06.333069","100","2065","172.26.191.172","5000","0.270574000","48","1","54120","0.272395000"
"60","15:22:06.333076","100","2113","172.26.191.172","5000","0.270581000","48","1","54120","0.272402000"
"61","15:22:06.333079","100","2161","172.26.191.172","5000","0.270584000","48","1","54120","0.272405000"
"62","15:22:06.333085","52","1","100.64.0.5","54120","0.270590000","0","961","5000","0.272411000"
"63","15:22:06.333095","100","2209","172.26.191.172","5000","0.270600000","48","1","54120","0.272421000"
"64","15:22:06.333096","100","2257","172.26.191.172","5000","0.270601000","48","1","54120","0.272422000"
"65","15:22:06.333103","100","2305","172.26.191.172","5000","0.270608000","48","1","54120","0.272429000"
"66","15:22:06.333104","100","2353","172.26.191.172","5000","0.270609000","48","1","54120","0.272430000"
"67","15:22:06.333111","52","1","100.64.0.5","54120","0.270616000","0","1153","5000","0.272437000"
"68","15:22:06.333122","100","2401","172.26.191.172","5000","0.270627000","48","1","54120","0.272448000"
"69","15:22:06.333124","100","2449","172.26.191.172","5000","0.270629000","48","1","54120","0.272450000"
"70","15:22:06.333139","100","2497","172.26.191.172","5000","0.270644000","48","1","54120","0.272465000"
"71","15:22:06.333140","100","2545","172.26.191.172","5000","0.270645000","48","1","54120","0.272466000"
"72","15:22:06.333147","100","2593","172.26.191.172","5000","0.270652000","48","1","54120","0.272473000"
"73","15:22:06.333148","100","2641","172.26.191.172","5000","0.270653000","48","1","54120","0.272474000"
"74","15:22:06.333154","100","2689","172.26.191.172","5000","0.270659000","48","1","54120","0.272480000"
"75","15:22:06.333156","100","2737","172.26.191.172","5000","0.270661000","48","1","54120","0.272482000"
"76","15:22:06.362727","52","1","100.64.0.5","54120","0.300232000","0","1249","5000","0.302053000"
"77","15:22:06.362761","100","2785","172.26.191.172","5000","0.300266000","48","1","54120","0.302087000"
"78","15:22:06.362773","100","2833","172.26.191.172","5000","0.300278000","48","1","54120","0.302099000"
"79","15:22:06.362787","100","2881","172.26.191.172","5000","0.300292000","48","1","54120","0.302113000"
"80","15:22:06.362789","100","2929","172.26.191.172","5000","0.300294000","48","1","54120","0.302115000"
"81","15:22:06.362804","52","1","100.64.0.5","54120","0.300309000","0","1345","5000","0.302130000"
"82","15:22:06.362821","100","2977","172.26.191.172","5000","0.300326000","48","1","54120","0.302147000"
"83","15:22:06.362823","100","3025","172.26.191.172","5000","0.300328000","48","1","54120","0.302149000"
"84","15:22:06.362834","100","3073","172.26.191.172","5000","0.300339000","48","1","54120","0.302160000"
"85","15:22:06.362836","100","3121","172.26.191.172","5000","0.300341000","48","1","54120","0.302162000"
"86","15:22:06.362846","52","1","100.64.0.5","54120","0.300351000","0","1441","5000","0.302172000"
"87","15:22:06.362862","100","3169","172.26.191.172","5000","0.300367000","48","1","54120","0.302188000"
"88","15:22:06.362864","100","3217","172.26.191.172","5000","0.300369000","48","1","54120","0.302190000"
"89","15:22:06.362875","100","3265","172.26.191.172","5000","0.300380000","48","1","54120","0.302201000"
"90","15:22:06.362878","100","3313","172.26.191.172","5000","0.300383000","48","1","54120","0.302204000"
"91","15:22:06.423969","52","1","100.64.0.5","54120","0.361474000","0","2017","5000","0.363295000"
"92","15:22:06.424014","100","3361","172.26.191.172","5000","0.361519000","48","1","54120","0.363340000"
"93","15:22:06.424023","100","3409","172.26.191.172","5000","0.361528000","48","1","54120","0.363349000"
"94","15:22:06.424038","100","3457","172.26.191.172","5000","0.361543000","48","1","54120","0.363364000"
"95","15:22:06.424040","100","3505","172.26.191.172","5000","0.361545000","48","1","54120","0.363366000"
"96","15:22:06.424050","100","3553","172.26.191.172","5000","0.361555000","48","1","54120","0.363376000"
"97","15:22:06.424052","100","3601","172.26.191.172","5000","0.361557000","48","1","54120","0.363378000"
"98","15:22:06.424061","100","3649","172.26.191.172","5000","0.361566000","48","1","54120","0.363387000"
"99","15:22:06.424063","100","3697","172.26.191.172","5000","0.361568000","48","1","54120","0.363389000"
"100","15:22:06.424071","100","3745","172.26.191.172","5000","0.361576000","48","1","54120","0.363397000"
"101","15:22:06.424073","100","3793","172.26.191.172","5000","0.361578000","48","1","54120","0.363399000"
"102","15:22:06.424084","100","3841","172.26.191.172","5000","0.361589000","48","1","54120","0.363410000"
"103","15:22:06.424086","100","3889","172.26.191.172","5000","0.361591000","48","1","54120","0.363412000"
"104","15:22:06.424095","100","3937","172.26.191.172","5000","0.361600000","48","1","54120","0.363421000"
"105","15:22:06.424097","100","3985","172.26.191.172","5000","0.361602000","48","1","54120","0.363423000"
"106","15:22:06.424107","100","4033","172.26.191.172","5000","0.361612000","48","1","54120","0.363433000"
"107","15:22:06.424110","100","4081","172.26.191.172","5000","0.361615000","48","1","54120","0.363436000"
"108","15:22:06.424119","100","4129","172.26.191.172","5000","0.361624000","48","1","54120","0.363445000"
"109","15:22:06.424121","100","4177","172.26.191.172","5000","0.361626000","48","1","54120","0.363447000"
"110","15:22:06.424130","100","4225","172.26.191.172","5000","0.361635000","48","1","54120","0.363456000"
"111","15:22:06.424133","100","4273","172.26.191.172","5000","0.361638000","48","1","54120","0.363459000"
"112","15:22:06.424144","100","4321","172.26.191.172","5000","0.361649000","48","1","54120","0.363470000"
"113","15:22:06.424146","100","4369","172.26.191.172","5000","0.361651000","48","1","54120","0.363472000"
"114","15:22:06.424155","100","4417","172.26.191.172","5000","0.361660000","48","1","54120","0.363481000"
"115","15:22:06.424157","100","4465","172.26.191.172","5000","0.361662000","48","1","54120","0.363483000"
"116","15:22:06.424173","52","1","100.64.0.5","54120","0.361678000","0","2113","5000","0.363499000"
"117","15:22:06.424190","100","4513","172.26.191.172","5000","0.361695000","48","1","54120","0.363516000"
"118","15:22:06.424192","100","4561","172.26.191.172","5000","0.361697000","48","1","54120","0.363518000"
"119","15:22:06.424203","100","4609","172.26.191.172","5000","0.361708000","48","1","54120","0.363529000"
"120","15:22:06.424205","100","4657","172.26.191.172","5000","0.361710000","48","1","54120","0.363531000"
"121","15:22:06.454248","52","1","100.64.0.5","54120","0.391753000","0","2689","5000","0.393574000"
"122","15:22:06.454294","100","4705","172.26.191.172","5000","0.391799000","48","1","54120","0.393620000"
"123","15:22:06.454303","100","4753","172.26.191.172","5000","0.391808000","48","1","54120","0.393629000"
"124","15:22:06.454331","100","4801","172.26.191.172","5000","0.391836000","48","1","54120","0.393657000"
"125","15:22:06.454332","100","4849","172.26.191.172","5000","0.391837000","48","1","54120","0.393658000"
"126","15:22:06.454342","100","4897","172.26.191.172","5000","0.391847000","48","1","54120","0.393668000"
