frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","15:19:02.681977","76",,,,,,,,"0.000000000"
"2","15:19:02.698168","60","0","100.64.0.5","34790","0.000000000","0","1","5000","0.016191000"
"3","15:19:02.698219","52","1","172.26.191.172","5000","0.000051000","0","1","34790","0.016242000"
"4","15:19:02.698528","100","1","172.26.191.172","5000","0.000360000","48","1","34790","0.016551000"
"5","15:19:02.698545","100","49","172.26.191.172","5000","0.000377000","48","1","34790","0.016568000"
"6","15:19:02.698550","100","97","172.26.191.172","5000","0.000382000","48","1","34790","0.016573000"
"7","15:19:02.789353","52","1","100.64.0.5","34790","0.091185000","0","145","5000","0.107376000"
"8","15:19:02.789396","100","145","172.26.191.172","5000","0.091228000","48","1","34790","0.107419000"
"9","15:19:02.789407","100","193","172.26.191.172","5000","0.091239000","48","1","34790","0.107430000"
"10","15:19:02.789425","100","241","172.26.191.172","5000","0.091257000","48","1","34790","0.107448000"
"11","15:19:02.789427","100","289","172.26.191.172","5000","0.091259000","48","1","34790","0.107450000"
"12","15:19:02.789437","100","337","172.26.191.172","5000","0.091269000","48","1","34790","0.107460000"
"13","15:19:02.789439","100","385","172.26.191.172","5000","0.091271000","48","1","34790","0.107462000"
"14","15:19:02.789449","100","433","172.26.191.172","5000","0.091281000","48","1","34790","0.107472000"
"15","15:19:02.789451","100","481","172.26.191.172","5000","0.091283000","48","1","34790","0.107474000"
"16","15:19:02.789459","100","529","172.26.191.172","5000","0.091291000","48","1","34790","0.107482000"
"17","15:19:02.789461","100","577","172.26.191.172","5000","0.091293000","48","1","34790","0.107484000"
"18","15:19:02.789472","100","625","172.26.191.172","5000","0.091304000","48","1","34790","0.107495000"
"19","15:19:02.789474","100","673","172.26.191.172","5000","0.091306000","48","1","34790","0.107497000"
"20","15:19:02.789484","100","721","172.26.191.172","5000","0.091316000","48","1","34790","0.107507000"
"21","15:19:02.880648","52","1","100.64.0.5","34790","0.182480000","0","241","5000","0.198671000"
"22","15:19:02.880685","100","769","172.26.191.172","5000","0.182517000","48","1","34790","0.198708000"
"23","15:19:02.880696","100","817","172.26.191.172","5000","0.182528000","48","1","34790","0.198719000"
"24","15:19:02.880718","100","865","172.26.191.172","5000","0.182550000","48","1","34790","0.198741000"
"25","15:19:02.880719","100","913","172.26.191.172","5000","0.182551000","48","1","34790","0.198742000"
"26","15:19:02.880728","100","961","172.26.191.172","5000","0.182560000","48","1","34790","0.198751000"
"27","15:19:02.880730","100","1009","172.26.191.172","5000","0.182562000","48","1","34790","0.198753000"
"28","15:19:02.880738","100","1057","172.26.191.172","5000","0.182570000","48","1","34790","0.198761000"
"29","15:19:02.880739","100","1105","172.26.191.172","5000","0.182571000","48","1","34790","0.198762000"
"30","15:19:02.880752","100","1153","172.26.191.172","5000","0.182584000","48","1","34790","0.198775000"
"31","15:19:02.880753","100","1201","172.26.191.172","5000","0.182585000","48","1","34790","0.198776000"
"32","15:19:02.880764","100","1249","172.26.191.172","5000","0.182596000","48","1","34790","0.198787000"
"33","15:19:02.880765","100","1297","172.26.191.172","5000","0.182597000","48","1","34790","0.198788000"
"34","15:19:02.880781","52","1","100.64.0.5","34790","0.182613000","0","337","5000","0.198804000"
"35","15:19:02.880791","52","1","100.64.0.5","34790","0.182623000","0","433","5000","0.198814000"
"36","15:19:02.880800","52","1","100.64.0.5","34790","0.182632000","0","529","5000","0.198823000"
"37","15:19:02.880809","52","1","100.64.0.5","34790","0.182641000","0","625","5000","0.198832000"
"38","15:19:02.880818","52","1","100.64.0.5","34790","0.182650000","0","721","5000","0.198841000"
"39","15:19:02.880823","100","1345","172.26.191.172","5000","0.182655000","48","1","34790","0.198846000"
"40","15:19:02.880826","52","1","100.64.0.5","34790","0.182658000","0","769","5000","0.198849000"
"41","15:19:02.880828","100","1393","172.26.191.172","5000","0.182660000","48","1","34790","0.198851000"
"42","15:19:02.880837","100","1441","172.26.191.172","5000","0.182669000","48","1","34790","0.198860000"
"43","15:19:02.880839","100","1489","172.26.191.172","5000","0.182671000","48","1","34790","0.198862000"
"44","15:19:02.880848","100","1537","172.26.191.172","5000","0.182680000","48","1","34790","0.198871000"
"45","15:19:02.880850","100","1585","172.26.191.172","5000","0.182682000","48","1","34790","0.198873000"
"46","15:19:02.880856","100","1633","172.26.191.172","5000","0.182688000","48","1","34790","0.198879000"
"47","15:19:02.880858","100","1681","172.26.191.172","5000","0.182690000","48","1","34790","0.198881000"
"48","15:19:02.880864","100","1729","172.26.191.172","5000","0.182696000","48","1","34790","0.198887000"
"49","15:19:02.880866","100","1777","172.26.191.172","5000","0.182698000","48","1","34790","0.198889000"
"50","15:19:02.880872","100","1825","172.26.191.172","5000","0.182704000","48","1","34790","0.198895000"
"51","15:19:02.880873","100","1873","172.26.191.172","5000","0.182705000","48","1","34790","0.198896000"
"52","15:19:02.880879","100","1921","172.26.191.172","5000","0.182711000","48","1","34790","0.198902000"
"53","15:19:02.880880","100","1969","172.26.191.172","5000","0.182712000","48","1","34790","0.198903000"
"54","15:19:02.880892","100","2017","172.26.191.172","5000","0.182724000","48","1","34790","0.198915000"
"55","15:19:02.880894","100","2065","172.26.191.172","5000","0.182726000","48","1","34790","0.198917000"
"56","15:19:02.880900","100","2113","172.26.191.172","5000","0.182732000","48","1","34790","0.198923000"
"57","15:19:02.880902","100","2161","172.26.191.172","5000","0.182734000","48","1","34790","0.198925000"
"58","15:19:02.880908","100","2209","172.26.191.172","5000","0.182740000","48","1","34790","0.198931000"
"59","15:19:02.880909","100","2257","172.26.191.172","5000","0.182741000","48","1","34790","0.198932000"
"60","15:19:02.880916","100","2305","172.26.191.172","5000","0.182748000","48","1","34790","0.198939000"
"61","15:19:02.880917","100","2353","172.26.191.172","5000","0.182749000","48","1","34790","0.198940000"
"62","15:19:02.880923","100","2401","172.26.191.172","5000","0.182755000","48","1","34790","0.198946000"
"63","15:19:02.880926","100","2449","172.26.191.172","5000","0.182758000","48","1","34790","0.198949000"
"64","15:19:02.880933","100","2497","172.26.191.172","5000","0.182765000","48","1","34790","0.198956000"
"65","15:19:02.880934","100","2545","172.26.191.172","5000","0.182766000","48","1","34790","0.198957000"
"66","15:19:02.880941","100","2593","172.26.191.172","5000","0.182773000","48","1","34790","0.198964000"
"67","15:19:02.880942","100","2641","172.26.191.172","5000","0.182774000","48","1","34790","0.198965000"
"68","15:19:02.880949","100","2689","172.26.191.172","5000","0.182781000","48","1","34790","0.198972000"
"69","15:19:02.880950","100","2737","172.26.191.172","5000","0.182782000","48","1","34790","0.198973000"
"70","15:19:02.880956","100","2785","172.26.191.172","5000","0.182788000","48","1","34790","0.198979000"
"71","15:19:02.880957","100","2833","172.26.191.172","5000","0.182789000","48","1","34790","0.198980000"
"72","15:19:02.970861","52","1","100.64.0.5","34790","0.272693000","0","865","5000","0.288884000"
"73","15:19:02.970899","100","2881","172.26.191.172","5000","0.272731000","48","1","34790","0.288922000"
"74","15:19:02.970908","100","2929","172.26.191.172","5000","0.272740000","48","1","34790","0.288931000"
"75","15:19:02.970924","100","2977","172.26.191.172","5000","0.272756000","48","1","34790","0.288947000"
"76","15:19:02.970926","100","3025","172.26.191.172","5000","0.272758000","48","1","34790","0.288949000"
"77","15:19:02.970933","100","3073","172.26.191.172","5000","0.272765000","48","1","34790","0.288956000"
"78","15:19:02.970934","100","3121","172.26.191.172","5000","0.272766000","48","1","34790","0.288957000"
"79","15:19:02.970942","100","3169","172.26.191.172","5000","0.272774000","48","1","34790","0.288965000"
"80","15:19:02.970943","100","3217","172.26.191.172","5000","0.272775000","48","1","34790","0.288966000"
"81","15:19:02.970949","100","3265","172.26.191.172","5000","0.272781000","48","1","34790","0.288972000"
"82","15:19:02.970950","100","3313","172.26.191.172","5000","0.272782000","48","1","34790","0.288973000"
"83","15:19:02.970957","100","3361","172.26.191.172","5000","0.272789000","48","1","34790","0.288980000"
"84","15:19:02.970959","100","3409","172.26.191.172","5000","0.272791000","48","1","34790","0.288982000"
"85","15:19:02.970971","52","1","100.64.0.5","34790","0.272803000","0","913","5000","0.288994000"
"86","15:19:02.970977","52","1","100.64.0.5","34790","0.272809000","0","961","5000","0.289000000"
"87","15:19:02.970983","52","1","100.64.0.5","34790","0.272815000","0","1057","5000","0.289006000"
"88","15:19:02.970989","52","1","100.64.0.5","34790","0.272821000","0","1153","5000","0.289012000"
"89","15:19:02.970994","52","1","100.64.0.5","34790","0.272826000","0","1249","5000","0.289017000"
"90","15:19:02.971001","52","1","100.64.0.5","34790","0.272833000","0","1297","5000","0.289024000"
"91","15:19:02.971007","52","1","100.64.0.5","34790","0.272839000","0","1345","5000","0.289030000"
"92","15:19:02.971013","52","1","100.64.0.5","34790","0.272845000","0","1441","5000","0.289036000"
"93","15:19:02.971036","100","3457","172.26.191.172","5000","0.272868000","48","1","34790","0.289059000"
"94","15:19:02.971039","100","3505","172.26.191.172","5000","0.272871000","48","1","34790","0.289062000"
"95","15:19:02.971049","100","3553","172.26.191.172","5000","0.272881000","48","1","34790","0.289072000"
"96","15:19:02.971051","100","3601","172.26.191.172","5000","0.272883000","48","1","34790","0.289074000"
"97","15:19:02.971059","100","3649","172.26.191.172","5000","0.272891000","48","1","34790","0.289082000"
"98","15:19:02.971060","100","3697","172.26.191.172","5000","0.272892000","48","1","34790","0.289083000"
"99","15:19:02.971067","100","3745","172.26.191.172","5000","0.272899000","48","1","34790","0.289090000"
"100","15:19:02.971069","100","3793","172.26.191.172","5000","0.272901000","48","1","34790","0.289092000"
"101","15:19:02.971075","100","3841","172.26.191.172","5000","0.272907000","48","1","34790","0.289098000"
