frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1","16:07:32.776642","86",,"100.64.0.5",,,,,,"0.000000000"
"2","16:07:32.778503","60","0","172.26.191.172","5000","0.000000000","0","0","46466","0.001861000"
"3","16:07:32.897320","60","0","100.64.0.5","46466","0.118817000","0","1","5000","0.120678000"
"4","16:07:32.897374","52","1","172.26.191.172","5000","0.118871000","0","1","46466","0.120732000"
"5","16:07:32.897734","100","1","172.26.191.172","5000","0.119231000","48","1","46466","0.121092000"
"6","16:07:32.897742","100","49","172.26.191.172","5000","0.119239000","48","1","46466","0.121100000"
"7","16:07:32.897757","100","97","172.26.191.172","5000","0.119254000","48","1","46466","0.121115000"
"8","16:07:32.897759","100","145","172.26.191.172","5000","0.119256000","48","1","46466","0.121117000"
"9","16:07:32.897766","100","193","172.26.191.172","5000","0.119263000","48","1","46466","0.121124000"
"10","16:07:32.897768","100","241","172.26.191.172","5000","0.119265000","48","1","46466","0.121126000"
"11","16:07:32.897775","100","289","172.26.191.172","5000","0.119272000","48","1","46466","0.121133000"
"12","16:07:32.897777","100","337","172.26.191.172","5000","0.119274000","48","1","46466","0.121135000"
"13","16:07:32.897783","100","385","172.26.191.172","5000","0.119280000","48","1","46466","0.121141000"
"14","16:07:32.897785","100","433","172.26.191.172","5000","0.119282000","48","1","46466","0.121143000"
"15","16:07:33.017822","52","1","100.64.0.5","46466","0.239319000","0","97","5000","0.241180000"
"16","16:07:33.017865","100","481","172.26.191.172","5000","0.239362000","48","1","46466","0.241223000"
"17","16:07:33.017877","100","529","172.26.191.172","5000","0.239374000","48","1","46466","0.241235000"
"18","16:07:33.017889","100","577","172.26.191.172","5000","0.239386000","48","1","46466","0.241247000"
"19","16:07:33.017890","100","625","172.26.191.172","5000","0.239387000","48","1","46466","0.241248000"
"20","16:07:33.017903","52","1","100.64.0.5","46466","0.239400000","0","193","5000","0.241261000"
"21","16:07:33.017915","100","673","172.26.191.172","5000","0.239412000","48","1","46466","0.241273000"
"22","16:07:33.017917","100","721","172.26.191.172","5000","0.239414000","48","1","46466","0.241275000"
"23","16:07:33.017925","100","769","172.26.191.172","5000","0.239422000","48","1","46466","0.241283000"
"24","16:07:33.017926","100","817","172.26.191.172","5000","0.239423000","48","1","46466","0.241284000"
"25","16:07:33.017934","52","1","100.64.0.5","46466","0.239431000","0","289","5000","0.241292000"
"26","16:07:33.017944","100","865","172.26.191.172","5000","0.239441000","48","1","46466","0.241302000"
"27","16:07:33.017945","100","913","172.26.191.172","5000","0.239442000","48","1","46466","0.241303000"
"28","16:07:33.017952","100","961","172.26.191.172","5000","0.239449000","48","1","46466","0.241310000"
"29","16:07:33.017953","100","1009","172.26.191.172","5000","0.239450000","48","1","46466","0.241311000"
"30","16:07:33.017960","52","1","100.64.0.5","46466","0.239457000","0","337","5000","0.241318000"
"31","16:07:33.017970","100","1057","172.26.191.172","5000","0.239467000","48","1","46466","0.241328000"
"32","16:07:33.017971","100","1105","172.26.191.172","5000","0.239468000","48","1","46466","0.241329000"
"33","16:07:33.017979","52","1","100.64.0.5","46466","0.239476000","0","385","5000","0.241337000"
"34","16:07:33.017989","100","1153","172.26.191.172","5000","0.239486000","48","1","46466","0.241347000"
"35","16:07:33.017991","100","1201","172.26.191.172","5000","0.239488000","48","1","46466","0.241349000"
"36","16:07:33.017997","52","1","100.64.0.5","46466","0.239494000","0","481","5000","0.241355000"
"37","16:07:33.018007","100","1249","172.26.191.172","5000","0.239504000","48","1","46466","0.241365000"
"38","16:07:33.018009","100","1297","172.26.191.172","5000","0.239506000","48","1","46466","0.241367000"
"39","16:07:33.018027","100","1345","172.26.191.172","5000","0.239524000","48","1","46466","0.241385000"
"40","16:07:33.018029","100","1393","172.26.191.172","5000","0.239526000","48","1","46466","0.241387000"
"41","16:07:33.043322","76",,,,,,,,"0.266680000"
"42","16:07:33.139502","76",,,,,,,,"0.362860000"
"43","16:07:33.139512","52","1","100.64.0.5","46466","0.361009000","0","577","5000","0.362870000"
"44","16:07:33.139549","100","1441","172.26.191.172","5000","0.361046000","48","1","46466","0.362907000"
"45","16:07:33.139559","100","1489","172.26.191.172","5000","0.361056000","48","1","46466","0.362917000"
"46","16:07:33.139570","100","1537","172.26.191.172","5000","0.361067000","48","1","46466","0.362928000"
"47","16:07:33.139572","100","1585","172.26.191.172","5000","0.361069000","48","1","46466","0.362930000"
"48","16:07:33.139580","52","1","100.64.0.5","46466","0.361077000","0","673","5000","0.362938000"
"49","16:07:33.139591","100","1633","172.26.191.172","5000","0.361088000","48","1","46466","0.362949000"
"50","16:07:33.139593","100","1681","172.26.191.172","5000","0.361090000","48","1","46466","0.362951000"
"51","16:07:33.139599","100","1729","172.26.191.172","5000","0.361096000","48","1","46466","0.362957000"
"52","16:07:33.139601","100","1777","172.26.191.172","5000","0.361098000","48","1","46466","0.362959000"
"53","16:07:33.139607","52","1","100.64.0.5","46466","0.361104000","0","769","5000","0.362965000"
"54","16:07:33.139615","100","1825","172.26.191.172","5000","0.361112000","48","1","46466","0.362973000"
"55","16:07:33.139616","100","1873","172.26.191.172","5000","0.361113000","48","1","46466","0.362974000"
"56","16:07:33.139623","100","1921","172.26.191.172","5000","0.361120000","48","1","46466","0.362981000"
"57","16:07:33.139624","100","1969","172.26.191.172","5000","0.361121000","48","1","46466","0.362982000"
"58","16:07:33.139629","52","1","100.64.0.5","46466","0.361126000","0","865","5000","0.362987000"
"59","16:07:33.139638","100","2017","172.26.191.172","5000","0.361135000","48","1","46466","0.362996000"
